time,exp1_s1,exp1_s1_Distorted,exp1_s2,exp1_s2_Distorted,exp2_s1,exp2_s1_Distorted,exp2_s2,exp2_s2_Distorted,exp3_s1,exp3_s1_Distorted,exp3_s2,exp3_s2_Distorted,exp4_s1,exp4_s1_Distorted,exp4_s2,exp4_s2_Distorted,exp5_s1,exp5_s1_Distorted,exp5_s2,exp5_s2_Distorted,exp6_s1,exp6_s1_Distorted,exp6_s2,exp6_s2_Distorted,exp7_s1,exp7_s1_Distorted,exp7_s2,exp7_s2_Distorted,exp8_s1,exp8_s1_Distorted,exp8_s2,exp8_s2_Distorted,exp9_s1,exp9_s1_Distorted,exp9_s2,exp9_s2_Distorted,exp10_s1,exp10_s1_Distorted,exp10_s2,exp10_s2_Distorted,exp11_s1,exp11_s1_Distorted,exp11_s2,exp11_s2_Distorted,exp12_s1,exp12_s1_Distorted,exp12_s2,exp12_s2_Distorted,exp13_s1,exp13_s1_Distorted,exp13_s2,exp13_s2_Distorted,exp14_s1,exp14_s1_Distorted,exp14_s2,exp14_s2_Distorted,exp15_s1,exp15_s1_Distorted,exp15_s2,exp15_s2_Distorted,exp16_s1,exp16_s1_Distorted,exp16_s2,exp16_s2_Distorted,exp17_s1,exp17_s1_Distorted,exp17_s2,exp17_s2_Distorted,exp18_s1,exp18_s1_Distorted,exp18_s2,exp18_s2_Distorted,exp19_s1,exp19_s1_Distorted,exp19_s2,exp19_s2_Distorted,exp20_s1,exp20_s1_Distorted,exp20_s2,exp20_s2_Distorted,exp21_s1,exp21_s1_Distorted,exp21_s2,exp21_s2_Distorted,exp22_s1,exp22_s1_Distorted,exp22_s2,exp22_s2_Distorted,exp23_s1,exp23_s1_Distorted,exp23_s2,exp23_s2_Distorted,exp24_s1,exp24_s1_Distorted,exp24_s2,exp24_s2_Distorted,exp25_s1,exp25_s1_Distorted,exp25_s2,exp25_s2_Distorted,exp26_s1,exp26_s1_Distorted,exp26_s2,exp26_s2_Distorted,exp27_s1,exp27_s1_Distorted,exp27_s2,exp27_s2_Distorted,exp28_s1,exp28_s1_Distorted,exp28_s2,exp28_s2_Distorted,exp29_s1,exp29_s1_Distorted,exp29_s2,exp29_s2_Distorted,exp30_s1,exp30_s1_Distorted,exp30_s2,exp30_s2_Distorted,exp31_s1,exp31_s1_Distorted,exp31_s2,exp31_s2_Distorted,exp32_s1,exp32_s1_Distorted,exp32_s2,exp32_s2_Distorted,exp33_s1,exp33_s1_Distorted,exp33_s2,exp33_s2_Distorted,exp34_s1,exp34_s1_Distorted,exp34_s2,exp34_s2_Distorted,exp35_s1,exp35_s1_Distorted,exp35_s2,exp35_s2_Distorted,exp36_s1,exp36_s1_Distorted,exp36_s2,exp36_s2_Distorted,exp37_s1,exp37_s1_Distorted,exp37_s2,exp37_s2_Distorted,exp38_s1,exp38_s1_Distorted,exp38_s2,exp38_s2_Distorted,exp39_s1,exp39_s1_Distorted,exp39_s2,exp39_s2_Distorted,exp40_s1,exp40_s1_Distorted,exp40_s2,exp40_s2_Distorted,exp41_s1,exp41_s1_Distorted,exp41_s2,exp41_s2_Distorted,exp42_s1,exp42_s1_Distorted,exp42_s2,exp42_s2_Distorted,exp43_s1,exp43_s1_Distorted,exp43_s2,exp43_s2_Distorted,exp44_s1,exp44_s1_Distorted,exp44_s2,exp44_s2_Distorted,exp45_s1,exp45_s1_Distorted,exp45_s2,exp45_s2_Distorted,exp46_s1,exp46_s1_Distorted,exp46_s2,exp46_s2_Distorted,exp47_s1,exp47_s1_Distorted,exp47_s2,exp47_s2_Distorted,exp48_s1,exp48_s1_Distorted,exp48_s2,exp48_s2_Distorted,exp49_s1,exp49_s1_Distorted,exp49_s2,exp49_s2_Distorted,exp50_s1,exp50_s1_Distorted,exp50_s2,exp50_s2_Distorted
3,33,24,22,19,14,10,48,33,54,34,15,11,62,44,12,7,62,43,13,9,56,42,15,11,34,25,31,20,64,46,14,12,75,51,14,14,42,35,25,16,62,49,10,6,62,47,13,13,71,53,11,8,59,31,8,5,36,27,24,19,59,49,18,14,70,46,16,12,13,12,64,50,70,48,11,8,12,6,69,47,59,31,14,10,13,6,58,43,56,39,9,5,20,12,31,22,14,10,61,39,75,56,15,12,41,31,21,11,99,72,14,9,72,54,15,7,7,5,71,47,39,21,26,20,83,55,8,6,61,39,13,12,85,62,7,5,61,41,12,10,46,36,18,13,25,17,32,25,63,49,10,8,78,53,6,4,19,15,54,37,60,42,14,11,53,42,22,13,27,19,24,12,55,43,12,11,67,44,17,14,69,50,11,8,17,14,38,27,56,41,19,13,56,35,15,13,71,46,10,7
3,53,35,15,8,16,12,47,37,21,16,45,27,34,21,22,13,53,39,15,11,29,19,30,22,64,38,14,10,74,53,11,8,26,21,30,17,17,16,74,50,12,8,74,50,39,28,21,18,36,29,20,17,13,8,53,33,60,48,17,12,14,8,73,50,13,9,54,35,48,28,14,8,21,15,34,22,27,19,38,27,67,47,11,10,13,8,48,36,77,53,8,6,22,14,47,33,30,22,27,16,65,43,18,13,55,46,11,6,49,31,18,11,39,30,25,19,52,35,19,9,44,30,19,16,7,5,79,53,29,22,32,22,14,8,44,33,50,39,20,14,60,45,16,12,78,48,8,5,80,46,17,12,71,51,9,6,17,12,60,40,50,38,20,16,25,9,36,25,21,13,39,23,31,18,36,25,18,12,52,39,9,5,78,50,65,45,14,11,26,16,35,22,47,33,19,12,25,20,30,26
3,34,27,34,21,15,9,47,33,57,40,14,9,38,30,29,21,19,10,44,29,24,16,40,26,52,34,16,8,54,44,13,10,24,19,40,24,60,35,18,9,14,7,74,53,57,41,13,8,23,16,32,19,55,41,15,12,24,18,37,27,25,17,34,23,55,28,16,14,19,15,44,27,16,11,54,38,20,14,41,33,70,54,7,4,64,45,19,15,33,25,33,25,14,10,47,34,49,32,16,11,25,19,35,22,43,35,25,19,14,9,64,43,73,53,17,12,16,14,74,54,20,16,39,26,78,61,14,11,48,37,15,10,57,47,16,15,68,42,12,8,65,44,9,6,56,38,16,11,62,51,15,12,17,11,55,39,86,54,10,6,22,14,39,28,35,24,26,15,45,32,17,12,47,31,17,12,54,37,20,11,19,10,41,35,16,10,57,43,60,44,8,3,30,24,28,19,38,23,24,16
3,16,11,52,35,38,31,25,17,57,41,21,16,33,25,29,23,15,11,62,43,49,40,26,19,66,39,10,6,42,20,20,13,21,16,57,40,53,32,16,11,54,37,14,7,12,8,62,46,73,49,9,7,42,28,19,17,76,54,8,5,59,40,11,9,49,35,18,12,18,12,63,46,19,17,40,23,51,32,18,11,24,18,27,21,80,57,13,8,77,53,14,9,67,49,14,10,32,23,27,16,82,52,10,7,79,53,6,2,71,45,13,11,12,7,64,51,67,46,13,10,68,48,17,13,14,7,65,45,19,15,42,25,53,33,14,11,88,68,12,7,74,48,13,6,29,25,23,19,78,61,13,11,11,9,54,32,51,39,18,13,85,65,11,9,71,45,7,5,18,14,44,35,29,22,25,14,71,45,12,9,48,32,19,12,42,34,27,21,18,13,53,36,42,31,22,19,11,7,71,56
3,82,47,14,11,82,59,13,9,65,47,18,17,46,37,16,14,27,17,27,16,49,32,14,11,47,36,19,16,60,50,12,8,76,54,9,6,33,21,18,14,66,47,10,7,16,14,57,42,14,10,74,56,42,29,20,15,53,36,17,12,54,37,21,19,33,18,28,19,61,47,10,5,60,43,11,10,18,12,50,33,56,38,16,13,76,47,6,5,45,33,20,10,19,11,44,32,40,26,16,14,10,7,65,48,30,23,36,28,54,36,16,10,82,59,6,4,42,30,22,13,29,19,53,37,14,9,54,35,11,6,70,52,24,17,48,39,12,10,65,48,61,45,14,11,73,47,8,6,38,27,18,14,34,25,31,20,36,28,21,18,51,44,14,12,59,37,15,12,45,27,17,10,80,55,17,12,20,14,46,29,54,48,17,13,12,7,77,47,92,63,8,6,12,8,55,34,84,62,5,2
3,14,10,67,50,23,15,36,28,41,28,19,12,20,15,40,28,51,35,19,13,54,34,22,17,54,38,13,9,36,24,26,17,69,48,8,6,30,21,29,25,36,22,31,22,24,18,59,30,68,50,14,9,11,7,70,47,62,46,14,10,69,42,13,5,38,25,23,13,46,37,18,12,69,52,10,4,8,4,83,50,63,42,13,8,87,65,10,6,37,26,23,17,52,37,19,8,45,37,24,15,45,35,17,14,16,10,70,56,30,17,35,20,71,52,15,10,70,51,10,8,16,13,54,41,23,18,38,22,38,22,30,24,16,13,52,40,14,9,73,55,53,39,10,7,30,25,39,30,20,15,25,20,70,52,9,6,77,56,12,6,35,27,27,21,69,51,13,9,81,51,7,3,59,39,16,11,29,22,22,17,24,16,53,38,60,41,13,5,56,40,13,11,39,28,21,15,73,49,12,8
3,74,48,12,8,12,8,51,33,17,11,45,32,12,8,67,49,56,41,18,14,65,44,14,7,52,39,22,17,69,44,11,8,52,33,15,10,8,5,73,50,59,43,18,14,20,15,56,40,28,24,43,34,62,44,18,16,61,44,18,11,65,40,11,10,36,23,33,24,8,6,85,61,51,36,16,13,11,5,56,36,55,32,19,13,64,42,16,12,42,34,17,10,70,47,19,13,19,15,32,21,50,41,11,8,73,46,9,7,16,10,58,39,45,28,20,14,26,19,40,28,86,52,9,8,53,42,23,12,74,54,15,11,43,32,20,14,67,46,14,12,18,11,43,26,52,34,19,15,20,15,43,33,79,57,8,5,12,6,57,38,51,41,20,16,73,54,16,14,18,13,45,31,49,35,22,11,78,47,10,7,42,30,12,7,24,17,33,25,68,51,11,8,45,25,22,16,49,39,16,8
3,67,43,14,10,16,12,69,56,38,30,27,17,39,26,24,18,62,49,18,11,30,18,25,18,58,45,14,12,84,62,10,8,70,44,16,11,38,26,30,19,39,22,28,22,64,43,10,8,63,45,15,11,67,47,19,11,86,64,8,4,14,8,51,35,66,44,13,11,78,57,13,9,24,15,59,42,77,48,6,4,11,7,80,58,56,39,14,10,45,28,22,15,35,30,24,14,27,19,34,29,12,8,59,39,65,45,12,9,83,60,6,4,17,11,56,37,66,47,15,10,15,8,67,47,80,56,13,11,81,57,11,5,22,18,27,17,12,9,60,43,40,30,16,8,13,9,80,55,11,9,72,45,30,23,24,13,36,26,21,12,43,29,29,17,84,66,8,7,48,30,8,6,68,41,17,11,27,19,27,15,68,44,10,8,65,45,13,8,64,39,10,6,21,14,42,29,93,64,8,6
3,31,24,25,19,60,45,14,8,61,47,18,13,58,43,19,7,22,17,46,24,26,18,30,19,64,45,15,9,62,44,14,10,70,54,10,8,65,47,16,12,62,45,15,11,38,22,21,14,16,13,64,45,11,7,59,39,42,28,22,11,74,53,16,9,69,43,15,11,11,11,68,36,53,32,15,13,13,9,55,38,66,49,14,12,21,15,51,35,27,16,31,23,30,20,43,28,78,58,11,8,15,12,67,45,19,14,54,35,14,10,63,42,70,51,13,11,72,59,16,13,14,11,60,37,78,54,11,10,73,51,15,9,20,10,48,35,56,41,10,5,31,19,30,20,17,10,54,38,34,25,21,14,52,34,24,17,16,8,59,50,74,52,11,5,69,47,12,11,48,36,27,17,71,49,12,11,20,12,36,23,46,37,19,11,31,25,33,21,76,57,11,11,44,30,18,13,55,38,15,11
3,89,61,4,2,29,20,30,25,60,37,13,10,20,15,48,37,50,31,16,11,56,43,16,10,46,28,18,10,22,16,36,26,69,54,12,9,27,21,41,30,49,34,15,10,63,44,16,14,40,29,24,16,14,7,87,64,11,6,80,54,70,51,11,4,50,33,24,20,28,16,35,23,68,50,9,8,19,11,53,35,22,15,31,22,17,14,51,34,39,28,16,8,67,49,11,6,62,45,11,9,49,34,22,15,74,48,13,7,51,34,13,9,50,33,18,11,69,52,12,8,49,34,12,10,18,15,52,33,87,57,10,7,43,34,26,17,76,56,7,4,37,26,27,17,43,26,23,17,19,15,35,22,23,18,38,28,18,13,46,35,54,40,24,14,8,5,77,53,32,24,27,19,21,15,36,23,58,41,12,8,60,42,15,8,64,43,15,14,13,9,68,45,83,65,4,1,41,31,24,14
3,28,21,35,26,13,11,61,42,67,45,11,10,36,26,25,16,76,51,19,17,82,62,7,6,43,34,20,13,67,47,15,7,38,28,24,19,75,50,14,9,90,65,10,5,58,40,18,14,61,36,12,11,46,37,20,10,42,29,23,19,39,28,25,15,44,29,18,13,17,12,39,22,36,21,28,21,47,37,20,13,78,52,12,9,23,16,42,29,11,8,70,53,41,28,13,6,31,23,26,21,71,44,18,11,38,24,22,14,20,13,48,38,58,42,7,4,73,51,12,7,21,17,49,41,34,18,18,12,11,7,48,34,61,42,12,11,66,41,16,11,71,52,10,8,47,33,20,14,45,37,24,18,39,23,24,18,37,26,17,15,38,25,18,15,73,52,13,9,20,11,51,35,54,36,11,9,64,52,19,16,29,22,37,30,27,19,34,25,10,7,75,51,79,59,15,8,20,13,43,28
3,32,20,24,16,14,10,48,37,15,9,50,36,19,14,44,33,17,11,47,30,49,35,16,12,22,15,35,23,42,35,20,11,55,43,13,11,25,15,32,16,94,68,8,6,58,39,17,13,11,8,67,50,20,17,39,31,51,37,18,15,32,25,31,18,52,36,15,10,61,44,14,10,78,57,10,7,38,24,19,15,62,40,13,9,63,49,14,9,16,12,58,43,14,8,60,39,18,16,43,33,85,59,13,8,71,57,8,7,56,43,19,16,52,34,23,20,50,30,26,17,78,53,18,13,53,35,15,13,55,36,15,9,13,10,53,34,16,11,61,42,47,31,14,7,77,56,11,9,82,61,9,7,58,39,11,8,36,29,28,20,60,37,19,9,17,12,48,33,47,33,13,13,64,46,14,7,20,15,52,30,36,22,20,12,32,25,25,20,59,34,16,11,50,31,17,15,16,13,57,37
3,41,32,24,20,73,55,9,6,19,13,69,48,73,51,13,10,37,21,27,24,56,37,11,9,67,46,17,8,30,20,28,22,59,44,15,8,36,23,20,16,86,65,10,8,15,12,54,43,61,34,16,11,48,34,16,12,76,55,15,11,36,30,23,16,85,64,16,10,47,31,18,13,16,11,49,37,12,8,61,37,34,20,28,22,46,29,15,10,62,45,18,14,58,35,11,8,69,48,14,9,62,45,17,12,79,59,9,6,73,54,13,7,16,12,46,30,19,13,39,27,49,31,24,15,18,11,33,23,9,8,67,47,67,43,10,5,65,42,11,10,27,16,30,20,59,45,14,9,47,33,23,16,70,43,7,5,12,8,60,42,64,43,12,9,78,56,10,8,57,38,15,10,71,47,8,6,63,35,18,15,56,41,13,10,61,40,14,10,17,15,42,34,79,55,12,8,59,45,14,11
3,79,55,10,8,10,6,59,46,41,26,16,12,25,19,30,23,73,47,12,9,21,17,50,36,15,10,55,39,86,62,12,8,32,25,35,23,15,9,67,41,20,10,64,39,15,10,66,49,64,48,15,14,18,13,38,35,36,27,20,15,17,13,52,29,38,28,19,11,51,43,15,11,13,10,47,33,9,6,72,51,19,12,61,48,55,42,21,17,61,48,14,10,93,67,7,7,74,60,11,7,42,33,20,13,34,26,28,20,51,35,16,9,29,17,30,18,79,52,10,6,16,10,62,42,14,7,80,60,37,25,21,16,15,10,66,49,25,15,39,28,58,44,14,11,45,38,17,12,60,44,9,5,42,22,21,13,19,14,35,26,60,46,19,11,23,16,37,25,26,19,34,20,31,23,30,17,16,14,55,44,22,16,41,27,53,32,17,14,54,38,19,16,37,26,23,16,56,38,14,8
3,22,14,35,26,17,12,84,59,60,46,15,13,76,59,14,7,12,9,63,41,49,37,19,11,46,33,19,12,65,45,12,10,29,21,25,19,91,65,9,6,17,12,43,29,41,26,22,14,36,26,22,17,37,27,30,24,63,45,11,7,77,48,9,7,62,41,14,8,21,11,45,33,22,15,33,15,64,45,12,8,15,9,54,38,43,28,13,10,71,48,8,8,34,24,24,20,55,39,12,8,68,53,14,10,72,45,18,12,19,13,54,35,40,24,19,14,70,44,15,10,60,34,15,10,74,51,7,5,49,37,16,11,11,7,68,44,39,29,23,16,52,34,16,13,25,16,27,21,65,42,14,11,35,22,21,16,76,49,12,6,21,16,40,25,61,43,14,10,32,22,23,15,62,49,13,10,35,19,26,21,67,44,11,8,66,49,15,11,66,48,10,6,78,52,15,8,67,49,17,10
3,14,10,74,47,67,47,12,10,63,40,19,14,49,33,23,16,70,49,10,6,46,30,24,17,59,43,12,9,7,4,73,54,75,52,17,12,16,10,55,38,45,31,19,11,18,14,64,49,57,41,10,5,13,8,60,43,55,34,14,10,68,47,13,11,33,22,14,10,39,23,22,17,38,27,21,15,57,45,12,9,46,32,31,20,14,10,67,47,78,55,7,5,70,50,13,11,75,49,6,5,10,8,59,41,19,13,40,25,62,46,22,19,29,18,28,19,49,31,21,15,18,11,49,37,16,9,51,33,8,6,93,61,51,42,14,11,14,12,61,46,73,52,11,7,77,54,11,9,78,55,9,7,10,3,67,48,27,17,27,16,14,10,78,49,25,20,32,19,32,21,23,18,49,39,26,18,25,17,42,30,54,36,18,9,39,25,28,20,26,20,35,23,11,9,62,47,27,19,36,29
3,73,43,12,8,28,20,29,24,64,50,21,14,49,34,15,13,22,16,50,33,37,25,27,20,40,27,26,19,71,48,10,6,44,33,11,9,44,27,25,19,38,25,23,18,22,16,48,36,71,47,17,12,35,24,22,14,73,46,11,10,25,16,39,30,84,64,9,8,47,33,14,11,7,7,79,57,32,22,22,16,72,50,9,8,45,27,19,14,66,48,15,8,66,48,17,12,19,14,38,22,55,40,20,12,72,53,10,8,64,43,13,7,46,31,14,11,64,44,15,10,40,30,24,18,67,47,11,10,47,36,15,10,73,56,11,9,72,49,14,9,18,12,56,37,35,25,18,9,68,48,8,5,21,14,36,25,55,34,18,14,56,35,14,10,59,38,15,11,47,31,20,10,14,10,61,41,25,17,32,22,64,37,14,9,61,39,21,14,29,22,19,16,52,34,18,11,80,57,12,8
3,17,15,51,42,68,53,15,11,43,29,23,18,51,42,19,13,39,23,24,20,60,45,13,8,47,33,21,15,58,43,20,16,34,18,27,18,19,11,50,34,48,39,21,19,64,39,17,10,24,15,40,34,52,39,20,13,69,45,11,9,48,31,19,15,56,40,16,12,16,10,58,38,66,45,11,6,47,30,14,12,15,12,77,49,54,36,17,13,25,13,38,25,18,13,43,29,44,32,21,19,11,7,80,56,37,27,22,15,8,7,71,57,17,11,44,32,40,28,21,15,71,55,14,8,20,14,39,23,63,50,16,13,64,51,12,7,11,6,68,42,54,41,15,11,76,48,6,6,10,8,71,55,65,43,10,7,16,11,64,50,65,46,12,10,60,44,13,8,87,58,11,5,63,41,15,10,18,14,54,40,77,49,10,7,8,6,80,45,84,56,5,2,44,36,18,14,90,65,14,8
3,65,43,13,11,35,22,28,26,59,40,19,14,72,48,14,9,47,28,21,16,72,49,5,3,16,11,54,39,79,57,8,7,84,55,10,5,66,44,11,10,49,39,17,12,66,46,12,5,53,39,19,17,64,47,12,11,24,18,54,42,62,42,14,10,10,6,62,45,53,38,24,16,39,27,21,16,45,30,20,13,53,39,15,13,77,53,9,8,64,48,9,4,63,44,16,10,81,55,12,9,20,15,45,30,64,41,12,8,61,40,14,8,59,41,16,12,67,50,14,10,81,59,13,13,16,11,43,31,38,27,20,11,26,18,36,27,25,14,41,33,54,39,13,10,27,21,28,20,69,49,10,8,58,41,15,9,67,45,8,5,53,36,19,16,26,20,36,23,37,23,22,18,55,37,15,13,68,50,11,8,44,32,21,16,62,45,10,4,15,14,55,39,54,36,15,11,44,32,18,14
3,72,50,13,8,78,61,9,6,42,32,18,9,19,15,45,30,20,15,60,45,13,5,73,55,55,38,18,14,47,33,22,16,45,31,15,12,17,13,60,39,78,62,14,8,59,40,11,7,51,37,17,11,81,59,16,8,56,43,15,12,59,38,14,11,57,32,12,8,25,19,39,25,24,17,39,26,60,43,19,13,31,24,26,15,35,24,29,19,59,48,16,10,47,31,20,13,75,52,11,8,82,54,14,12,89,63,10,8,32,21,34,21,27,17,34,22,41,26,21,17,63,43,14,7,20,14,40,33,21,13,44,23,24,17,27,17,42,30,25,18,30,18,31,20,17,10,52,36,27,16,36,27,59,42,14,9,22,15,32,28,60,45,15,11,53,41,20,15,81,54,10,7,50,36,21,14,40,26,21,17,27,14,38,26,11,8,52,35,12,9,68,46,51,40,18,15,60,45,14,9
3,13,10,87,58,60,42,11,5,67,45,7,5,64,48,16,14,61,42,18,10,87,63,7,5,27,17,35,24,16,14,44,34,53,39,13,9,60,42,14,9,64,43,11,9,40,28,16,14,81,60,15,13,85,59,9,6,57,36,17,15,10,7,50,37,92,65,13,7,71,46,13,8,29,18,36,23,42,30,22,16,8,6,66,40,68,48,15,9,19,12,45,36,9,8,59,39,62,39,11,8,19,12,35,26,28,19,39,28,59,35,16,12,15,9,55,41,68,47,13,5,52,35,18,12,15,10,58,38,46,31,21,20,83,51,6,4,26,19,33,23,10,6,73,45,36,19,23,16,77,59,7,4,16,8,44,33,18,10,61,38,14,9,63,40,49,31,16,8,53,35,22,13,70,56,12,5,28,19,38,28,62,43,14,10,81,58,12,8,88,62,10,6,70,54,14,11,71,39,9,5
3,57,44,24,14,65,47,13,7,77,58,13,9,13,7,75,57,75,46,10,5,53,39,11,6,56,47,18,13,16,12,42,27,18,10,51,35,56,32,15,12,58,40,13,8,70,53,15,12,48,31,14,9,17,11,38,31,39,26,20,11,59,46,20,13,46,30,17,14,51,41,18,12,11,7,66,51,61,46,18,11,16,10,45,35,19,13,45,31,14,8,61,42,14,9,63,47,67,49,10,6,10,5,70,45,12,6,59,41,38,27,33,23,64,42,14,10,33,24,22,15,53,40,15,9,79,59,11,6,13,10,62,42,61,41,11,10,28,21,32,21,28,22,26,16,13,6,64,45,42,31,20,16,73,52,14,10,70,52,14,9,51,32,18,12,24,12,32,23,45,33,16,14,52,36,17,13,6,4,80,54,52,35,13,11,57,41,12,11,14,10,72,50,58,38,27,21,79,56,14,7
3,30,22,21,9,49,30,19,11,20,14,61,42,81,54,10,8,62,44,8,7,22,13,42,28,56,37,18,15,62,41,15,9,60,36,13,9,71,56,7,5,8,4,78,55,16,10,52,29,10,7,70,53,18,14,77,56,55,32,20,11,42,27,22,15,46,28,16,12,80,60,13,10,21,16,52,40,65,47,18,14,82,64,9,5,13,9,64,48,75,49,9,4,33,22,27,19,19,11,49,36,42,26,17,9,71,51,16,13,65,43,15,7,39,21,22,15,72,57,8,4,67,47,3,3,69,47,12,8,48,34,17,14,24,16,46,30,73,54,9,7,75,54,13,8,13,7,43,29,66,49,14,10,66,47,12,10,40,33,13,7,56,43,15,13,13,8,67,53,39,31,28,24,12,7,79,51,25,18,40,31,24,16,30,21,60,44,16,12,11,8,72,51,30,21,33,24,60,41,17,12
3,60,50,12,8,68,49,16,14,60,42,18,13,67,44,13,7,75,51,15,9,67,41,11,8,16,11,69,48,22,20,36,25,35,28,25,18,19,14,54,39,77,50,13,10,65,49,10,7,55,35,22,17,13,9,68,40,55,41,15,10,69,47,10,6,18,13,45,31,77,47,12,7,51,37,17,14,19,12,59,44,46,35,19,14,14,10,55,36,34,26,22,13,29,23,31,24,23,16,39,29,39,27,25,21,65,53,8,6,11,8,61,43,11,9,57,41,68,48,20,16,33,21,25,18,12,6,79,53,12,8,51,40,31,20,19,12,55,38,12,8,64,41,12,6,43,29,23,18,51,31,17,13,76,52,9,5,33,24,20,9,68,48,12,10,54,35,18,10,40,32,15,12,55,36,13,8,27,21,31,22,27,19,25,17,53,37,17,11,42,30,15,8,42,26,24,17,69,52,6,3
3,53,37,19,12,11,10,80,51,49,32,21,15,66,48,19,13,55,38,19,13,16,5,65,44,24,14,63,42,58,39,15,9,65,42,13,9,64,50,14,14,57,39,18,11,71,52,10,6,59,43,18,16,72,55,9,7,24,16,47,37,81,54,8,6,46,32,22,14,31,20,24,17,42,27,21,17,77,49,15,8,45,34,25,17,62,45,13,10,29,23,37,30,28,19,20,12,68,50,14,10,56,36,10,5,72,46,12,6,89,57,11,8,43,36,23,15,32,26,27,17,15,13,72,50,23,19,35,26,16,8,56,43,66,45,16,13,86,62,7,1,37,22,26,18,20,14,40,29,40,24,24,19,18,17,58,40,28,22,33,21,29,16,29,17,70,53,11,7,67,46,17,15,7,6,64,53,48,31,18,12,31,26,23,18,53,38,20,13,24,20,33,19,82,57,14,11,65,49,16,11
3,19,16,53,33,31,22,22,14,30,19,25,18,34,23,19,16,62,41,18,13,55,34,18,13,52,35,25,13,64,46,16,13,35,23,25,14,23,13,45,31,62,41,13,11,78,54,15,12,70,44,11,8,47,34,15,11,44,26,17,12,69,49,9,6,33,24,27,19,41,29,18,14,78,56,8,6,29,22,27,19,32,25,27,19,66,51,13,10,14,10,67,46,29,20,27,16,20,15,36,18,54,39,17,13,26,18,38,20,24,20,28,19,68,38,14,12,87,58,6,5,74,46,9,7,71,52,15,10,69,46,16,10,54,41,16,14,59,42,16,13,43,24,18,11,44,28,17,15,13,10,74,60,38,29,17,12,72,46,16,10,69,44,11,7,62,47,15,12,73,50,9,6,33,23,36,25,55,39,22,18,72,56,13,8,27,20,31,24,42,30,18,11,49,33,16,10,32,21,34,26
3,47,32,14,8,50,33,20,12,59,39,16,12,54,35,11,8,24,17,42,32,63,47,9,8,83,53,11,8,38,22,26,20,31,23,31,23,26,16,39,31,89,62,8,7,30,21,32,24,53,36,14,9,25,16,31,20,29,22,32,23,77,58,13,7,9,5,63,47,19,10,46,29,59,39,17,9,37,24,24,14,51,33,14,9,46,32,18,15,9,3,73,57,60,40,18,13,62,42,16,6,75,54,12,10,17,13,54,39,57,42,18,13,18,12,39,26,20,17,42,27,61,42,9,6,72,56,12,11,46,32,16,10,71,41,11,7,20,11,56,38,70,49,12,8,28,23,23,15,61,40,12,8,80,45,7,7,19,12,57,34,41,28,18,11,48,36,22,14,28,15,33,25,72,50,14,9,54,35,15,10,23,17,27,16,64,53,13,6,60,42,15,11,16,7,56,42,57,44,11,5
3,62,39,14,9,60,41,11,9,39,23,18,15,62,44,14,9,53,39,14,11,49,32,15,11,21,16,35,26,71,52,9,7,13,10,54,33,35,21,23,18,32,21,24,17,23,17,26,16,62,45,11,9,39,25,21,13,68,50,13,7,35,16,28,18,21,14,56,37,71,54,7,5,28,24,24,21,28,16,29,21,67,46,12,8,56,38,16,13,71,45,15,12,28,20,18,12,33,27,21,17,46,37,16,11,29,21,24,16,21,14,38,30,36,28,24,16,15,13,51,32,38,20,24,19,77,61,11,10,27,20,30,22,29,23,30,22,51,41,17,15,11,5,48,39,15,12,58,42,15,9,45,32,17,15,40,29,10,7,66,50,58,42,15,11,52,42,22,13,65,43,11,8,12,11,74,56,63,43,12,10,39,29,30,22,27,18,34,22,72,51,9,7,19,16,36,28,22,16,54,42
3,20,16,44,34,69,54,7,4,25,21,36,25,43,31,22,16,65,45,12,9,88,59,12,10,86,64,5,4,36,27,20,14,18,12,49,27,31,20,29,23,49,33,23,19,15,12,37,22,9,6,86,64,42,30,19,13,51,37,19,16,9,7,59,34,15,13,75,47,15,9,38,25,76,57,11,6,76,56,12,8,54,38,15,14,62,42,19,16,10,6,83,61,16,12,51,32,46,35,20,12,63,42,13,7,21,17,40,24,27,22,33,24,53,40,15,12,46,34,16,12,34,20,32,21,19,13,31,22,77,54,13,7,69,50,15,9,31,21,26,18,10,8,72,51,40,28,22,12,19,13,38,28,67,49,13,7,39,26,23,17,19,15,50,35,49,33,17,12,60,43,18,11,12,9,60,41,24,17,38,24,53,38,17,8,82,53,7,6,12,7,62,46,73,53,13,9,39,25,24,17
3,29,20,29,24,53,39,19,12,11,8,64,43,45,30,21,15,65,50,7,5,51,33,14,9,18,16,51,32,15,11,73,47,60,41,14,6,34,26,23,14,57,42,18,12,62,42,20,13,44,30,18,13,34,28,21,15,50,31,12,10,22,17,39,27,64,42,14,8,17,10,58,38,59,43,18,15,19,13,43,28,58,37,9,7,42,28,15,9,38,29,15,11,23,16,32,28,59,41,12,9,21,16,44,32,17,12,51,40,14,7,68,47,43,26,23,15,14,8,63,54,75,55,10,6,16,12,41,27,64,51,14,11,64,44,8,6,59,42,16,14,15,10,68,54,65,39,12,6,80,62,8,6,82,59,11,9,11,9,64,46,48,33,15,13,59,43,18,15,68,54,13,10,16,13,67,45,11,7,64,39,59,42,14,8,51,31,20,18,60,47,16,11,14,11,63,45,58,35,15,11
