,image_id,cell_id,spot_id,nuc_loc_y,nuc_loc_x,cyto_loc_y,cyto_loc_x,nuc_area_px,cyto_area_px,cell_area_px,z,y,x,is_nuc,is_cluster,cluster_size,spot_type,is_cell_fragmented,nuc_int_ch_0,nuc_int_ch_1,nuc_int_ch_2,nuc_int_ch_3,cyto_int_ch_0,cyto_int_ch_1,cyto_int_ch_2,cyto_int_ch_3,spot_int_ch_0,spot_int_ch_1,spot_int_ch_2,spot_int_ch_3
653,7,28,9,535,190,0,0,5765,0,0,20,555,185,1,1,3,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-1509.0,1145.666666666666,-717.3333333333339,-349.0
654,7,28,10,535,190,0,0,5765,0,0,21,553,185,1,1,3,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-2072.3333333333358,2570.0,609.6666666666661,-1320.3333333333321
655,7,28,11,535,190,0,0,5765,0,0,19,556,179,1,1,2,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,179.42857142857065,1136.9047619047615,-79.14285714285688,176.7619047619046
656,7,28,12,535,190,0,0,5765,0,0,20,534,179,1,1,2,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,98.04761904761835,-83.19047619047615,-174.90476190476147,-363.57142857142844
657,7,28,13,535,190,0,0,5765,0,0,23,539,217,1,1,2,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-1649.3809523809523,1116.7142857142853,-166.85714285714312,2.190476190476147
658,7,28,14,535,190,0,0,5765,0,0,24,538,209,1,1,2,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,584.0952380952385,349.6190476190477,542.2380952380954,-566.7619047619046
659,7,28,15,535,190,0,0,5765,0,0,23,514,195,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,425.9333333333334,444.4000000000001,106.0666666666666,354.0666666666667
660,7,28,16,535,190,0,0,5765,0,0,25,551,217,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-302.8000000000002,1056.4,-318.66666666666674,-187.06666666666672
661,7,28,17,535,190,0,0,5765,0,0,14,527,178,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,962.5999999999999,849.4666666666667,32.799999999999955,-191.93333333333328
662,7,28,18,535,190,0,0,5765,0,0,15,528,178,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,449.0666666666666,760.7333333333333,-295.0,-291.4
663,7,28,19,535,190,0,0,5765,0,0,15,540,230,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,248.80000000000018,623.4666666666667,-287.13333333333344,-140.73333333333335
664,7,28,20,535,190,0,0,5765,0,0,16,539,230,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-148.4666666666667,573.4000000000001,-233.73333333333335,25.200000000000045
665,7,28,21,535,190,0,0,5765,0,0,14,539,227,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-521.4000000000001,697.5999999999999,87.59999999999991,-206.20000000000005
666,7,28,22,535,190,0,0,5765,0,0,14,558,194,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-406.1333333333332,697.4666666666667,-298.73333333333335,-178.26666666666665
667,7,28,23,535,190,0,0,5765,0,0,16,546,198,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-142.66666666666652,896.5999999999999,-47.0,325.0
668,7,28,24,535,190,0,0,5765,0,0,16,501,188,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-404.2666666666669,707.8,-283.5999999999999,256.4666666666667
669,7,28,25,535,190,0,0,5765,0,0,17,538,220,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-573.8666666666668,806.7333333333333,-0.8666666666665606,-120.06666666666672
670,7,28,26,535,190,0,0,5765,0,0,18,538,221,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-149.0,794.0,108.73333333333335,-143.0
671,7,28,27,535,190,0,0,5765,0,0,17,544,231,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,755.0666666666666,759.8666666666666,-101.5333333333333,-221.86666666666667
672,7,28,28,535,190,0,0,5765,0,0,16,544,232,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,356.0666666666666,615.2666666666667,332.13333333333344,-80.60000000000002
673,7,28,29,535,190,0,0,5765,0,0,16,546,221,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-551.5999999999999,765.9333333333334,-1.400000000000091,8.733333333333348
674,7,28,30,535,190,0,0,5765,0,0,17,507,177,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-147.5999999999999,459.5333333333333,-102.9333333333334,-29.399999999999977
675,7,28,31,535,190,0,0,5765,0,0,18,541,217,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,1020.0,773.0666666666666,-591.3333333333333,-102.66666666666663
676,7,28,32,535,190,0,0,5765,0,0,17,542,217,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,539.8000000000002,748.0,-37.4666666666667,200.26666666666665
677,7,28,33,535,190,0,0,5765,0,0,18,546,195,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,89.13333333333321,780.0666666666666,245.4666666666667,-128.0
678,7,28,34,535,190,0,0,5765,0,0,17,545,195,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-62.80000000000018,677.8,411.33333333333326,-95.60000000000002
679,7,28,35,535,190,0,0,5765,0,0,18,564,196,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,236.4000000000001,634.1333333333334,-113.13333333333344,403.0
680,7,28,36,535,190,0,0,5765,0,0,18,503,192,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,286.4000000000001,898.5333333333333,1.066666666666606,-120.4666666666667
681,7,28,37,535,190,0,0,5765,0,0,19,503,191,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-374.3333333333335,587.1333333333334,-137.79999999999995,-77.33333333333337
682,7,28,38,535,190,0,0,5765,0,0,18,506,171,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-102.66666666666652,862.4000000000001,-210.0666666666666,36.133333333333326
683,7,28,39,535,190,0,0,5765,0,0,18,511,178,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,60.666666666666515,683.7333333333333,311.79999999999995,118.79999999999995
684,7,28,40,535,190,0,0,5765,0,0,18,516,166,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-401.1333333333332,866.4000000000001,167.66666666666674,-457.79999999999995
685,7,28,41,535,190,0,0,5765,0,0,18,541,229,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,103.19999999999982,626.0666666666666,-41.59999999999991,-71.86666666666667
686,7,28,42,535,190,0,0,5765,0,0,19,554,197,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,432.8666666666668,822.1333333333334,119.33333333333326,-97.73333333333335
687,7,28,43,535,190,0,0,5765,0,0,18,554,198,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,552.5999999999999,939.2666666666667,288.5333333333333,-15.866666666666674
688,7,28,44,535,190,0,0,5765,0,0,18,562,193,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,666.8000000000002,734.1333333333334,126.73333333333335,0.9333333333332803
689,7,28,45,535,190,0,0,5765,0,0,19,562,192,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,29.73333333333312,732.1333333333334,99.73333333333335,-257.66666666666663
690,7,28,46,535,190,0,0,5765,0,0,19,564,182,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-538.0666666666666,867.2666666666667,-503.0,-475.79999999999995
691,7,28,47,535,190,0,0,5765,0,0,18,563,183,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,1066.1333333333332,763.1333333333334,-268.0666666666666,-33.60000000000002
692,7,28,48,535,190,0,0,5765,0,0,21,505,173,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,641.0666666666666,861.7333333333333,-335.13333333333344,-301.33333333333337
693,7,28,49,535,190,0,0,5765,0,0,20,504,174,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,22.800000000000182,698.0666666666666,-54.73333333333335,74.93333333333328
694,7,28,50,535,190,0,0,5765,0,0,20,510,187,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,168.86666666666656,721.9333333333334,17.40000000000009,46.799999999999955
695,7,28,51,535,190,0,0,5765,0,0,19,510,188,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,228.9333333333334,623.2,-212.5333333333333,-126.86666666666667
696,7,28,52,535,190,0,0,5765,0,0,19,516,221,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,157.26666666666688,760.6666666666666,28.333333333333258,45.4666666666667
697,7,28,53,535,190,0,0,5765,0,0,20,541,220,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-247.5333333333333,750.4000000000001,515.2,-112.86666666666667
698,7,28,54,535,190,0,0,5765,0,0,19,541,154,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-586.5333333333333,843.2,268.26666666666665,136.39999999999998
699,7,28,55,535,190,0,0,5765,0,0,19,555,184,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-651.5999999999999,752.4000000000001,555.7333333333333,296.33333333333337
700,7,28,56,535,190,0,0,5765,0,0,19,559,185,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-86.0666666666666,915.5999999999999,-396.4666666666667,96.06666666666672
701,7,28,57,535,190,0,0,5765,0,0,19,556,187,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-216.9333333333334,698.3333333333333,784.1333333333334,-528.2
702,7,28,58,535,190,0,0,5765,0,0,19,557,233,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,857.8666666666668,705.9333333333334,762.0666666666666,143.79999999999995
703,7,28,59,535,190,0,0,5765,0,0,20,571,203,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,93.0666666666666,702.8,94.0666666666666,99.86666666666667
704,7,28,60,535,190,0,0,5765,0,0,19,571,204,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-1.533333333333303,616.3333333333333,-171.5333333333333,-38.200000000000045
705,7,28,61,535,190,0,0,5765,0,0,20,505,181,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,261.4000000000001,682.5333333333333,-66.40000000000009,-238.5333333333333
706,7,28,62,535,190,0,0,5765,0,0,20,506,168,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-277.7333333333331,834.4666666666667,571.9333333333334,568.3333333333334
707,7,28,63,535,190,0,0,5765,0,0,20,506,196,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-473.9333333333334,904.0666666666666,51.4666666666667,162.26666666666665
708,7,28,64,535,190,0,0,5765,0,0,20,516,206,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,152.5999999999999,959.8,331.13333333333344,52.39999999999998
709,7,28,65,535,190,0,0,5765,0,0,21,544,196,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-623.8000000000002,723.5333333333333,-403.5999999999999,-286.66666666666663
710,7,28,66,535,190,0,0,5765,0,0,20,543,196,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-255.5999999999999,620.7333333333333,-139.4000000000001,-279.33333333333337
711,7,28,67,535,190,0,0,5765,0,0,20,566,202,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,203.80000000000018,518.2,-369.5333333333333,-117.26666666666665
712,7,28,68,535,190,0,0,5765,0,0,21,509,180,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-8.800000000000182,738.6666666666667,113.86666666666656,199.20000000000005
713,7,28,69,535,190,0,0,5765,0,0,22,510,181,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-602.7333333333331,543.1333333333334,-521.5333333333333,-379.6
714,7,28,70,535,190,0,0,5765,0,0,21,514,166,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-376.0,743.0666666666666,228.0,141.73333333333335
715,7,28,71,535,190,0,0,5765,0,0,21,530,214,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,360.5999999999999,585.8,-557.0,-51.93333333333328
716,7,28,72,535,190,0,0,5765,0,0,22,539,181,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,248.66666666666652,940.4000000000001,-324.33333333333326,-90.5333333333333
717,7,28,73,535,190,0,0,5765,0,0,21,537,182,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-620.7333333333331,576.5333333333333,-150.9333333333334,-239.20000000000005
718,7,28,74,535,190,0,0,5765,0,0,21,541,191,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-104.4666666666667,806.1333333333334,-39.40000000000009,219.79999999999995
719,7,28,75,535,190,0,0,5765,0,0,21,541,210,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-150.4000000000001,786.2666666666667,33.86666666666656,-240.66666666666674
720,7,28,76,535,190,0,0,5765,0,0,22,552,192,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,107.19999999999982,864.4000000000001,-196.5333333333333,126.06666666666672
721,7,28,77,535,190,0,0,5765,0,0,21,554,190,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,716.3333333333335,721.4000000000001,295.20000000000005,-157.66666666666663
722,7,28,78,535,190,0,0,5765,0,0,24,553,190,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,25.800000000000182,830.0,-204.0,-331.5333333333333
723,7,28,79,535,190,0,0,5765,0,0,23,553,189,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-89.80000000000018,605.4666666666667,870.4000000000001,65.93333333333328
724,7,28,80,535,190,0,0,5765,0,0,22,554,188,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-140.19999999999982,724.5333333333333,354.73333333333335,343.0666666666667
725,7,28,81,535,190,0,0,5765,0,0,23,552,193,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,518.0,692.4000000000001,-259.0,282.0666666666667
726,7,28,82,535,190,0,0,5765,0,0,23,515,181,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-26.533333333333303,708.4666666666667,-220.26666666666665,-256.0666666666667
727,7,28,83,535,190,0,0,5765,0,0,22,516,182,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,800.6666666666665,586.5999999999999,-145.79999999999995,126.06666666666672
728,7,28,84,535,190,0,0,5765,0,0,24,514,180,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,922.2666666666669,723.5333333333333,-362.0666666666666,77.5333333333333
729,7,28,85,535,190,0,0,5765,0,0,23,526,210,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-161.19999999999982,850.0666666666666,-171.66666666666674,-214.5333333333333
730,7,28,86,535,190,0,0,5765,0,0,22,525,211,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-403.4000000000001,926.7333333333333,-326.66666666666674,-33.26666666666665
731,7,28,87,535,190,0,0,5765,0,0,22,536,158,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,494.6666666666665,752.2666666666667,-100.59999999999991,851.3333333333334
732,7,28,88,535,190,0,0,5765,0,0,23,535,159,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-72.13333333333321,716.2666666666667,-108.9333333333334,48.5333333333333
733,7,28,89,535,190,0,0,5765,0,0,22,535,181,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-231.19999999999982,662.3333333333333,217.66666666666674,378.8666666666667
734,7,28,90,535,190,0,0,5765,0,0,23,535,182,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,228.80000000000018,784.7333333333333,-243.66666666666674,11.266666666666652
735,7,28,91,535,190,0,0,5765,0,0,22,556,195,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,29.26666666666688,773.4000000000001,-676.4000000000001,264.5333333333333
736,7,28,92,535,190,0,0,5765,0,0,23,515,199,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-283.5333333333333,704.5333333333333,-720.7333333333333,-136.4000000000001
737,7,28,93,535,190,0,0,5765,0,0,24,560,192,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-178.19999999999982,849.5333333333333,-101.79999999999995,-191.93333333333328
738,7,28,94,535,190,0,0,5765,0,0,23,561,193,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-346.4666666666667,638.2666666666667,-826.5999999999999,-112.13333333333333
739,7,28,95,535,190,0,0,5765,0,0,25,555,187,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-676.2666666666669,882.4666666666667,-467.4000000000001,117.60000000000002
740,7,28,96,535,190,0,0,5765,0,0,24,555,186,1,0,0,0,0,3983.4102,1525.3466,3376.7509,1334.4149,0.0,0.0,0.0,0.0,-621.4666666666667,650.8,-462.4000000000001,-4.666666666666629
741,7,29,0,631,132,0,0,5537,0,0,19,634,112,1,1,2,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-605.0952380952385,868.3809523809523,-4.904761904761472,-172.66666666666652
742,7,29,1,631,132,0,0,5537,0,0,24,633,160,1,1,2,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-2062.142857142857,-7.952380952380736,900.333333333333,-451.14285714285734
743,7,29,2,631,132,0,0,5537,0,0,15,599,128,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-77.86666666666679,1205.4666666666667,-241.0,4.533333333333303
744,7,29,3,631,132,0,0,5537,0,0,14,600,128,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,658.1333333333332,867.4,-231.33333333333326,196.39999999999998
745,7,29,4,631,132,0,0,5537,0,0,16,635,120,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-103.40000000000009,852.5333333333333,-603.0666666666666,188.93333333333328
746,7,29,5,631,132,0,0,5537,0,0,15,636,120,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-495.4666666666667,713.5333333333333,-531.4666666666667,-128.39999999999998
747,7,29,6,631,132,0,0,5537,0,0,17,657,129,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-55.933333333333394,624.6666666666667,-67.79999999999995,-261.8666666666667
748,7,29,7,631,132,0,0,5537,0,0,18,658,129,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-247.26666666666688,687.4000000000001,-270.86666666666656,-67.13333333333333
749,7,29,8,631,132,0,0,5537,0,0,16,656,129,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-146.0,647.8,279.86666666666656,47.799999999999955
750,7,29,9,631,132,0,0,5537,0,0,18,631,152,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,41.933333333333394,796.2666666666667,-163.4000000000001,47.60000000000002
751,7,29,10,631,132,0,0,5537,0,0,17,631,153,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-426.79999999999995,767.4000000000001,-556.9333333333334,-40.33333333333337
752,7,29,11,631,132,0,0,5537,0,0,18,636,121,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,63.19999999999982,798.5333333333333,444.0666666666666,-240.26666666666665
753,7,29,12,631,132,0,0,5537,0,0,17,652,133,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,239.19999999999982,643.4000000000001,102.40000000000009,64.33333333333337
754,7,29,13,631,132,0,0,5537,0,0,18,653,133,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,160.1333333333332,732.3333333333333,215.5999999999999,42.5333333333333
755,7,29,14,631,132,0,0,5537,0,0,18,633,109,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-687.1333333333332,623.3333333333333,264.5999999999999,-361.73333333333335
756,7,29,15,631,132,0,0,5537,0,0,19,633,108,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,61.333333333333485,571.9333333333334,229.0666666666666,-193.79999999999995
757,7,29,16,631,132,0,0,5537,0,0,18,636,151,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,724.2666666666669,698.5999999999999,-233.5333333333333,-376.0
758,7,29,17,631,132,0,0,5537,0,0,19,636,152,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-418.5999999999999,696.8,-503.13333333333344,-55.73333333333335
759,7,29,18,631,132,0,0,5537,0,0,21,635,154,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-16.666666666666515,958.5999999999999,312.13333333333344,-32.93333333333328
760,7,29,19,631,132,0,0,5537,0,0,18,657,155,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,149.5999999999999,632.5999999999999,151.9333333333334,427.9333333333333
761,7,29,20,631,132,0,0,5537,0,0,19,656,154,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,262.20000000000005,723.3333333333333,1.2000000000000455,32.133333333333326
762,7,29,21,631,132,0,0,5537,0,0,20,609,140,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-17.59999999999991,799.4666666666667,17.066666666666606,455.4
763,7,29,22,631,132,0,0,5537,0,0,19,609,139,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,19.26666666666688,665.4666666666667,139.4666666666667,150.73333333333335
764,7,29,23,631,132,0,0,5537,0,0,19,646,121,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-87.4666666666667,651.5999999999999,153.5333333333333,137.60000000000002
765,7,29,24,631,132,0,0,5537,0,0,20,648,122,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,662.5333333333333,615.8,-497.13333333333344,259.26666666666665
766,7,29,25,631,132,0,0,5537,0,0,20,637,159,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,759.1333333333334,814.0,-282.4000000000001,-421.33333333333337
767,7,29,26,631,132,0,0,5537,0,0,21,638,159,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,217.1333333333332,620.4000000000001,379.9333333333334,336.1333333333333
768,7,29,27,631,132,0,0,5537,0,0,20,644,168,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,453.9333333333334,606.7333333333333,-559.8666666666666,-179.06666666666672
769,7,29,28,631,132,0,0,5537,0,0,21,644,167,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,36.59999999999991,671.7333333333333,200.0,280.20000000000005
770,7,29,29,631,132,0,0,5537,0,0,21,655,135,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-183.0666666666666,861.9333333333334,-31.933333333333394,-27.866666666666674
771,7,29,30,631,132,0,0,5537,0,0,20,661,147,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,210.13333333333344,762.5333333333333,-108.66666666666674,-263.8666666666667
772,7,29,31,631,132,0,0,5537,0,0,21,660,146,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,148.4000000000001,642.4000000000001,-393.13333333333344,-104.73333333333335
773,7,29,32,631,132,0,0,5537,0,0,21,613,119,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,368.7333333333331,876.8,-200.13333333333344,78.73333333333335
774,7,29,33,631,132,0,0,5537,0,0,22,614,119,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,-395.7333333333331,761.5333333333333,201.86666666666656,219.06666666666672
775,7,29,34,631,132,0,0,5537,0,0,21,627,100,1,0,0,0,0,3435.9021,1429.244,3211.0894,1298.4707,0.0,0.0,0.0,0.0,464.0666666666666,717.1333333333333,-431.86666666666656,367.1333333333333
