cell_id,nuc_area,nucGRint,cytoGRint,time,dex_conc,replica,unique_cell_id,CalcCytoArea,normGRcyt,normGRnuc
6267,9133.0,4781.018125006255,1736.4182066085643,50,10,A,4069,16886.712367076383,7,16
6271,8456.0,5399.155424467501,1769.75399794434,50,10,A,4071,15229.479007467971,8,19
6272,8683.0,4657.548203084126,1661.9210231003576,50,10,A,4072,15773.924473334722,7,15
6274,9159.0,5644.616363858613,1814.411488344488,50,10,A,4073,16952.36729434013,8,21
6275,8316.0,4479.297729423957,1857.0211232108625,50,10,A,4074,14899.345957388452,8,14
6279,8139.0,4649.125437713423,1874.0120638047365,50,10,A,4077,14488.131620222799,9,15
6285,8085.0,4571.064467218803,1790.499402903295,50,10,A,4082,14364.047687653745,8,15
6286,9412.0,5158.922243816973,1848.818069080681,50,10,A,4083,17598.999994482656,8,18
6290,8306.0,4733.6082988371245,1716.6229821103573,50,10,A,4085,14875.929922899742,7,16
6293,9037.0,4936.635076795346,1640.3686948833054,50,10,A,4087,16645.58169503048,6,17
6295,7666.0,3724.7471190438414,1623.588425250056,50,10,A,4088,13423.03533328064,6,10
6296,7540.0,4186.457948941556,1671.8978819835977,50,10,A,4089,13147.606885973222,7,13
6297,9523.0,4854.165020368891,1624.8501662758051,50,10,A,4090,17887.142190558483,6,16
6299,8242.0,5813.454919806063,1960.646190122069,50,10,A,4091,14726.58793904995,9,21
6300,8404.0,5197.6502661333125,1862.30217414942,50,10,A,4092,15106.355112501335,9,18
6303,7707.0,3785.9485474056023,1618.2444195150374,50,10,A,4095,13513.41157850967,6,11
6307,7842.0,4234.855625783487,1579.9460652639573,50,10,A,4098,13813.603877097872,6,13
6310,8557.0,4125.256243978461,1684.5191522840726,50,10,A,4100,15470.322271460076,7,12
6312,9013.0,4066.828552510423,1581.0097901600818,50,10,A,4101,16585.61563052587,6,12
6313,8276.0,4407.85051214946,1648.7404459278305,50,10,A,4102,14805.813737561468,6,14
6314,8597.0,4527.292337745842,1669.0851828750056,50,10,A,4103,15566.325757548986,7,15
6315,8433.0,4320.252457964978,1562.5498195664986,50,10,A,4104,15174.94703712461,6,13
6317,8465.0,6583.712954654298,1930.4890976672316,50,10,A,4106,15250.84926490954,9,26
6318,9066.0,5956.015459331599,1875.8870548072343,50,10,A,4107,16718.209654775652,9,22
6323,7616.0,4758.557731010362,2481.187484632319,30,10,A,4109,13313.320589642646,15,16
6324,9570.0,5292.636753025854,2427.727631671499,30,10,A,4110,18009.96469900156,14,19
6326,9558.0,5894.597966079366,2476.8206090260155,30,10,A,4112,17978.55958933092,14,22
6332,8707.0,4815.656552724501,2269.740647115406,30,10,A,4117,15832.14921855157,12,16
6333,8938.0,6182.658810197741,2529.984116905814,30,10,A,4118,16399.0379223651,15,23
6335,8186.0,4359.713717376154,2462.385630312798,30,10,A,4119,14596.6524446974,14,14
6338,7718.0,4241.650302271601,2124.872289222169,30,10,A,4120,13537.7217447893,11,13
6343,8852.0,5144.094859464736,2105.175826945104,30,10,A,4123,16186.617599006051,11,18
6346,9235.0,4130.502605671095,1968.7353336095207,30,10,A,4125,17145.133888217053,10,12
6350,8585.0,5355.636302285723,2352.6661188216344,30,10,A,4128,15537.487774646514,13,19
6357,8825.0,4442.17583798995,2145.273157644021,30,10,A,4132,16120.262899326435,11,14
6358,9601.0,5030.148015181683,2240.017323411954,30,10,A,4133,18091.24110470443,12,17
6360,8748.0,5124.916776007387,2242.723166563392,30,10,A,4134,15931.909459805975,12,18
6362,9471.0,5528.171378660274,2326.418420326044,30,10,A,4136,17751.81938658147,13,20
6366,9184.0,4086.538928654619,2080.365955712972,30,10,A,4140,17015.63719510458,11,12
6367,8679.0,5929.098087887078,2282.8938205894,30,10,A,4141,15764.232661490514,13,22
6370,8822.0,4329.888424961655,1976.4901999896708,30,10,A,4143,16112.900048777181,10,14
6371,8501.0,5852.594815950436,2444.3431491781425,30,10,A,4144,15336.508384148421,14,22
6380,8904.0,4191.619153185401,1944.832320612584,30,10,A,4148,16314.863435150428,9,13
6386,8429.0,4157.98638221211,1930.2916098077333,30,10,A,4153,15165.475088826834,9,13
6388,9365.0,4830.0016295379455,2221.5707207230103,30,10,A,4154,17477.8101927354,12,16
6389,9033.0,5106.025938515024,2361.280568238855,30,10,A,4155,16635.57855640452,13,18
6390,9077.0,5155.725161871642,2301.478536996553,30,10,A,4156,16745.806561210935,13,18
6393,9553.0,5099.580869772709,2137.873038405603,30,10,A,4158,17965.483471168875,11,18
6394,9326.0,4859.578295421933,2236.7516599935007,30,10,A,4159,17377.61715351675,12,16
6399,7795.0,4415.7217774335095,2359.879709675637,30,10,A,4162,13708.63780644203,13,14
6402,8271.0,6525.971753685835,2671.3990126766803,30,10,A,4164,14794.14694473207,16,25
6403,8589.0,4337.073496881407,2175.948662029186,30,10,A,4165,15547.09691779726,12,14
6406,9354.0,5408.56311068918,2526.358700447006,30,10,A,4167,17449.51675858501,15,19
6407,8980.0,3384.355249048546,1835.315749024276,30,10,A,4168,16503.36907349745,8,9
6410,8145.0,4308.393004821233,2141.8051453237845,30,10,A,4170,14501.95829927994,11,13
6412,8585.0,6191.039092685923,2643.7910842881424,30,10,A,4171,15537.487774646514,16,23
6413,8114.0,5305.24700759916,2257.6263937848357,30,10,A,4172,14430.605654608951,12,19
6414,7784.0,5319.284296247516,2434.688113256442,30,10,A,4173,13684.141415738568,14,19
6417,9338.0,5096.996478329203,2298.937515859278,30,10,A,4174,17408.410163074117,13,18
6418,8550.0,4905.813433742252,2475.667076933759,30,10,A,4175,15453.557828947907,14,17
6420,8570.0,5264.186552481342,2180.3089930934675,30,10,A,4176,15501.484818386572,12,19
6425,8537.0,5982.38213247485,2420.3015347753485,30,10,A,4179,15422.452446543484,14,22
6426,8460.0,5069.849234291942,2429.16414909277,30,10,A,4180,15238.97470102876,14,17
6430,8084.0,5620.21126433119,2415.11526530042,30,10,A,4183,14361.755883298141,14,20
6434,9238.0,5064.956313910959,2239.4806989182407,30,10,A,4186,17152.769149700347,12,17
6436,7913.0,5989.406827512297,2297.014539782095,30,10,A,4187,13973.090651803783,13,22
6438,8591.0,4444.750558335934,2290.6728583031218,30,10,A,4189,15551.902808553914,13,14
6443,8571.0,4992.066694096172,2179.874939841037,30,10,A,4192,15503.883476425744,12,17
6446,7821.0,5162.136503455766,2114.462515805681,30,10,A,4194,13766.644120652405,11,18
6448,9120.0,4793.972520705782,2098.830328098456,30,10,A,4196,16853.94063885353,11,16
6450,7862.0,5232.437028971447,2583.5351213376107,30,10,A,4198,13858.417598719025,16,18
6451,8561.0,4763.320068118472,2526.19517803645,30,10,A,4199,15479.906789893626,15,16
6452,9301.0,5641.813098380883,2272.001443270268,30,10,A,4200,17313.566737162455,12,21
6463,8375.0,3997.121283232523,2102.039062181699,30,10,A,4208,15037.948093120616,11,12
6472,8520.0,4870.90270422518,2444.1650824485487,30,10,A,4213,15381.832242449733,14,16
6473,8949.0,5471.399961197386,2326.082864472441,30,10,A,4214,16426.325260927002,13,20
6482,8550.0,4067.329240621282,2022.8697877926995,30,10,A,4218,15453.557828947907,10,12
6484,8804.0,4794.142043952099,2448.6501910901625,30,10,A,4219,16068.764499691915,14,16
6485,9517.0,5328.587865677883,2289.371595174763,30,10,A,4220,17871.49767969942,13,19
6488,8872.0,5647.559665759865,2370.070632806629,30,10,A,4222,16235.872564265183,13,21
6490,9084.0,4094.212542627827,2037.6996721916885,30,10,A,4224,16763.382080345902,10,12
6492,9262.0,4296.431058817006,1975.796769281336,30,10,A,4225,17213.922477355703,10,13
6494,8777.0,3938.823969349355,1912.0652398362715,30,10,A,4226,16002.694743168482,9,11
6498,8164.0,4664.621178009422,2190.2974085296178,30,10,A,4228,14545.795000553167,12,15
6500,8684.0,4615.737968429705,2063.3434799673823,30,10,A,4230,15776.347975954639,10,15
6513,8368.0,5909.334751616517,2282.8871956038,30,10,A,4238,15021.463756766603,13,22
6515,9404.0,5136.336653688354,2444.9602337185747,30,10,A,4239,17578.337644408177,14,18
6516,9139.0,5005.9636873035415,2182.1204249905904,30,10,A,4240,16901.850312324463,12,17
6520,8718.0,4514.358536778313,2150.744108711576,30,10,A,4243,15858.87788384198,11,15
6521,8389.0,5364.765977168891,2295.408255652563,30,10,A,4244,15070.949085769967,13,19
6527,8189.0,4589.303068495604,2417.119620126986,30,10,A,4249,14603.595795600058,14,15
6528,7931.0,4605.535660224016,2326.5859874725725,30,10,A,4250,14013.700029331329,13,15
6531,8648.0,5054.965574760803,2299.288129803489,30,10,A,4252,15689.240395671846,13,17
6540,9178.0,4024.568991456321,1927.9141329640092,30,10,A,4256,17000.439886698965,9,12
6543,9268.0,4281.177116604422,2115.095022869134,30,10,A,4257,17229.23059698872,11,13
6546,9589.0,4872.331430013925,2161.7840233733,30,10,A,4260,18059.754205794507,11,16
6547,8709.0,4345.107812081335,1976.455260851276,30,10,A,4261,15837.006997105182,10,14
6550,7813.0,4361.517193430616,1962.842117407857,30,10,A,4262,13748.780193796945,9,14
6565,8764.0,3421.533168953637,2016.2162462263364,30,10,A,4271,15970.94054343853,10,9
6566,8937.0,5193.026381055977,2304.2688262871065,30,10,A,4272,16396.55857440439,13,18
6567,8000.0,4223.33645112599,2236.00358321264,30,10,A,4273,14170.029230288206,12,13
6568,9542.0,5392.915191370228,2190.2647792234875,30,10,A,4274,17936.735359204464,12,19
6570,8338.0,4282.427825568987,1968.5020163477031,30,10,A,4276,14950.938625231962,10,13
6573,7832.0,4623.620256242903,2180.963512886323,30,10,A,4279,13791.229995819263,12,15
6574,7878.0,4974.972510279022,1977.484395233222,30,10,A,4280,13894.331896717322,10,17
6578,9369.0,4728.536252162533,2010.706200043476,30,10,A,4281,17488.105310151022,10,16
6580,8485.0,4834.30192803453,2109.0490177424376,30,10,A,4283,15298.402486319266,11,16
6585,9229.0,4272.23163414163,1876.7226894607495,30,10,A,4285,17129.869301566232,9,13
6586,8184.0,4276.047819706121,1955.6523229192444,30,10,A,4286,14592.02464341336,9,13
6587,9058.0,5637.639250582372,2219.237008372502,30,10,A,4287,16698.155886997705,12,21
6590,8723.0,4542.2804977847645,2232.079405255783,30,10,A,4289,15871.036071697661,12,15
6591,7598.0,5305.522824262493,2219.3234988205136,30,10,A,4290,13273.957838423385,12,19
6596,8042.0,5037.566911131569,2386.8659010162805,30,10,A,4294,14265.698637145219,14,17
6597,9187.0,4806.122248054053,2346.130755040658,30,10,A,4295,17023.238817465266,13,16
6599,8507.0,5917.048958832725,2554.295935885495,30,10,A,4297,15350.812606828418,15,22
6602,9498.0,5192.521234556582,2565.3477234178813,30,10,A,4298,17822.008946238,15,18
6603,8297.0,5389.697391109617,2528.6598230869376,30,10,A,4299,14854.874290193122,15,19
6605,9003.0,5171.000627063577,2202.6167316880824,30,10,A,4301,16560.667147118507,12,18
6610,8915.0,5263.9645904931,2192.0030558047006,30,10,A,4305,16342.068544745962,12,19
6611,8986.0,5830.997348668603,2357.792050797312,30,10,A,4306,16518.305184009903,13,22
6612,8100.0,4909.574283324366,2305.5766273290446,30,10,A,4307,14398.451136613372,13,17
6615,9646.0,4508.645025400707,2033.573448805588,30,10,A,4310,18209.598950614924,10,15
6616,9246.0,5039.947605288216,2228.557151594156,30,10,A,4311,17173.139520985158,12,17
6617,7795.0,4332.349748318895,2226.269267123414,30,10,A,4312,13708.63780644203,12,14
6626,8455.0,4068.7329360403246,1299.124514648557,75,100,A,4317,15227.105633736639,3,12
6627,7849.0,3972.0704700616775,1336.1471053912817,75,100,A,4318,13829.278675873913,3,12
6628,7552.0,4023.76661447897,1296.7777148966009,75,100,A,4319,13173.687780003405,3,12
6634,9066.0,4378.26152617117,1351.07726948501,75,100,A,4321,16718.209654775652,4,14
6636,7550.0,5296.005385445132,1432.6009878514149,75,100,A,4323,13169.338765696244,4,19
6638,8510.0,5001.728174138486,1402.834220922263,75,100,A,4324,15357.967686326298,4,17
6641,9036.0,4113.652321993606,1302.036351310749,75,100,A,4327,16643.08058057867,3,12
6649,9282.0,4284.118297974844,1296.5285431908871,75,100,A,4334,17264.9803236956,3,13
6657,8419.0,3707.2898532328254,1286.2119572118406,75,100,A,4338,15141.810608530654,3,10
6658,8219.0,3346.185814560593,1291.7191800238925,75,100,A,4339,14673.138137082136,3,8
6661,9317.0,3573.051060761942,1288.6621863771957,75,100,A,4340,17354.543173453858,3,10
6665,8896.0,3911.6799263968032,1274.0193318647127,75,100,A,4343,16295.094610528658,3,11
6669,8817.0,3880.995252001752,1275.6443650041688,75,100,A,4346,16100.633028466014,3,11
6676,9002.0,3908.288542026809,1289.9356690902198,75,100,A,4351,16558.173508027277,3,11
6679,9571.0,3848.367903683722,1281.1649122363144,75,100,A,4353,18012.583220587167,3,11
6680,9013.0,5013.0804155358455,1377.6388521964366,75,100,A,4354,16585.61563052587,4,17
6681,8021.0,3489.8818673146066,1247.5077570566032,75,100,A,4355,14217.815453804722,3,9
6682,9123.0,3756.3070524333048,1257.811541599142,75,100,A,4356,16861.500047413305,3,10
6683,7930.0,4460.541646500512,1365.5143588818826,75,100,A,4357,14011.442083961876,4,14
6686,8464.0,4168.577449894222,1375.3257661113414,75,100,A,4358,15248.47391240629,4,13
6689,8335.0,3097.246160513864,1269.940154261972,75,100,A,4360,14943.896995324047,3,7
6691,7851.0,3958.799702447665,1371.1076241628411,75,100,A,4362,13833.759168581844,4,12
6693,8651.0,3555.4847577962964,1294.780226761387,75,100,A,4364,15696.488477449864,3,9
6696,8056.0,3734.490412073481,1307.2714044146771,75,100,A,4365,14297.674625941092,3,10
6699,7658.0,3591.7578349811088,1308.4493750372314,75,100,A,4367,13405.44403722276,3,10
6704,8233.0,4511.514544748981,1357.5278711317244,75,100,A,4371,14705.658947746075,4,15
6706,8398.0,4257.49890584379,1397.0893134189248,75,100,A,4372,15092.186765493034,4,13
6712,8018.0,3277.7995332137025,1295.8309691054826,75,100,A,4374,14210.982914129469,3,8
6714,7554.0,3736.536249677761,1337.37682175628,75,100,A,4375,13178.037673764753,3,10
6715,8844.0,3570.1641564494616,1308.763880690258,75,100,A,4376,16166.940237619598,3,10
6716,8589.0,4786.295429275592,1450.0794177514524,75,100,A,4377,15547.09691779726,5,16
6718,7594.0,3497.1262252145457,1313.811114305238,75,100,A,4379,13265.220234370703,3,9
6721,8372.0,4222.059981123252,1363.5829378836047,75,100,A,4381,15030.882058359044,4,13
6722,9139.0,3899.424413951306,1395.6117804943317,75,100,A,4382,16901.850312324463,4,11
6724,9145.0,4278.1689142105015,1396.3287781240267,75,100,A,4384,16916.996172660212,4,13
6745,9384.0,3988.0547444854,1337.183773768527,75,100,A,4396,17526.743331014983,3,12
6755,7706.0,4617.123796290404,1373.0750153142628,75,100,A,4400,13511.20288257462,4,15
6757,8864.0,4818.546873695495,1377.4987943691103,75,100,A,4401,16216.1600247113,4,16
6762,8366.0,4133.90792622347,1410.1703997618015,75,100,A,4404,15016.75592515166,4,13
6768,9522.0,4899.829809565455,1387.3234330780963,75,100,A,4408,17884.534222423106,4,17
6769,9554.0,4504.749238693627,1344.3347252287497,75,100,A,4409,17968.09825507419,3,14
6771,8432.0,4757.524233068543,1432.8561408177686,75,100,A,4411,15172.578720254845,4,16
6774,9240.0,4116.492395976187,1321.2258638496758,75,100,A,4413,17157.86042334027,3,12
6775,8088.0,4762.258145811174,1402.0265318834706,75,100,A,4414,14370.924419901836,4,16
6780,7652.0,2925.0048504141005,1323.435114752975,75,100,A,4417,13392.2597994483,3,6
6781,8668.0,4327.738525486983,1377.4840598292342,75,100,A,4418,15737.598317661525,4,14
6782,9330.0,3848.156057246918,1340.0768461506243,75,100,A,4419,17387.87797221913,3,11
6783,7703.0,4455.187069651058,1358.751031665363,75,100,A,4420,13504.578113950742,4,14
6788,7694.0,4627.498910792297,1453.845909297347,75,100,A,4422,13484.715680710624,5,15
6790,9646.0,3867.116632141656,1411.6907926599754,75,100,A,4423,18209.598950614924,4,11
6803,9405.0,5047.800336247806,1408.2974107276134,75,100,A,4430,17580.919668645074,4,17
6804,9456.0,5134.048319147944,1495.8845658483872,75,100,A,4431,17712.894443789413,5,18
6806,9258.0,3962.605064662824,1242.78049975808,75,100,A,4433,17203.72146153795,3,12
6808,7536.0,3589.7110711340547,1238.1101211060193,75,100,A,4434,13138.920290263311,2,10
6809,8622.0,3880.2830645579097,1234.1157546777283,75,100,A,4435,15626.506575486032,2,11
6810,8089.0,4868.118030058922,1351.2986188995674,75,100,A,4436,14373.217103711626,4,16
6812,8304.0,4055.668986425081,1354.532401975244,75,100,A,4437,14871.249354364558,4,12
6813,8930.0,4184.969638117905,1292.30207470839,75,100,A,4438,16379.209294858701,3,13
6814,8515.0,3619.516375670692,1271.939474262609,75,100,A,4439,15369.897216093685,3,10
6815,8494.0,4135.748508017771,1323.2689546210931,75,100,A,4440,15319.830128146454,3,13
6816,8894.0,3902.676600244341,1319.3681085070868,75,100,A,4441,16290.154603008681,3,11
6817,9034.0,4425.837386843249,1327.1976879556205,75,100,A,4442,16638.07901126569,3,14
6825,8301.0,3754.179483503727,1258.3192279055097,75,100,A,4446,14864.230150538378,3,10
6828,8517.0,3204.721403906004,1256.6646912992435,75,100,A,4448,15374.670567045465,3,8
6834,9111.0,3856.951719790589,1302.3362372287147,75,100,A,4452,16831.27428580573,3,11
6835,8951.0,3451.865623179919,1266.162299402484,75,100,A,4453,16431.289453437086,3,9
6836,9379.0,3748.590222501716,1305.942931207638,75,100,A,4454,17513.858494138334,3,10
6847,7694.0,3522.143299026597,1261.9288123555186,75,100,A,4459,13484.715680710624,3,9
6849,8148.0,4637.661040472312,1282.8457416766116,75,100,A,4460,14508.874606966388,3,15
6856,7941.0,4650.503061289912,1364.7035346796367,75,100,A,4464,14036.29157552091,4,15
6858,7969.0,3729.315260902888,1297.8886710048544,75,100,A,4466,14099.66487225844,3,10
6866,7933.0,3600.9623246230867,1265.1818561787811,75,100,A,4470,14018.216579660873,3,10
6870,8779.0,3876.793685383169,1287.784902362146,75,100,A,4474,16007.583302618592,3,11
6873,9637.0,4484.6193959308885,1340.7414158672154,75,100,A,4476,18185.8917635383,3,14
6876,9517.0,3865.35454003084,1281.4941731550336,75,100,A,4478,17871.49767969942,3,11
6877,8402.0,3975.643602396084,1340.1361349745307,75,100,A,4479,15101.63145071105,3,12
6880,9106.0,4480.865691652948,1342.8020881223858,75,100,A,4480,16818.68956266997,3,14
6884,8496.0,3503.800106805448,1295.4043561309504,75,100,A,4483,15324.594244829284,3,9
6888,9447.0,5197.957259867503,1381.5698581643112,75,100,A,4486,17689.563223377198,4,18
6889,9217.0,4427.597509986119,1332.733342602573,75,100,A,4487,17099.363873527596,3,14
6904,8797.0,4600.1153723129455,1375.3541983244245,75,100,A,4494,16051.619913107961,4,15
6914,9319.0,4010.51842931898,1311.9268376227558,75,100,A,4499,17359.66918553412,3,12
6922,9071.0,3479.299560698904,1320.157485744916,75,100,A,4504,16730.75040520213,3,9
6923,8998.0,3859.090619878506,1360.7430019292783,75,100,A,4505,16548.20115029782,4,11
6928,7798.0,5478.684840253302,1358.4766862829622,75,100,A,4507,13715.323257404718,4,20
6929,8973.0,4160.232776427692,1305.0004504886267,75,100,A,4508,16485.953615024286,3,13
6930,8364.0,4001.948645084535,1394.4269920187642,75,100,A,4509,15012.048972990902,4,12
6932,8032.0,4051.698818184471,1342.2479018913095,75,100,A,4510,14242.885028773739,3,12
6933,8220.0,3184.510443849024,1308.2161599439144,75,100,A,4511,14675.459623016508,3,7
6939,8478.0,4690.890952327311,1354.7497011316746,75,100,A,4514,15281.7488550345,4,15
6940,8114.0,4404.575291609171,1378.851888417489,75,100,A,4515,14430.605654608951,4,14
6942,9620.0,4519.324513470838,1330.5728811520137,75,100,A,4516,18141.160111126224,3,15
6943,8057.0,4426.074739538609,1323.5553433851026,75,100,A,4517,14299.960274117397,3,14
6944,8051.0,4566.088424234799,1459.443464157676,75,100,A,4518,14286.249683012771,5,15
6945,8630.0,4055.358308919304,1296.4716319480422,75,100,A,4519,15645.793459214017,3,12
6947,9331.0,3769.432255213502,1285.969460755246,75,100,A,4520,17390.44372655359,3,11
6948,8948.0,4144.494549582427,1304.540067123092,75,100,A,4521,16423.843494467277,3,13
6952,8991.0,4379.299514873733,1347.830168423695,75,100,A,4524,16530.757989017806,4,14
6955,8687.0,3565.4657142426645,1259.0055819099412,75,100,A,4526,15783.619802995674,3,9
6956,7635.0,4212.229018660918,1302.0921295373755,75,100,A,4527,13354.94744241066,3,13
6958,7844.0,3896.940461783624,1267.3692794258225,75,100,A,4528,13818.081291716153,3,11
6959,9477.0,3989.788605537538,1270.5314312720502,75,100,A,4529,17767.403215101716,3,12
6961,7998.0,3968.733427240356,1277.7090760733015,75,100,A,4530,14165.48321824344,3,12
6962,9323.0,3423.055242228457,1284.0007048886266,75,100,A,4531,17369.9238480572,3,9
6963,8129.0,4251.967609487141,1293.7029908057582,75,100,A,4532,14465.104744211278,3,13
6964,8360.0,3842.898351706565,1286.31534605109,75,100,A,4533,15002.637707031945,3,11
6966,8631.0,4398.323855104652,1282.6659216313503,75,100,A,4535,15648.205309065974,3,14
6967,9234.0,4904.244178794621,1398.8929426741283,75,100,A,4536,17142.58924078305,4,17
6969,8933.0,3746.875061147732,1283.5897294324202,75,100,A,4537,16386.643381197002,3,10
6973,9338.0,4925.311073915233,1333.6343303781991,75,100,A,4541,17408.410163074117,3,17
6977,8619.0,3708.9843060867374,1285.2595210311752,75,100,A,4543,15619.277621836554,3,10
6980,8343.0,3318.79594002272,1266.4374707783782,75,100,A,4545,14962.679072349418,3,8
6986,8308.0,3647.784128325798,2781.468592557457,75,1,A,4549,14880.611370889112,17,10
6988,8248.0,3108.3326499825903,2677.844768221975,75,1,A,4550,14740.550493778788,16,7
6990,7658.0,3355.6564202541595,3101.0727265448977,75,1,A,4552,13405.44403722276,21,8
6993,8480.0,3753.3075773730334,3200.449581195968,75,1,A,4554,15286.505936083842,21,10
6994,8932.0,4436.970010064118,3215.1132314049323,75,1,A,4555,16384.165132554022,22,14
6995,7952.0,3653.795798439653,3192.512673063257,75,1,A,4556,14061.167670569062,21,10
6996,8116.0,4659.838362875255,2948.962969976989,75,1,A,4557,14435.202674996492,19,15
6998,8879.0,4621.263477602124,3346.1655690019898,75,1,A,4559,16253.132579211018,23,15
7002,9015.0,4199.029533869576,2343.32315604568,75,1,A,4561,16590.6079655699,13,13
7004,8299.0,3402.596478447283,2646.473992822326,75,1,A,4562,14859.551780638658,16,9
7008,8548.0,3512.061196087888,2791.264897565037,75,1,A,4565,15448.769967002063,18,9
7015,8170.0,3112.2712090239256,2472.765655872452,75,1,A,4570,14559.654659142276,14,7
7018,9480.0,4060.5232694861256,2248.216370901779,75,1,A,4571,17775.19809751972,12,12
7019,8655.0,3165.5946560265565,2641.7286300685137,75,1,A,4572,15706.15566457687,16,7
7020,8647.0,3244.616989765688,2474.372651767764,75,1,A,4573,15686.8248081396,14,8
7024,7760.0,2784.134753280595,2374.902219721245,75,1,A,4575,13630.787087802339,13,5
7025,8181.0,4540.382536973721,3323.807052878103,75,1,A,4576,14585.084590463895,23,15
7029,8943.0,4940.04970267573,3104.626524353136,75,1,A,4580,16411.43796012186,21,17
7045,8503.0,4207.376787841523,2945.0692943625386,75,1,A,4592,15341.275578920902,19,13
7046,7814.0,4110.169221411999,3820.3153019338574,75,1,A,4593,13751.012415131467,27,12
7052,9149.0,3011.496503489295,2496.8234122546287,75,1,A,4596,16927.09781015497,15,7
7054,7606.0,4276.31110528544,3198.889628558146,75,1,A,4597,13291.443599978975,21,13
7055,8081.0,4021.397680992407,3171.64457303671,75,1,A,4598,14354.88178941261,21,12
7056,8458.0,4143.721490938508,3005.027026098394,75,1,A,4599,15234.226414521272,20,13
7058,9543.0,3956.981076071028,3068.5753552650376,75,1,A,4601,17939.34772461077,20,12
7059,8315.0,5070.324058671182,3776.556744878378,75,1,A,4602,14897.003364553622,27,17
7061,9508.0,4373.729792862394,3375.965285638032,75,1,A,4603,17848.045754200208,23,14
7062,8805.0,4105.8700000043655,2873.8894621668906,75,1,A,4604,16071.214605800953,18,12
7065,8931.0,4400.555276344256,2985.364580789204,75,1,A,4606,16381.687103774588,19,14
7067,8533.0,3286.8849446711893,2844.4051352825177,75,1,A,4607,15412.889035010394,18,8
7068,8063.0,3353.875802661146,2996.5229271909134,75,1,A,4608,14313.678780309692,20,8
7073,8019.0,4016.9563546547774,3343.964102872249,75,1,A,4610,14213.260207491006,23,12
7074,8340.0,3689.684765068151,2996.618996684277,75,1,A,4611,14955.634144488304,20,10
7078,8252.0,3282.7686832144527,2648.45139117826,75,1,A,4612,14749.86326086894,16,8
7079,8871.0,3256.9872091804336,2696.1130732660445,75,1,A,4613,16233.407727298534,17,8
7082,9267.0,3396.7162333757083,2309.496504482456,75,1,A,4615,17226.678694057682,13,9
7087,9547.0,4382.837798894714,2983.213516306517,75,1,A,4618,17949.799384871454,19,14
7088,9398.0,4466.709243498082,3210.568329741001,75,1,A,4619,17562.850116121266,22,14
7090,9399.0,4580.821074127652,3342.930405654916,75,1,A,4620,17565.430821176888,23,15
7097,8040.0,3655.2532116290345,3197.183249675614,75,1,A,4623,14261.13415656255,21,10
7100,9232.0,4751.851483814931,3115.263383948347,75,1,A,4624,17137.50060550568,21,16
7102,7946.0,4724.294305328236,3550.135359282765,75,1,A,4625,14047.59559349869,25,16
7103,7987.0,4209.367228817794,3391.0414133508048,75,1,A,4626,14140.495872240792,23,13
7104,7882.0,3963.296102912689,3301.4318752568856,75,1,A,4627,13903.319265758751,22,12
7109,8669.0,3468.8721406338286,3174.896899965098,75,1,A,4630,15740.018522328248,21,9
7118,7818.0,3832.817181825651,3268.4022004809426,75,1,A,4635,13759.94349910501,22,11
7127,8211.0,3836.474995277208,3359.390976354787,75,1,A,4640,14654.57416469483,23,11
7131,9631.0,4170.592734956608,2866.8927185403136,75,1,A,4643,18170.096866013475,18,13
7137,9481.0,3458.026271445153,2372.635958785057,75,1,A,4646,17777.796831386142,13,9
7139,8158.0,4871.186728879115,3343.5500214348344,75,1,A,4647,14531.943257051733,23,16
7140,8523.0,3644.448061264727,3293.966491825403,75,1,A,4648,15388.99589662592,22,10
7141,7788.0,3379.3182684057315,2941.2934948186567,75,1,A,4649,13693.04611608654,19,8
7144,7916.0,4758.995661212048,2783.116149024467,75,1,A,4652,13979.853934461915,17,16
7147,9654.0,3463.563305230638,2672.753818603817,75,1,A,4654,18230.6869565153,16,9
7148,7642.0,3576.439621141316,3174.206194410744,75,1,A,4655,13370.303658907917,21,10
7149,9088.0,4242.595750989657,3179.240059137041,75,1,A,4656,16773.43007113533,21,13
7153,8840.0,4640.991892075782,3144.831271051256,75,1,A,4658,16157.106833651487,21,15
7155,8784.0,4397.622495967204,2906.067002244164,75,1,A,4660,16019.808548855937,19,14
7158,8607.0,4725.825381846032,3402.574362935789,75,1,A,4662,15590.381594957822,23,16
7163,9420.0,4686.38517350898,3420.820863327444,75,1,A,4664,17619.67641582411,24,15
7169,8309.0,3894.659419190579,2826.9909391791584,75,1,A,4667,14882.952424679117,18,11
7171,8088.0,4539.306705312178,2853.506475353355,75,1,A,4669,14370.924419901836,18,15
7172,9127.0,3673.887957719133,2693.600785563441,75,1,A,4670,16871.582336915977,17,10
7177,9433.0,4237.423045793942,2905.037184277006,75,1,A,4673,17653.305611878055,19,13
7180,9289.0,4184.611585899262,2981.3544024235543,75,1,A,4674,17282.8713470197,19,13
7182,7865.0,4611.722221148344,3118.3903665617386,75,1,A,4676,13865.147242254552,21,15
7187,8546.0,3527.055376429653,2390.520551316862,75,1,A,4678,15443.982984510403,14,9
7188,9572.0,3203.100111217488,2426.516958398434,75,1,A,4679,18015.20196203632,14,8
7190,9611.0,4238.698903097426,4301.659087781507,75,1,A,4680,18117.504372119467,30,13
