Cell_id,time,Dex_Conc,normgrnuc,normgrcyt
321,0,0,5,14
322,0,0,4,14
323,0,0,1,12
324,0,0,3,14
325,0,0,7,20
326,0,0,4,14
327,0,0,6,16
328,0,0,4,15
329,0,0,7,18
330,0,0,2,11
331,0,0,6,17
332,0,0,1,8
333,0,0,3,11
334,0,0,7,25
335,0,0,6,17
336,0,0,0,9
337,0,0,2,11
338,0,0,0,7
339,0,0,6,20
340,0,0,8,22
341,0,0,5,15
342,0,0,6,15
343,0,0,4,14
344,0,0,9,21
345,0,0,5,13
346,0,0,5,14
347,0,0,8,21
348,0,0,9,20
349,0,0,5,15
350,0,0,7,14
351,0,0,5,14
352,0,0,0,7
353,0,0,3,12
354,0,0,2,11
355,0,0,2,9
356,0,0,5,13
357,0,0,4,13
358,0,0,5,16
359,0,0,4,13
360,0,0,19,30
361,0,0,4,14
362,0,0,6,18
363,0,0,7,17
364,0,0,6,13
365,0,0,5,16
366,0,0,3,9
367,0,0,2,11
368,0,0,3,9
369,0,0,7,13
370,0,0,7,21
371,0,0,7,19
372,0,0,3,12
373,0,0,5,14
374,0,0,5,16
375,0,0,4,13
376,0,0,6,19
377,0,0,7,21
378,0,0,3,14
379,0,0,3,14
380,0,0,0,7
381,0,0,6,17
382,0,0,5,18
383,0,0,7,16
384,0,0,8,21
385,0,0,4,14
386,0,0,8,28
387,0,0,4,12
388,0,0,8,29
389,0,0,4,12
390,0,0,9,22
391,0,0,5,14
392,0,0,4,13
393,0,0,0,7
394,0,0,7,15
395,0,0,3,12
396,0,0,9,19
397,0,0,6,19
398,0,0,3,15
399,0,0,4,14
400,0,0,5,14
401,0,0,2,8
402,0,0,2,10
403,0,0,3,12
404,0,0,4,12
405,0,0,3,9
406,0,0,7,16
407,0,0,5,10
408,0,0,14,16
409,0,0,7,16
410,0,0,8,20
411,0,0,3,14
412,0,0,3,13
413,0,0,9,21
414,0,0,3,12
415,0,0,8,19
416,0,0,2,11
417,0,0,4,13
418,0,0,6,17
419,0,0,4,13
420,0,0,6,9
421,0,0,0,9
422,0,0,6,13
423,0,0,6,18
424,0,0,3,14
425,0,0,3,15
426,0,0,5,15
427,0,0,2,12
428,0,0,6,18
429,0,0,6,15
430,0,0,4,14
431,0,0,9,24
432,0,0,6,17
433,0,0,4,16
434,0,0,0,3
435,0,0,5,16
436,0,0,8,15
437,0,0,9,19
438,0,0,12,27
439,0,0,6,17
440,0,0,6,15
441,0,0,8,29
442,0,0,5,18
443,0,0,6,21
444,0,0,7,15
445,0,0,5,17
446,0,0,13,23
447,0,0,10,18
448,0,0,4,11
449,0,0,3,16
450,0,0,3,16
451,0,0,8,16
452,0,0,6,13
453,0,0,6,18
454,0,0,4,15
455,0,0,8,19
456,0,0,7,20
457,0,0,4,14
458,0,0,5,16
459,0,0,8,19
460,0,0,0,8
461,0,0,0,7
462,0,0,6,16
463,0,0,5,17
464,0,0,4,16
465,0,0,3,9
466,0,0,5,18
467,0,0,4,18
468,0,0,6,17
469,0,0,8,20
470,0,0,8,23
471,0,0,7,18
472,0,0,5,16
473,0,0,0,10
474,0,0,1,11
475,0,0,3,13
476,0,0,6,15
477,0,0,5,17
478,0,0,4,13
479,0,0,6,18
480,0,0,7,20
481,0,0,7,19
482,0,0,4,17
483,0,0,7,18
484,0,0,6,21
485,0,0,9,20
486,0,0,2,13
487,0,0,7,21
488,0,0,2,10
489,0,0,1,8
490,0,0,3,13
491,0,0,3,12
492,0,0,2,11
493,0,0,9,21
494,0,0,5,14
495,0,0,4,15
496,0,0,5,15
497,0,0,5,17
498,0,0,4,12
499,0,0,6,15
500,0,0,4,17
501,0,0,3,13
502,0,0,5,17
503,0,0,0,9
504,0,0,1,11
505,0,0,3,14
506,0,0,0,9
507,0,0,1,11
508,0,0,3,15
509,0,0,7,15
510,0,0,4,17
511,0,0,11,15
512,0,0,10,22
513,0,0,5,18
514,0,0,10,27
515,0,0,5,13
516,0,0,9,27
517,0,0,0,6
518,0,0,7,21
519,0,0,8,22
520,0,0,6,19
521,0,0,5,16
522,0,0,5,15
523,0,0,1,10
524,0,0,0,7
525,0,0,1,7
526,0,0,6,15
527,0,0,3,15
528,0,0,5,17
529,0,0,6,20
530,0,0,2,13
531,0,0,7,20
532,0,0,4,17
533,0,0,5,13
534,0,0,12,28
535,0,0,4,13
536,0,0,3,12
537,0,0,11,23
538,0,0,6,17
539,0,0,1,11
540,0,0,4,14
541,0,0,7,16
542,0,0,5,14
543,0,0,6,17
544,0,0,1,10
545,0,0,4,17
546,0,0,4,17
547,0,0,4,16
548,0,0,8,22
549,0,0,6,18
550,0,0,6,17
551,0,0,5,16
552,0,0,4,13
553,0,0,5,15
554,0,0,4,13
555,0,0,6,21
556,0,0,3,13
557,0,0,7,22
558,0,0,5,14
559,0,0,1,12
560,0,0,3,16
561,0,0,6,16
562,0,0,3,10
563,0,0,4,16
564,0,0,5,16
565,0,0,5,15
566,0,0,7,15
567,0,0,4,14
568,0,0,0,6
569,0,0,0,8
570,0,0,6,17
571,0,0,2,11
572,0,0,1,9
573,0,0,6,17
574,0,0,6,16
575,0,0,4,15
576,0,0,6,17
577,0,0,11,25
578,0,0,4,15
579,0,0,3,14
580,0,0,8,14
581,0,0,4,14
582,0,0,3,15
583,0,0,7,20
584,0,0,0,7
585,0,0,2,13
586,0,0,1,9
587,0,0,1,8
588,0,0,0,8
589,0,0,1,12
590,0,0,4,14
591,0,0,1,9
592,0,0,3,11
593,0,0,11,25
594,0,0,2,16
595,0,0,10,23
596,0,0,1,9
597,0,0,6,16
598,0,0,5,19
599,0,0,4,13
600,0,0,5,17
601,0,0,2,8
602,0,0,5,14
603,10,1,6,14
604,10,1,9,23
605,10,1,6,16
606,10,1,5,15
607,10,1,10,22
608,10,1,8,16
609,10,1,6,19
610,10,1,4,18
611,10,1,6,17
612,10,1,2,12
613,10,1,5,17
614,10,1,4,17
615,10,1,3,12
616,10,1,5,17
617,10,1,7,18
618,10,1,4,11
619,10,1,4,12
620,10,1,2,12
621,10,1,7,17
622,10,1,8,15
623,10,1,7,15
624,10,1,10,21
625,10,1,9,19
626,10,1,8,22
627,10,1,5,15
628,10,1,5,15
629,10,1,5,11
630,10,1,4,12
631,10,1,3,11
632,10,1,2,9
633,10,1,4,10
634,10,1,3,12
635,10,1,12,23
636,10,1,7,15
637,10,1,7,16
638,10,1,3,11
639,10,1,12,26
640,10,1,6,16
641,10,1,5,17
642,10,1,10,20
643,10,1,6,15
644,10,1,2,8
645,10,1,1,8
646,10,1,3,11
647,10,1,7,12
648,10,1,1,8
649,10,1,3,13
650,10,1,4,13
651,10,1,4,14
652,10,1,5,16
653,10,1,6,16
654,10,1,3,13
655,10,1,8,20
656,10,1,7,19
657,10,1,9,22
658,10,1,7,14
659,10,1,6,15
660,10,1,6,18
661,10,1,7,19
662,10,1,7,15
663,10,1,5,14
664,10,1,3,16
665,10,1,1,11
666,10,1,8,20
667,10,1,5,13
668,10,1,1,11
669,10,1,0,6
670,10,1,3,13
671,10,1,10,18
672,10,1,9,18
673,10,1,5,12
674,10,1,6,17
675,10,1,5,14
676,10,1,6,20
677,10,1,11,14
678,10,1,5,17
679,10,1,1,9
680,10,1,6,16
681,10,1,3,14
682,10,1,3,12
683,10,1,4,12
684,10,1,0,7
685,10,1,4,12
686,10,1,4,10
687,10,1,5,15
688,10,1,10,18
689,10,1,4,13
690,10,1,6,16
691,10,1,9,22
692,10,1,3,15
693,10,1,10,24
694,10,1,4,14
695,10,1,9,21
696,10,1,2,13
697,10,1,6,16
698,10,1,6,15
699,10,1,4,18
700,10,1,1,9
701,10,1,3,15
702,10,1,2,14
