Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
1465,DUSP1_timesweep,D,100.0,60,,9836,15463.0,,,1397.22773,1360.89549,99.0,172.0,,,,
1466,DUSP1_timesweep,D,100.0,60,,8001,20755.0,,,1518.40032,1444.66235,100.0,159.0,5.0,,,
1467,DUSP1_timesweep,D,100.0,60,,9236,19679.0,,,1527.73235,1500.59398,126.0,261.0,,,,
1468,DUSP1_timesweep,D,100.0,60,,9080,16506.0,,,1377.188,1336.57191,55.0,69.0,,,,
1469,DUSP1_timesweep,D,100.0,60,,7784,19909.0,,,1500.85547,1455.76403,110.0,235.0,,,,
1470,DUSP1_timesweep,D,100.0,60,,9234,16241.0,,,1223.57581,1272.51044,58.0,158.0,,,,
1471,DUSP1_timesweep,D,100.0,60,,9443,13046.0,,,1441.92926,1406.33926,135.0,138.0,5.0,,,
1472,DUSP1_timesweep,D,100.0,60,,8482,18624.0,,,1330.71186,1308.8713,53.0,112.0,4.0,,,
1473,DUSP1_timesweep,D,100.0,60,,9223,16624.0,,,1264.08652,1226.19081,66.0,98.0,,,,
1474,DUSP1_timesweep,D,100.0,60,,7932,18325.0,,,1274.21672,1306.72409,29.0,80.0,,,,
1475,DUSP1_timesweep,D,100.0,75,,10513,12752.0,,,1303.75935,1323.65417,47.0,64.0,,,,
1476,DUSP1_timesweep,D,100.0,75,,8684,14275.0,,,1491.12713,1507.82018,168.0,282.0,6.0,,,
1477,DUSP1_timesweep,D,100.0,75,,9376,14924.0,,,1493.75565,1486.60131,133.0,221.0,,,,
1478,DUSP1_timesweep,D,100.0,75,,10466,20371.0,,,1260.28808,1230.39065,87.0,108.0,,,,
1479,DUSP1_timesweep,D,100.0,75,,9390,18221.0,,,1523.12002,1547.24625,210.0,414.0,5.0,,,
1480,DUSP1_timesweep,D,100.0,75,,9078,15795.0,,,1404.49526,1383.21342,126.0,207.0,,,,
1481,DUSP1_timesweep,D,100.0,75,,8122,15941.0,,,1260.87097,1226.30331,136.0,180.0,4.0,,,
1482,DUSP1_timesweep,D,100.0,75,,6695,12360.0,,,1235.58521,1239.55914,62.0,118.0,,,,
1483,DUSP1_timesweep,D,100.0,75,,9296,18490.0,,,1260.60187,1274.54013,45.0,150.0,,,,
1484,DUSP1_timesweep,D,100.0,75,,8547,14720.0,,,1405.03288,1397.5574,63.0,143.0,4.0,,,
1485,DUSP1_timesweep,D,100.0,75,,8920,15588.0,,,1333.37657,1374.18758,37.0,119.0,,,,
1486,DUSP1_timesweep,D,100.0,75,,7175,15199.0,,,1443.2,1470.46556,78.0,209.0,,,,
1487,DUSP1_timesweep,D,100.0,75,,6408,13677.0,,,1440.81398,1439.06383,71.0,158.0,,,,
1488,DUSP1_timesweep,D,100.0,75,,7158,12323.0,,,1223.04247,1230.1963,27.0,58.0,,,,
1489,DUSP1_timesweep,D,100.0,75,,7988,19387.0,,,1284.59289,1306.38804,59.0,140.0,,,,
1490,DUSP1_timesweep,D,100.0,75,,8316,20136.0,,,1252.42677,1218.49816,58.0,132.0,,,,
1491,DUSP1_timesweep,D,100.0,75,,8360,12373.0,,,1229.85706,1199.51701,59.0,80.0,,,,
1492,DUSP1_timesweep,D,100.0,75,,7134,13764.0,,,1296.02775,1256.00857,54.0,106.0,,,,
1493,DUSP1_timesweep,D,100.0,75,,10284,17288.0,,,1431.98998,1365.90381,153.0,208.0,,,,
1494,DUSP1_timesweep,D,100.0,75,,7484,17066.0,,,1487.26991,1456.50387,111.0,230.0,,,,
1495,DUSP1_timesweep,D,100.0,75,,10283,13429.0,,,1416.73724,1384.88264,121.0,124.0,,,,
1496,DUSP1_timesweep,D,100.0,75,,8308,19412.0,,,1399.32571,1364.03534,90.0,263.0,,,,
1497,DUSP1_timesweep,D,100.0,75,,9066,20108.0,,,1243.0685,1230.62522,89.0,157.0,,,,
1498,DUSP1_timesweep,D,100.0,75,,8857,18164.0,,,1261.85288,1216.01536,43.0,82.0,,,,
1499,DUSP1_timesweep,D,100.0,75,,9099,19044.0,,,1400.82723,1364.15622,90.0,149.0,4.0,,,
1500,DUSP1_timesweep,D,100.0,75,,10371,18233.0,,,1357.61624,1250.27873,154.0,168.0,,,,
1501,DUSP1_timesweep,D,100.0,75,,9183,15174.0,,,1187.08962,1211.69125,37.0,89.0,,,,
1502,DUSP1_timesweep,D,100.0,75,,9485,18077.0,,,1294.3127,1271.55114,40.0,82.0,,,,
1503,DUSP1_timesweep,D,100.0,75,,10562,18008.0,,,1455.01903,1445.24,124.0,232.0,,,,
1504,DUSP1_timesweep,D,100.0,75,,7533,13007.0,,,1426.14709,1412.75752,132.0,254.0,,,,
1505,DUSP1_timesweep,D,100.0,75,,8733,20282.0,,,1217.12275,1194.59866,48.0,105.0,,,,
1506,DUSP1_timesweep,D,100.0,75,,8630,13493.0,,,1252.23569,1252.06048,106.0,128.0,,,,
1507,DUSP1_timesweep,D,100.0,75,,8097,17868.0,,,1160.30752,1109.14534,44.0,69.0,,,,
1508,DUSP1_timesweep,D,100.0,75,,8847,17626.0,,,1411.43947,1432.2355,115.0,249.0,,,,
1509,DUSP1_timesweep,D,100.0,75,,8675,14579.0,,,1466.45591,1488.64661,101.0,229.0,,,,
1510,DUSP1_timesweep,D,100.0,75,,9302,12710.0,,,1456.51279,1439.07356,104.0,142.0,,,,
1511,DUSP1_timesweep,D,100.0,75,,8770,17064.0,,,1464.80365,1472.63408,139.0,280.0,,,,
1512,DUSP1_timesweep,D,100.0,75,,8203,18325.0,,,1261.36206,1251.05473,64.0,114.0,4.0,,,
1513,DUSP1_timesweep,D,100.0,75,,7281,14860.0,,,1312.79852,1300.83331,78.0,164.0,,,,
1514,DUSP1_timesweep,D,100.0,75,,9763,16851.0,,,1345.6032,1374.37843,146.0,266.0,,,,
1515,DUSP1_timesweep,D,100.0,75,,8400,16190.0,,,1414.06524,1423.99259,101.0,232.0,,,,
1516,DUSP1_timesweep,D,100.0,75,,10574,15579.0,,,1456.29695,1430.66481,98.0,154.0,,,,
1517,DUSP1_timesweep,D,100.0,75,,10296,14822.0,,,1223.08596,1236.40811,78.0,104.0,,,,
1518,DUSP1_timesweep,D,100.0,75,,9796,20710.0,,,1430.15619,1390.42371,98.0,158.0,,,,
1519,DUSP1_timesweep,D,100.0,75,,8348,15044.0,,,1422.33457,1422.54726,142.0,206.0,5.0,,,
1520,DUSP1_timesweep,D,100.0,75,,9280,19748.0,,,1251.99159,1252.89741,55.0,122.0,,,,
1521,DUSP1_timesweep,D,100.0,75,,8199,14261.0,,,1421.85657,1366.92076,142.0,175.0,4.0,,,
1522,DUSP1_timesweep,D,100.0,75,,9604,17219.0,,,1328.50042,1267.79947,117.0,146.0,4.0,,,
1523,DUSP1_timesweep,D,100.0,75,,8592,18308.0,,,1225.02863,1193.54239,43.0,94.0,,,,
1524,DUSP1_timesweep,D,100.0,75,,9796,19069.0,,,1383.97642,1381.7819,90.0,242.0,4.0,,,
1525,DUSP1_timesweep,D,100.0,75,,7396,18023.0,,,1427.66969,1422.7253,100.0,243.0,4.0,,,
1526,DUSP1_timesweep,D,100.0,75,,7831,15488.0,,,1481.36956,1462.46617,97.0,199.0,,,,
1527,DUSP1_timesweep,D,100.0,75,,9338,19916.0,,,1330.4426,1299.30463,106.0,217.0,,,,
1528,DUSP1_timesweep,D,100.0,75,,8703,15472.0,,,1277.43778,1238.86434,99.0,192.0,,,,
1529,DUSP1_timesweep,D,100.0,75,,6544,18539.0,,,1165.15541,1133.38842,69.0,184.0,,,,
1530,DUSP1_timesweep,D,100.0,75,,8977,16183.0,,,1366.88638,1331.64228,109.0,176.0,,,,
1531,DUSP1_timesweep,D,100.0,75,,9103,14124.0,,,1340.63133,1320.9789,74.0,106.0,,,,
1532,DUSP1_timesweep,D,100.0,75,,9136,18716.0,,,1494.01018,1459.70042,141.0,254.0,,,,
1533,DUSP1_timesweep,D,100.0,75,,9434,17073.0,,,1302.69006,1313.18286,69.0,131.0,,,,
1534,DUSP1_timesweep,D,100.0,75,,11014,18575.0,,,1268.46695,1257.28371,107.0,183.0,,,,
1535,DUSP1_timesweep,D,100.0,75,,9371,19163.0,,,1400.21225,1325.00913,125.0,197.0,,,,
1536,DUSP1_timesweep,D,100.0,75,,8478,15490.0,,,1277.93005,1243.96759,40.0,120.0,,,,
1537,DUSP1_timesweep,D,100.0,75,,3113,13203.0,,,1194.56023,1157.88503,9.0,42.0,,,,
1538,DUSP1_timesweep,D,100.0,75,,6750,15238.0,,,1178.67941,1173.00689,37.0,93.0,,,,
1539,DUSP1_timesweep,D,100.0,75,,7959,16398.0,,,1365.9172,1298.91322,81.0,96.0,,,,
1540,DUSP1_timesweep,D,100.0,75,,9452,19740.0,,,1449.65362,1401.40268,144.0,247.0,4.0,,,
1541,DUSP1_timesweep,D,100.0,75,,7559,17428.0,,,1524.51462,1529.66749,175.0,367.0,4.0,,,
1542,DUSP1_timesweep,D,100.0,75,,8545,16073.0,,,1454.75413,1457.65308,119.0,209.0,,,,
1543,DUSP1_timesweep,D,100.0,75,,8957,20535.0,,,1432.42693,1417.11605,110.0,252.0,,,,
1544,DUSP1_timesweep,D,100.0,75,,8824,17712.0,,,1379.38633,1378.83124,62.0,133.0,,,,
1545,DUSP1_timesweep,D,100.0,75,,9853,17491.0,,,1221.75723,1243.85753,46.0,91.0,,,,
1546,DUSP1_timesweep,D,100.0,75,,7051,16993.0,,,1075.16296,1095.09575,13.0,59.0,,,,
1547,DUSP1_timesweep,D,100.0,75,,9910,15657.0,,,1323.89808,1247.67529,80.0,94.0,,,,
1548,DUSP1_timesweep,D,100.0,75,,8784,17625.0,,,1398.2253,1348.7314,109.0,196.0,41.0,18.0,,
1549,DUSP1_timesweep,D,100.0,75,,8649,17993.0,,,1386.40814,1393.62408,120.0,245.0,,,,
1550,DUSP1_timesweep,D,100.0,75,,7388,15182.0,,,1187.23836,1234.81261,44.0,107.0,,,,
1551,DUSP1_timesweep,D,100.0,75,,8075,16345.0,,,1461.89783,1424.81211,71.0,137.0,,,,
1552,DUSP1_timesweep,D,100.0,75,,8466,17285.0,,,1323.85294,1307.78964,80.0,174.0,,,,
1553,DUSP1_timesweep,D,100.0,75,,8578,17797.0,,,1435.82222,1451.73215,155.0,315.0,4.0,,,
1554,DUSP1_timesweep,D,100.0,75,,8697,18252.0,,,1219.94331,1222.2454,48.0,120.0,,,,
1555,DUSP1_timesweep,D,100.0,75,,9322,17520.0,,,1306.1312,1276.57038,64.0,86.0,,,,
1556,DUSP1_timesweep,D,100.0,75,,9249,18259.0,,,1276.57303,1266.25719,67.0,103.0,,,,
1557,DUSP1_timesweep,D,100.0,75,,6196,12180.0,,,1081.32569,1097.72307,37.0,50.0,,,,
1558,DUSP1_timesweep,D,100.0,75,,8046,14210.0,,,1234.80375,1188.4753,38.0,45.0,,,,
1559,DUSP1_timesweep,D,100.0,75,,9033,17956.0,,,1418.58773,1423.89586,128.0,249.0,,,,
1560,DUSP1_timesweep,D,100.0,75,,10445,19423.0,,,1283.41685,1235.52644,89.0,161.0,,,,
1561,DUSP1_timesweep,D,100.0,75,,8420,15482.0,,,1564.04454,1558.64036,229.0,416.0,16.0,4.0,,
1562,DUSP1_timesweep,D,100.0,75,,9568,19505.0,,,1307.54588,1289.42758,118.0,206.0,,,,
1563,DUSP1_timesweep,D,100.0,75,,9116,15483.0,,,1463.99495,1364.82323,238.0,285.0,,,,
1564,DUSP1_timesweep,D,100.0,75,,7559,13880.0,,,1217.17105,1262.14935,86.0,165.0,,,,
1565,DUSP1_timesweep,D,100.0,75,,9762,20447.0,,,1440.86427,1473.82178,206.0,546.0,7.0,5.0,4.0,
1566,DUSP1_timesweep,D,100.0,75,,7257,12761.0,,,1224.18451,1122.50043,122.0,113.0,,,,
1567,DUSP1_timesweep,D,100.0,75,,6638,14948.0,,,1518.51235,1386.18451,108.0,202.0,83.0,,,
1568,DUSP1_timesweep,D,100.0,75,,8261,13327.0,,,1480.89432,1416.6258,116.0,139.0,4.0,,,
1569,DUSP1_timesweep,D,100.0,75,,7370,20180.0,,,1450.08426,1413.81784,117.0,215.0,,,,
1570,DUSP1_timesweep,D,100.0,75,,9144,15700.0,,,1291.51826,1307.23108,54.0,76.0,,,,
1571,DUSP1_timesweep,D,100.0,75,,7802,13839.0,,,1276.20495,1219.21504,70.0,90.0,,,,
1572,DUSP1_timesweep,D,100.0,75,,9216,17160.0,,,1400.08301,1357.49388,106.0,131.0,,,,
1573,DUSP1_timesweep,D,100.0,75,,7380,12794.0,,,1274.0378,1263.94216,63.0,90.0,,,,
1574,DUSP1_timesweep,D,100.0,75,,7077,12781.0,,,1202.88795,1173.85431,32.0,40.0,,,,
1575,DUSP1_timesweep,D,100.0,75,,9198,13679.0,,,1178.1571,1196.86,30.0,69.0,,,,
1576,DUSP1_timesweep,D,100.0,75,,8118,12712.0,,,1439.17603,1421.62461,93.0,154.0,,,,
1577,DUSP1_timesweep,D,100.0,75,,8884,17766.0,,,1382.74584,1379.63661,90.0,192.0,,,,
1578,DUSP1_timesweep,D,100.0,75,,6430,15153.0,,,1402.78849,1400.03689,67.0,176.0,,,,
1579,DUSP1_timesweep,D,100.0,75,,8597,16498.0,,,1420.33663,1425.87495,77.0,178.0,,,,
1580,DUSP1_timesweep,D,100.0,75,,10940,17935.0,,,1401.03656,1335.45185,159.0,127.0,,,,
1581,DUSP1_timesweep,D,100.0,75,,8372,15280.0,,,1346.66185,1334.05334,55.0,122.0,,,,
1582,DUSP1_timesweep,D,100.0,75,,7951,14237.0,,,1350.53867,1297.57301,107.0,144.0,,,,
1583,DUSP1_timesweep,D,100.0,75,,3722,15497.0,,,1129.80978,1135.75247,7.0,71.0,,,,
1584,DUSP1_timesweep,D,100.0,75,,8434,12287.0,,,1204.43787,1248.35664,70.0,144.0,,,,
1585,DUSP1_timesweep,D,100.0,75,,9194,19067.0,,,1311.88144,1267.40887,40.0,92.0,,,,
1586,DUSP1_timesweep,D,100.0,75,,8548,18102.0,,,1282.62412,1292.15722,60.0,166.0,,,,
1587,DUSP1_timesweep,D,100.0,75,,9912,18366.0,,,1296.48285,1280.15937,93.0,123.0,,,,
1588,DUSP1_timesweep,D,100.0,75,,5788,12525.0,,,1252.95733,1311.11553,46.0,140.0,,,,
1589,DUSP1_timesweep,D,100.0,75,,9200,13383.0,,,1357.5463,1338.37465,94.0,134.0,,,,
1590,DUSP1_timesweep,D,100.0,75,,11047,20821.0,,,1221.40952,1192.01287,66.0,114.0,8.0,,,
1591,DUSP1_timesweep,D,100.0,75,,3064,20199.0,,,1370.41743,1332.54706,25.0,167.0,,,,
1592,DUSP1_timesweep,D,100.0,75,,6423,14118.0,,,1467.05138,1423.09576,59.0,161.0,,,,
1593,DUSP1_timesweep,D,100.0,75,,6754,19967.0,,,1349.57507,1309.26499,40.0,128.0,11.0,10.0,,
1594,DUSP1_timesweep,D,100.0,75,,9036,12911.0,,,1236.96215,1217.41709,59.0,114.0,,,,
1595,DUSP1_timesweep,D,100.0,75,,8377,14966.0,,,1389.65477,1369.84725,92.0,140.0,,,,
1596,DUSP1_timesweep,D,100.0,75,,7972,17836.0,,,1129.79992,1144.78712,14.0,85.0,,,,
1597,DUSP1_timesweep,D,100.0,75,,9453,20174.0,,,1326.08854,1296.23922,41.0,126.0,,,,
1598,DUSP1_timesweep,D,100.0,75,,8689,20776.0,,,1484.84682,1449.23003,108.0,269.0,4.0,,,
1599,DUSP1_timesweep,D,100.0,75,,8137,17936.0,,,1328.41059,1340.39072,84.0,200.0,,,,
1600,DUSP1_timesweep,D,100.0,75,,7876,17084.0,,,1226.80091,1188.75416,46.0,100.0,,,,
1601,DUSP1_timesweep,D,100.0,75,,7459,17888.0,,,1447.32095,1421.32413,148.0,312.0,,,,
1602,DUSP1_timesweep,D,100.0,75,,9448,17253.0,,,1425.18586,1411.68388,86.0,186.0,,,,
1603,DUSP1_timesweep,D,100.0,75,,9363,18241.0,,,1490.10883,1488.77255,109.0,271.0,,,,
1604,DUSP1_timesweep,D,100.0,75,,10503,19879.0,,,1489.17728,1410.85688,187.0,265.0,5.0,,,
1605,DUSP1_timesweep,D,100.0,75,,7129,20121.0,,,1218.83308,1258.43497,65.0,205.0,4.0,,,
1606,DUSP1_timesweep,D,100.0,75,,8535,17319.0,,,1283.44382,1223.42133,58.0,76.0,,,,
1607,DUSP1_timesweep,D,100.0,75,,8243,17589.0,,,1428.12119,1416.99238,104.0,229.0,4.0,,,
1608,DUSP1_timesweep,D,100.0,75,,7259,12097.0,,,1511.45268,1469.6533,136.0,194.0,,,,
1609,DUSP1_timesweep,D,100.0,75,,8483,17524.0,,,1386.03973,1339.29149,89.0,147.0,5.0,,,
1610,DUSP1_timesweep,D,100.0,75,,7102,13965.0,,,1498.53027,1439.82427,120.0,188.0,,,,
1611,DUSP1_timesweep,D,100.0,75,,7089,16207.0,,,1438.77359,1403.18282,75.0,117.0,,,,
1612,DUSP1_timesweep,D,100.0,75,,8011,14949.0,,,1369.83198,1329.24349,99.0,137.0,4.0,,,
1613,DUSP1_timesweep,D,100.0,75,,7028,19511.0,,,1218.0905,1204.78735,29.0,115.0,,,,
1614,DUSP1_timesweep,D,100.0,75,,8144,20022.0,,,1154.26375,1148.01883,28.0,80.0,,,,
1615,DUSP1_timesweep,D,100.0,75,,8131,14882.0,,,1238.00517,1236.17148,49.0,134.0,,,,
1616,DUSP1_timesweep,D,100.0,75,,6714,13383.0,,,1215.2529,1231.10678,30.0,91.0,,,,
1617,DUSP1_timesweep,D,100.0,75,,4576,16393.0,,,1402.21219,1358.44507,50.0,125.0,,,,
1618,DUSP1_timesweep,D,100.0,75,,7751,19636.0,,,1390.18643,1379.56468,56.0,113.0,,,,
1619,DUSP1_timesweep,D,100.0,75,,6539,16271.0,,,1334.57868,1293.03319,31.0,28.0,,,,
1620,DUSP1_timesweep,D,100.0,75,,8893,19376.0,,,1228.82278,1204.78097,71.0,166.0,,,,
1621,DUSP1_timesweep,D,100.0,75,,8400,15093.0,,,1287.53964,1296.3495,48.0,80.0,,,,
1622,DUSP1_timesweep,D,100.0,75,,7941,13606.0,,,1105.81967,1144.29281,46.0,87.0,4.0,,,
1623,DUSP1_timesweep,D,100.0,75,,9242,19493.0,,,1319.89245,1322.22372,82.0,167.0,,,,
1624,DUSP1_timesweep,D,100.0,75,,7921,12400.0,,,1353.66519,1332.79452,74.0,97.0,4.0,,,
1625,DUSP1_timesweep,D,100.0,75,,9600,17592.0,,,1431.61833,1461.98147,111.0,271.0,,,,
1626,DUSP1_timesweep,D,100.0,75,,9625,14210.0,,,1211.46649,1177.46594,30.0,70.0,,,,
1627,DUSP1_timesweep,D,100.0,75,,8856,19205.0,,,1296.88629,1317.38646,71.0,167.0,,,,
1628,DUSP1_timesweep,D,100.0,75,,9615,20603.0,,,1219.43266,1237.17483,81.0,204.0,,,,
1629,DUSP1_timesweep,D,100.0,75,,8812,15843.0,,,1128.16285,1147.30323,22.0,40.0,,,,
1630,DUSP1_timesweep,D,100.0,75,,7908,19634.0,,,1229.11381,1188.02236,87.0,144.0,,,,
1631,DUSP1_timesweep,D,100.0,75,,6665,18440.0,,,1288.76309,1302.92663,49.0,118.0,5.0,,,
1632,DUSP1_timesweep,D,100.0,75,,8842,16863.0,,,1421.68582,1421.9439,97.0,183.0,,,,
1633,DUSP1_timesweep,D,100.0,75,,8062,12165.0,,,1154.35053,1253.21998,22.0,92.0,,,,
1634,DUSP1_timesweep,D,100.0,75,,6599,16342.0,,,1125.35915,1074.24715,46.0,122.0,,,,
1635,DUSP1_timesweep,D,100.0,75,,5854,12478.0,,,1269.34899,1294.92819,62.0,150.0,,,,
1636,DUSP1_timesweep,D,100.0,75,,7134,13544.0,,,1459.35604,1427.9306,151.0,296.0,,,,
1637,DUSP1_timesweep,D,100.0,75,,7707,15678.0,,,1394.3066,1352.36357,125.0,192.0,,,,
1638,DUSP1_timesweep,D,100.0,75,,7904,17708.0,,,1291.2147,1228.44144,87.0,195.0,,,,
1639,DUSP1_timesweep,D,100.0,75,,7532,13304.0,,,1531.28691,1485.28863,153.0,185.0,,,,
1640,DUSP1_timesweep,D,100.0,75,,6991,13397.0,,,1588.97497,1566.11898,213.0,321.0,4.0,,,
1641,DUSP1_timesweep,D,100.0,75,,7742,12367.0,,,1301.79075,1234.86569,89.0,112.0,6.0,,,
1642,DUSP1_timesweep,D,100.0,75,,7935,13835.0,,,1561.81336,1506.46917,207.0,265.0,17.0,5.0,,
1643,DUSP1_timesweep,D,100.0,75,,8392,13144.0,,,1503.40753,1582.13109,199.0,372.0,,,,
1644,DUSP1_timesweep,D,100.0,75,,7570,14505.0,,,1357.32959,1327.84109,100.0,182.0,,,,
1645,DUSP1_timesweep,D,100.0,75,,6394,12164.0,,,1265.80826,1198.83402,67.0,144.0,,,,
1646,DUSP1_timesweep,D,100.0,75,,8837,15062.0,,,1276.67874,1271.63225,74.0,118.0,,,,
1647,DUSP1_timesweep,D,100.0,75,,8391,12576.0,,,1389.18818,1391.20165,97.0,152.0,,,,
1648,DUSP1_timesweep,D,100.0,75,,9084,18469.0,,,1489.85139,1442.01543,156.0,183.0,,,,
1649,DUSP1_timesweep,D,100.0,75,,8547,14607.0,,,1405.50029,1444.35168,66.0,164.0,4.0,,,
1650,DUSP1_timesweep,D,100.0,75,,8097,15626.0,,,1539.81104,1522.93677,247.0,372.0,,,,
1651,DUSP1_timesweep,D,100.0,75,,10002,13363.0,,,1375.4796,1379.22929,120.0,177.0,,,,
1652,DUSP1_timesweep,D,100.0,75,,7983,16417.0,,,1292.65264,1317.94573,88.0,237.0,,,,
1653,DUSP1_timesweep,D,100.0,75,,7460,12401.0,,,1223.76984,1181.06411,111.0,131.0,,,,
1654,DUSP1_timesweep,D,100.0,75,,8027,18735.0,,,1327.55961,1284.91823,61.0,110.0,,,,
1655,DUSP1_timesweep,D,100.0,75,,8528,17494.0,,,1432.42988,1449.68738,96.0,230.0,,,,
1656,DUSP1_timesweep,D,100.0,75,,7496,13505.0,,,1433.44077,1459.53928,72.0,163.0,,,,
1657,DUSP1_timesweep,D,100.0,75,,4125,12816.0,,,1145.01164,1196.81258,9.0,58.0,,,,
1658,DUSP1_timesweep,D,100.0,75,,3772,18612.0,,,1157.3982,1190.24328,22.0,112.0,,,,
1659,DUSP1_timesweep,D,100.0,75,,10284,20260.0,,,1188.60191,1136.66249,101.0,145.0,,,,
1660,DUSP1_timesweep,D,100.0,75,,7971,12694.0,,,1367.11253,1330.60446,96.0,125.0,,,,
1661,DUSP1_timesweep,D,100.0,75,,7369,16083.0,,,1530.36925,1542.28639,185.0,339.0,,,,
1662,DUSP1_timesweep,D,100.0,75,,10244,18312.0,,,1345.85758,1333.63974,76.0,134.0,,,,
1663,DUSP1_timesweep,D,100.0,75,,6956,15520.0,,,1657.53882,1615.28537,201.0,385.0,25.0,,,
1664,DUSP1_timesweep,D,100.0,75,,9397,20340.0,,,1453.74609,1422.55634,87.0,188.0,4.0,,,
1665,DUSP1_timesweep,D,100.0,75,,6533,12900.0,,,1171.98071,1202.2186,35.0,105.0,,,,
1666,DUSP1_timesweep,D,100.0,75,,8327,14589.0,,,1103.76282,1113.13551,42.0,88.0,,,,
1667,DUSP1_timesweep,D,100.0,75,,10170,18761.0,,,1248.02606,1218.62928,138.0,199.0,,,,
1668,DUSP1_timesweep,D,100.0,75,,9138,17318.0,,,1358.26625,1373.97147,115.0,184.0,,,,
1669,DUSP1_timesweep,D,100.0,75,,8538,19464.0,,,1436.2558,1392.18994,130.0,165.0,,,,
1670,DUSP1_timesweep,D,100.0,75,,9498,20516.0,,,1415.94746,1387.03992,109.0,204.0,,,,
1671,DUSP1_timesweep,D,100.0,75,,9346,18323.0,,,1515.71774,1500.87175,196.0,316.0,,,,
1672,DUSP1_timesweep,D,100.0,75,,8149,14578.0,,,1442.25242,1405.775,177.0,256.0,,,,
1673,DUSP1_timesweep,D,100.0,75,,7666,18597.0,,,1241.38938,1206.75803,23.0,71.0,,,,
1674,DUSP1_timesweep,D,100.0,75,,4268,12195.0,,,1190.44353,1213.93506,53.0,169.0,,,,
1675,DUSP1_timesweep,D,100.0,75,,8635,18041.0,,,1324.83358,1278.09916,145.0,237.0,,,,
1676,DUSP1_timesweep,D,100.0,75,,8652,19467.0,,,1259.89783,1296.53881,64.0,160.0,,,,
1677,DUSP1_timesweep,D,100.0,75,,7731,12987.0,,,1270.10917,1282.52091,24.0,65.0,,,,
1678,DUSP1_timesweep,D,100.0,75,,7715,12183.0,,,1436.91627,1418.80793,105.0,89.0,,,,
1679,DUSP1_timesweep,D,100.0,75,,8870,13136.0,,,1437.25648,1394.82339,115.0,107.0,,,,
1680,DUSP1_timesweep,D,100.0,75,,7051,12128.0,,,1195.28223,1276.59169,96.0,270.0,,,,
1681,DUSP1_timesweep,D,100.0,75,,8700,17521.0,,,1469.14805,1440.11341,140.0,190.0,4.0,,,
1682,DUSP1_timesweep,D,100.0,75,,9860,19232.0,,,1442.36623,1443.06921,98.0,177.0,,,,
1683,DUSP1_timesweep,D,100.0,75,,10757,17018.0,,,1304.34908,1314.03655,70.0,131.0,,,,
1684,DUSP1_timesweep,D,100.0,75,,7040,15982.0,,,1141.04176,1140.668,32.0,101.0,,,,
1685,DUSP1_timesweep,D,100.0,75,,6975,13456.0,,,1192.00487,1188.14053,40.0,99.0,,,,
1686,DUSP1_timesweep,D,100.0,90,,9928,18658.0,,,1501.47724,1353.81343,253.0,198.0,,,,
1687,DUSP1_timesweep,D,100.0,90,,8620,16421.0,,,1568.06195,1557.15212,125.0,228.0,,,,
1688,DUSP1_timesweep,D,100.0,90,,6041,17257.0,,,1526.2003,1463.69757,61.0,138.0,,,,
1689,DUSP1_timesweep,D,100.0,90,,7142,16350.0,,,1332.72207,1282.40006,64.0,108.0,,,,
1690,DUSP1_timesweep,D,100.0,90,,9425,19067.0,,,1859.99034,2008.79263,290.0,651.0,10.0,6.0,,
1691,DUSP1_timesweep,D,100.0,90,,7483,13382.0,,,1417.87959,1455.7809,42.0,99.0,,,,
1692,DUSP1_timesweep,D,100.0,90,,7732,12791.0,,,1292.37442,1268.45423,33.0,37.0,,,,
1693,DUSP1_timesweep,D,100.0,90,,4258,12267.0,,,1166.10921,1176.38616,16.0,50.0,,,,
1694,DUSP1_timesweep,D,100.0,90,,10761,19112.0,,,1444.37153,1383.25759,112.0,168.0,,,,
1695,DUSP1_timesweep,D,100.0,90,,9453,18321.0,,,1265.33429,1245.4092,80.0,130.0,,,,
1696,DUSP1_timesweep,D,100.0,90,,6593,16835.0,,,1376.06628,1332.78402,90.0,159.0,,,,
1697,DUSP1_timesweep,D,100.0,90,,8777,17424.0,,,1527.25601,1521.43515,106.0,227.0,,,,
1698,DUSP1_timesweep,D,100.0,90,,8672,14162.0,,,1493.93104,1458.56277,140.0,192.0,5.0,,,
1699,DUSP1_timesweep,D,100.0,90,,7786,16219.0,,,1572.0244,1539.06591,121.0,230.0,,,,
1700,DUSP1_timesweep,D,100.0,90,,10761,18094.0,,,1463.11124,1466.46236,130.0,211.0,,,,
1701,DUSP1_timesweep,D,100.0,90,,10175,20413.0,,,1520.15125,1484.59002,113.0,156.0,,,,
1702,DUSP1_timesweep,D,100.0,90,,11408,18951.0,,,1303.67961,1296.92417,46.0,119.0,,,,
1703,DUSP1_timesweep,D,100.0,90,,9393,12949.0,,,1225.14511,1225.707,63.0,64.0,,,,
