time,exp1_s1,exp1_s2,exp2_s1,exp2_s2,exp3_s1,exp3_s2,exp4_s1,exp4_s2,exp5_s1,exp5_s2,exp6_s1,exp6_s2,exp7_s1,exp7_s2,exp8_s1,exp8_s2,exp9_s1,exp9_s2,exp10_s1,exp10_s2
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,114,2,135,2,100,1,104,0,124,1,121,1,103,2,103,1,63,1,34
0,1,69,1,109,0,81,1,86,0,63,1,131,0,111,0,138,2,126,1,138
0,2,133,1,101,2,81,1,74,0,63,1,89,0,71,2,72,1,79,1,122
0,0,117,2,125,2,118,1,67,0,46,1,41,1,90,1,71,2,74,1,90
0,2,57,2,89,2,107,1,57,2,100,1,91,1,99,0,85,0,130,1,123
0,0,89,1,109,2,99,1,130,1,110,1,129,1,109,2,52,1,87,1,56
0,0,133,1,107,1,122,1,89,2,111,2,123,2,102,2,101,0,77,1,93
0,0,71,1,107,1,96,0,101,1,89,1,73,0,134,2,102,2,84,1,112
0,1,110,1,105,1,118,1,108,0,54,0,68,0,60,2,154,1,107,0,98
0,1,122,0,142,1,90,1,158,2,170,1,121,2,71,2,161,0,96,1,26
0,1,85,1,78,0,108,1,91,1,109,2,118,2,127,2,110,2,102,1,78
0,2,153,0,108,1,127,1,99,2,82,1,130,2,130,1,94,1,89,0,116
0,2,71,1,138,0,67,1,82,2,116,0,97,1,107,1,64,1,139,1,73
0,0,57,1,121,1,59,2,123,2,131,0,83,1,90,1,112,2,81,1,147
0,2,89,0,60,1,107,2,122,1,68,1,79,1,138,1,153,2,118,2,111
0,1,127,1,136,1,117,2,111,2,111,1,105,1,110,0,94,1,85,1,88
0,1,98,1,83,0,112,1,119,2,123,1,172,2,121,2,101,1,128,1,86
0,1,53,1,70,1,114,0,74,2,55,2,161,0,115,0,97,2,91,2,68
0,1,95,0,44,1,105,1,68,2,169,2,82,1,114,2,121,1,90,1,81
0,0,140,0,86,2,166,2,117,0,95,0,96,1,56,1,138,0,82,0,88
0,2,95,1,98,1,85,1,74,1,145,1,105,0,64,2,141,1,37,2,96
0,1,143,1,90,1,103,1,131,1,87,2,89,1,121,2,79,2,122,2,99
0,1,59,1,122,1,123,1,111,2,134,2,103,0,82,1,122,2,103,0,90
0,1,121,2,143,1,127,1,118,0,72,2,141,0,94,1,87,0,46,2,83
0,1,136,2,107,0,58,1,94,2,85,1,72,2,129,0,146,1,79,2,99
0,0,77,0,114,1,116,1,139,1,135,2,106,2,129,1,82,1,75,1,121
0,0,103,1,95,1,53,1,105,2,139,1,124,1,114,0,59,1,102,2,93
0,1,51,0,72,2,127,1,76,0,98,1,87,1,89,0,89,1,138,2,83
0,0,141,2,118,2,140,0,82,1,140,0,81,0,114,1,91,1,82,1,140
0,2,157,1,122,0,54,1,119,1,115,2,93,1,35,1,103,0,95,1,38
0,1,90,0,60,1,55,1,57,1,63,1,65,1,109,2,177,1,72,1,103
0,0,56,0,127,2,104,1,81,0,87,0,139,1,93,0,102,1,98,1,120
0,2,122,2,151,2,183,1,83,2,146,1,127,1,117,1,116,1,114,1,130
0,0,84,1,83,2,132,0,102,0,56,2,134,0,76,2,91,1,108,0,82
0,1,85,2,131,1,77,1,132,1,117,1,118,1,111,0,132,0,89,1,61
0,2,101,0,42,1,71,1,84,2,91,1,110,1,76,1,114,2,145,2,146
0,2,90,1,104,2,142,1,111,0,121,1,89,1,129,1,126,1,125,0,61
0,1,88,1,128,1,98,2,135,2,103,1,142,1,106,2,144,1,105,1,79
0,0,104,0,53,1,70,2,145,1,114,2,105,2,53,2,112,0,78,1,55
0,0,122,1,76,2,154,1,83,1,121,1,105,0,130,2,124,1,89,2,103
0,1,78,1,122,0,116,2,106,1,149,1,81,1,63,1,124,1,87,1,146
0,2,166,2,124,1,23,2,85,1,55,2,109,0,80,1,99,1,119,1,65
0,1,128,0,86,1,104,2,138,2,83,0,139,1,112,2,123,2,131,1,71
0,1,127,2,122,2,145,1,123,1,76,2,108,0,34,0,77,0,97,1,83
0,2,149,0,65,1,93,1,103,1,127,1,134,1,98,0,74,1,101,2,93
0,2,76,0,43,1,110,2,114,2,96,1,120,1,85,1,106,2,122,1,166
0,1,99,1,141,0,95,2,65,2,131,1,98,1,96,2,113,1,129,1,102
0,0,117,2,92,1,76,0,65,1,107,1,78,2,75,0,93,2,117,0,105
0,0,87,1,112,2,128,1,140,1,63,1,111,1,80,0,104,0,70,0,88
0,2,97,0,64,2,131,1,69,0,106,1,106,1,85,1,121,2,89,1,94
10,2,91,1,81,1,125,1,113,2,134,1,120,1,109,2,100,0,67,0,96
10,1,121,1,116,2,100,0,138,2,154,1,91,2,151,1,77,2,128,1,104
10,0,143,2,89,1,60,0,71,1,101,0,59,2,143,1,85,2,140,1,88
10,0,122,1,80,2,99,1,112,1,96,2,103,1,100,1,77,2,141,2,107
10,0,45,0,75,2,133,2,95,0,135,1,105,1,116,1,119,0,81,2,103
10,1,99,1,82,1,74,1,112,1,97,2,134,1,202,1,90,1,115,0,154
10,2,60,2,143,1,118,1,141,0,110,0,80,1,110,0,44,1,174,1,76
10,2,116,1,63,1,85,1,50,1,148,0,82,1,103,1,117,2,127,1,73
10,1,51,0,101,1,179,1,115,1,148,1,103,1,185,1,147,1,134,2,47
10,1,105,1,103,0,64,2,166,1,105,1,54,2,131,2,62,0,104,2,95
10,1,127,1,122,2,77,2,118,2,102,1,118,0,116,0,83,2,82,1,56
10,2,92,1,101,0,46,1,97,1,99,1,102,1,77,2,86,1,93,2,110
10,1,131,0,72,1,101,2,75,2,81,1,129,2,106,2,135,1,110,2,147
10,1,78,1,153,1,123,1,122,2,137,0,90,1,107,0,36,1,122,0,83
10,1,89,1,152,1,88,1,54,1,100,2,94,1,86,2,145,0,46,1,85
10,0,102,1,99,2,109,1,65,1,74,0,76,1,94,1,172,2,114,1,114
10,1,86,0,79,2,92,1,136,1,134,0,63,2,134,1,109,2,74,1,149
10,2,84,1,95,2,135,1,39,0,94,1,100,2,68,1,159,1,77,2,57
10,2,76,1,137,0,65,1,130,2,126,0,91,1,103,1,153,2,163,1,83
10,1,110,1,80,2,171,2,113,2,94,2,113,1,99,2,91,1,82,1,150
10,0,99,2,124,1,80,1,125,1,136,0,80,1,113,2,110,2,132,0,66
10,2,160,1,143,0,72,2,103,2,110,2,79,1,89,1,106,1,105,0,70
10,2,72,1,124,1,65,2,136,1,81,0,90,1,66,2,129,1,44,1,93
10,0,101,1,80,1,83,1,73,1,80,0,103,1,123,1,82,1,74,2,114
10,1,117,0,106,1,131,1,50,1,121,2,84,0,121,2,47,1,136,2,121
10,0,87,1,114,0,64,1,104,2,100,0,99,2,73,1,102,2,153,1,87
10,2,171,1,109,1,75,1,64,0,26,2,113,0,102,1,99,1,63,1,90
10,2,104,0,117,0,103,1,131,2,111,1,136,2,122,0,107,2,76,2,88
10,1,55,1,131,1,89,2,120,1,131,1,99,1,92,1,98,1,101,1,83
10,1,139,2,94,1,73,0,91,0,95,0,133,1,60,0,97,1,127,1,124
10,1,148,0,75,2,134,1,161,2,168,1,123,1,109,0,154,1,77,1,135
10,2,164,1,98,0,77,0,128,1,109,0,102,1,115,1,152,2,107,1,128
10,2,82,1,151,2,82,2,95,2,108,1,113,2,87,1,96,1,131,0,85
10,1,101,2,124,1,76,1,50,1,102,1,120,1,116,1,136,0,58,0,61
10,1,131,1,69,1,93,1,61,1,135,2,142,1,117,0,49,1,128,0,76
10,1,90,1,66,0,109,2,180,1,94,0,100,1,79,1,83,0,64,1,79
10,1,131,1,138,1,113,1,91,2,114,2,98,0,111,2,140,1,154,2,101
10,0,133,1,96,2,134,0,37,0,84,2,103,0,60,1,119,2,142,0,146
10,1,75,1,102,0,55,0,63,0,105,0,65,0,45,2,94,2,118,2,107
10,1,131,0,125,2,90,1,120,1,126,1,116,2,105,1,109,2,125,1,76
10,1,88,2,138,1,135,1,70,2,145,1,119,1,135,1,136,0,43,2,96
10,0,95,2,123,2,136,1,99,2,139,2,142,0,72,2,146,1,54,1,95
10,1,124,1,148,1,118,1,86,0,130,1,131,1,76,0,77,0,95,1,97
10,0,116,1,138,0,42,2,118,1,78,1,54,1,156,1,140,1,65,1,111
10,2,164,1,81,2,106,2,83,1,125,2,115,1,90,1,118,1,143,0,67
10,1,25,1,74,2,122,1,76,0,73,0,138,1,74,0,107,1,85,1,103
10,2,118,1,145,1,121,1,150,1,95,1,88,0,109,1,99,1,88,1,45
10,1,88,0,124,1,91,1,96,1,90,1,98,1,95,2,73,0,56,1,66
10,1,71,2,145,1,70,0,45,1,77,1,95,0,108,2,57,2,87,1,119
10,1,70,1,82,1,59,0,112,1,105,1,104,2,83,0,109,2,101,1,81
20,1,136,0,102,1,98,0,59,1,109,2,118,1,109,1,99,2,72,1,79
20,1,100,1,138,2,98,0,98,1,102,1,68,1,88,0,49,1,86,0,81
20,1,148,1,85,2,112,1,141,2,127,1,126,1,96,0,59,2,143,2,109
20,1,61,0,116,1,114,2,102,1,103,1,136,1,82,1,118,0,93,2,137
20,1,76,1,112,1,92,1,143,0,59,1,64,2,72,1,77,1,119,2,135
20,1,174,2,91,0,54,1,123,1,162,1,110,1,77,1,55,1,67,1,145
20,2,68,2,130,2,82,1,92,1,92,1,65,0,115,1,104,0,120,1,96
20,1,140,1,89,2,142,1,134,0,77,1,124,1,140,0,43,1,97,2,129
20,2,120,1,65,1,102,0,70,0,103,2,100,2,74,1,109,2,141,1,78
20,2,108,2,152,1,120,2,147,1,93,2,76,2,134,2,130,1,89,1,129
20,1,101,1,89,1,58,2,83,1,80,1,121,1,102,1,139,1,98,1,92
20,1,131,1,76,1,85,1,130,0,31,1,119,1,144,2,138,2,93,1,102
20,2,95,1,107,1,116,1,106,1,121,1,63,0,58,0,105,2,127,1,91
20,2,121,2,85,2,142,0,66,2,154,1,68,0,96,1,84,1,104,1,100
20,1,38,2,103,2,75,2,119,1,98,2,154,0,61,1,94,0,139,1,109
20,1,59,0,118,2,117,1,148,1,103,2,151,0,87,2,140,2,124,2,83
20,1,133,2,101,2,70,0,68,1,92,0,58,0,105,1,58,1,149,1,61
20,2,110,1,123,0,127,0,77,2,169,1,150,1,118,2,113,2,124,1,146
20,2,98,1,75,2,133,0,115,2,85,1,150,2,122,0,104,1,115,1,81
20,1,93,0,78,2,118,0,110,1,131,2,111,1,108,0,101,1,119,1,120
20,1,120,1,91,1,81,0,199,0,99,1,97,2,157,1,119,2,72,1,142
20,2,90,1,84,1,107,2,100,1,127,0,129,0,66,1,120,2,109,1,66
20,1,135,1,63,0,86,2,118,0,97,2,167,1,89,1,85,2,132,2,73
20,2,146,1,95,0,82,2,122,2,84,1,124,1,101,0,114,1,87,1,126
20,1,84,2,77,1,83,1,155,0,41,0,68,1,86,1,129,0,71,1,93
20,0,130,1,49,2,96,2,176,1,116,1,74,1,95,1,80,1,93,1,91
20,2,130,1,105,1,123,2,112,2,100,1,136,0,53,1,109,0,94,2,126
20,2,105,1,108,1,91,1,80,2,119,2,96,1,68,1,125,1,112,2,120
20,1,82,2,120,0,49,1,127,1,132,0,129,2,130,0,66,1,114,1,141
20,2,125,1,86,1,78,1,55,1,87,1,107,1,114,1,120,1,158,0,61
20,2,131,2,93,1,86,0,91,2,123,2,137,0,94,1,71,1,116,2,120
20,0,147,0,63,1,125,2,139,2,73,0,109,2,125,0,52,1,109,1,104
20,1,127,1,126,0,74,2,140,2,132,2,148,0,100,2,148,2,108,2,166
20,1,73,2,152,1,87,2,100,1,151,2,77,1,119,1,96,0,86,1,74
20,1,101,2,89,0,76,0,158,2,141,0,75,1,104,1,130,2,105,0,78
20,1,105,0,64,2,123,1,146,1,115,2,107,1,123,0,70,1,153,2,113
20,2,133,1,85,0,138,1,29,2,141,1,131,2,84,1,144,2,119,1,160
20,1,144,1,132,1,59,2,101,2,132,2,109,1,132,1,99,2,125,2,125
20,0,64,0,77,2,156,1,85,2,96,2,77,1,86,2,111,1,104,1,119
20,2,76,1,125,2,124,1,118,2,99,1,101,1,94,1,73,0,75,1,64
20,0,135,2,80,1,112,1,30,1,81,2,110,1,85,0,65,1,69,1,108
20,1,106,0,107,2,141,0,123,0,82,1,101,1,175,0,69,0,50,1,183
20,0,114,2,114,0,101,1,137,0,59,2,97,1,86,2,84,2,121,2,105
20,1,120,2,99,1,108,0,54,1,128,2,116,0,78,1,58,0,81,0,78
20,1,115,1,108,2,116,2,99,2,117,1,141,1,120,1,92,1,105,1,72
20,2,99,2,96,2,110,1,131,2,107,1,188,1,114,1,119,0,129,1,66
20,0,111,0,89,2,138,1,84,1,86,1,35,0,66,2,71,2,161,1,100
20,1,135,1,97,2,145,1,79,0,98,1,82,1,126,1,114,1,101,1,124
20,1,125,0,63,1,82,2,92,1,110,1,65,0,38,2,161,1,135,1,113
20,2,100,1,75,1,111,2,113,2,114,2,102,1,106,1,95,1,91,1,87
30,2,52,1,80,2,112,2,35,0,84,1,87,1,110,0,96,1,100,0,53
30,2,73,2,101,2,169,1,86,0,130,1,40,1,73,2,77,0,84,1,112
30,1,81,0,70,0,99,0,107,1,115,2,63,0,108,2,75,1,53,1,113
30,2,160,1,89,1,104,1,89,1,116,2,163,1,132,1,99,1,100,2,129
30,2,162,1,103,2,129,0,46,1,85,0,59,1,109,1,91,1,110,2,109
30,2,63,1,122,0,100,1,172,1,67,1,95,1,133,0,120,1,107,0,75
30,0,94,1,160,2,116,1,89,2,130,0,85,1,106,0,65,1,110,1,121
30,2,95,1,76,1,81,1,94,1,118,0,47,1,83,1,108,2,167,1,98
30,1,105,2,132,2,120,1,99,0,97,2,100,1,56,0,133,0,65,1,98
30,1,106,1,95,2,124,1,69,1,109,1,126,1,76,2,135,2,97,1,100
30,2,102,1,120,1,77,2,102,0,96,1,97,2,120,0,63,2,84,1,147
30,0,87,0,72,1,80,2,106,1,89,1,78,0,95,2,104,1,154,0,76
30,1,108,2,99,1,133,0,115,0,117,2,94,0,55,0,95,1,88,2,107
30,2,97,1,93,1,125,0,76,2,167,1,104,2,98,2,143,1,104,1,172
30,0,107,1,101,2,53,1,145,1,131,1,75,1,129,1,65,1,139,1,62
30,1,105,1,61,0,70,2,96,1,131,2,158,1,111,0,104,1,34,2,62
30,0,48,0,85,1,137,2,143,2,71,1,156,2,144,1,125,1,151,0,103
30,0,109,0,72,1,137,0,80,0,87,0,97,1,97,2,116,1,153,2,120
30,1,115,2,136,2,143,0,65,1,97,1,110,2,114,1,90,1,109,1,113
30,1,114,1,105,1,87,1,97,2,97,2,122,1,102,2,148,0,111,1,68
30,0,113,1,122,0,93,2,159,2,75,1,79,0,82,0,108,2,137,1,117
30,1,119,2,160,2,117,1,131,0,64,2,146,2,84,2,116,0,103,0,143
30,0,100,1,84,1,112,2,120,1,96,2,97,1,104,2,117,2,84,2,165
30,1,72,2,135,1,121,2,113,1,106,1,119,0,49,1,117,1,78,1,90
30,0,83,1,29,1,116,1,107,2,155,1,76,2,147,1,105,1,91,2,194
30,0,97,0,117,1,106,2,159,0,84,1,130,0,105,1,84,2,57,1,92
30,1,115,2,118,1,143,1,93,1,142,2,181,0,119,1,60,1,120,2,111
30,2,94,1,127,2,67,1,124,1,83,1,99,0,100,1,85,1,146,2,134
30,1,82,1,45,0,78,2,108,1,103,0,92,1,75,1,71,2,104,1,120
30,2,93,0,76,0,56,2,192,1,96,1,116,2,140,1,108,1,126,1,107
30,2,98,1,118,1,114,2,127,1,82,1,33,0,61,2,79,1,154,2,96
30,1,84,2,131,1,112,1,128,2,117,0,123,0,85,0,74,2,127,2,130
30,0,92,0,102,1,103,0,40,2,146,1,47,2,155,1,142,1,74,1,144
30,2,153,1,60,0,85,0,95,2,134,0,124,2,101,0,50,0,35,2,120
30,1,100,1,160,2,90,1,140,0,50,1,111,0,81,1,109,2,80,2,116
30,2,120,1,150,2,122,1,115,1,115,2,125,1,71,0,122,2,147,0,112
30,2,132,1,153,0,86,0,108,0,105,1,129,1,86,1,104,0,126,2,150
30,2,154,1,71,1,40,1,70,2,144,1,142,0,96,2,79,1,128,2,153
30,0,66,1,81,1,84,1,80,1,128,1,41,0,93,2,139,1,100,1,130
30,0,74,1,65,1,139,1,115,1,68,1,115,0,61,0,117,2,116,2,109
30,0,97,0,109,1,90,1,107,1,78,1,106,0,84,1,76,0,98,1,110
30,0,129,0,74,1,126,1,84,1,130,0,79,1,127,1,79,0,60,0,90
30,0,77,2,104,0,100,1,71,2,81,1,121,0,128,1,83,0,93,0,95
30,1,121,2,85,2,75,1,75,1,127,2,134,0,77,1,111,2,142,2,125
30,1,54,2,136,0,62,0,70,2,130,2,101,0,48,0,74,2,119,2,137
30,0,86,1,158,2,125,1,80,0,49,0,101,1,98,1,72,1,66,1,57
30,1,121,2,117,1,123,0,80,2,69,0,71,0,77,1,61,1,152,0,96
30,1,137,1,34,2,163,1,110,2,139,0,34,1,130,1,102,2,81,2,112
30,1,119,2,122,2,60,0,100,2,95,1,82,2,101,1,95,1,67,1,84
30,0,63,2,123,1,83,1,74,1,109,1,128,2,111,2,113,0,95,1,113
40,1,130,2,127,1,138,1,118,1,116,0,98,1,131,1,103,1,128,2,157
40,0,24,1,99,1,109,1,120,1,117,1,130,2,144,0,49,1,110,1,83
40,2,137,1,134,0,71,1,65,1,111,2,138,1,137,1,124,1,101,0,118
40,2,92,0,65,1,101,1,118,1,81,1,70,1,105,2,125,0,51,1,92
40,1,107,0,110,1,142,1,52,1,117,1,128,1,121,1,98,2,67,1,73
40,1,93,0,102,0,82,1,124,1,84,2,83,1,121,0,72,2,108,0,113
40,0,47,1,128,0,156,0,92,1,78,1,122,1,131,1,98,1,80,2,91
40,2,103,1,77,2,86,1,75,0,52,2,139,0,66,1,106,1,196,1,119
40,1,90,1,79,2,144,1,73,1,159,1,101,2,76,1,155,1,91,2,80
40,2,119,2,99,0,52,1,139,1,90,1,97,0,82,1,108,2,127,2,95
40,1,101,1,67,1,83,1,169,1,83,1,126,1,112,1,144,1,91,2,195
40,1,128,0,83,2,123,1,75,2,124,1,142,0,126,1,80,2,107,1,113
40,2,103,2,129,2,126,1,66,1,52,1,124,0,88,0,96,0,93,0,107
40,0,61,1,123,1,156,1,121,0,139,2,91,2,143,0,77,1,138,1,116
40,1,120,2,129,1,66,1,90,2,171,0,67,0,101,1,110,0,48,1,149
40,2,69,2,112,1,151,2,137,0,133,1,85,1,84,2,77,1,96,1,113
40,1,123,1,107,1,131,2,117,0,79,2,153,2,103,1,128,0,66,1,122
40,0,90,1,100,1,156,2,124,2,131,1,93,0,77,2,135,1,102,0,78
40,1,90,0,74,1,117,0,87,1,147,0,132,0,69,2,168,2,131,2,102
40,2,128,1,70,1,114,0,111,2,108,0,78,1,110,0,69,1,103,0,102
40,0,91,0,91,1,83,0,75,1,102,2,100,2,114,1,126,2,91,1,116
40,2,105,1,106,0,77,1,128,2,101,2,168,0,49,1,110,1,95,2,108
40,2,81,1,63,1,141,1,67,0,68,0,84,1,127,0,98,2,101,2,107
40,1,55,1,65,0,48,0,107,1,111,1,66,1,80,1,83,0,45,0,86
40,1,81,1,164,0,38,2,106,2,114,0,140,1,110,1,103,1,76,2,127
40,2,130,1,112,1,95,1,95,2,121,0,66,1,109,0,73,1,92,2,109
40,1,116,2,73,2,142,0,63,1,75,0,95,1,139,1,201,2,165,1,101
40,0,97,2,154,0,139,1,113,2,110,1,141,0,80,2,142,1,142,2,135
40,2,164,1,104,2,135,0,120,1,104,1,107,1,105,2,178,2,115,0,93
40,0,82,1,65,1,58,1,113,2,106,1,119,1,96,1,123,0,163,1,102
40,1,135,2,145,0,104,1,116,2,130,1,139,2,132,1,75,0,105,1,112
40,1,124,0,108,0,92,1,86,1,112,2,85,2,111,1,76,2,90,2,125
40,1,109,0,84,1,105,0,96,0,91,2,101,1,109,1,146,1,92,1,105
40,1,99,0,108,0,123,0,111,2,148,1,106,1,105,2,143,2,114,0,54
40,2,141,1,111,2,75,2,114,0,100,1,119,2,162,2,84,0,75,2,135
40,2,76,2,135,2,112,1,95,1,111,1,94,1,148,0,120,1,97,2,86
40,1,83,1,123,1,89,0,70,1,96,0,78,2,126,2,117,1,115,2,124
40,2,113,1,109,1,120,1,77,1,45,1,106,1,121,1,128,2,179,1,102
40,2,80,2,122,0,69,1,140,0,53,1,86,1,79,1,155,0,106,0,102
40,0,160,1,72,1,133,1,127,2,95,1,115,1,91,0,93,0,78,2,109
40,0,79,1,122,1,120,0,68,0,84,0,50,1,112,2,124,1,127,2,115
40,2,150,2,135,1,115,1,106,2,91,1,128,2,122,2,164,0,116,2,105
40,0,125,0,44,2,137,1,108,0,90,1,140,1,71,1,125,2,142,0,111
40,0,93,1,104,1,73,1,139,1,99,0,105,0,70,2,80,0,55,1,104
40,2,157,0,50,0,98,1,131,0,118,0,59,1,133,1,103,1,97,0,94
40,1,83,2,146,1,122,1,93,2,109,2,160,1,46,1,105,1,116,1,92
40,1,72,2,81,1,91,0,70,1,49,0,105,0,82,1,84,1,93,0,65
40,0,54,2,138,2,128,0,54,1,53,1,103,0,75,1,93,1,87,2,129
40,2,124,1,93,0,69,2,105,2,131,0,79,1,86,2,72,1,60,0,57
40,0,102,1,90,1,105,2,150,1,103,0,90,2,79,0,127,0,112,2,158
50,1,61,0,59,1,134,1,77,1,116,1,99,2,107,2,193,1,104,1,84
50,2,103,1,89,2,135,1,146,1,106,2,122,2,112,0,37,1,155,0,127
50,0,79,1,130,2,92,2,140,1,131,1,56,1,135,1,88,1,123,1,123
50,0,89,0,33,2,181,2,109,0,61,2,120,2,108,2,67,2,151,1,104
50,1,106,2,164,0,102,1,74,2,119,1,130,2,106,0,113,0,144,1,141
50,1,123,0,148,2,99,0,68,1,114,1,111,1,120,2,152,2,127,1,125
50,0,69,2,141,1,148,2,107,1,131,1,58,0,45,1,140,2,99,2,212
50,0,64,2,78,1,93,2,106,1,94,1,94,1,105,2,135,1,82,1,80
50,2,127,2,112,2,125,0,130,1,139,1,104,1,114,0,128,1,113,1,132
50,1,84,2,90,0,53,1,115,0,120,1,76,0,102,0,41,2,118,1,57
50,0,47,1,109,1,97,1,107,1,110,2,128,1,143,1,98,2,153,2,142
