time,exp1_s1,exp1_s2,exp1_s3,exp2_s1,exp2_s2,exp2_s3
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,2
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,2,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,2,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,2
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,2,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,2,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,2
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,2,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,2
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,2,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,2,2,0,0
1.4070351758794,2,0,2,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,2
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,2
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,1,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,2
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,2
1.4070351758794,2,0,1,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,2,2,0,0
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,0,2,0,1
1.4070351758794,2,0,2,2,0,2
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,0,2,0,0
1.4070351758794,2,0,2,2,0,1
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,2
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,2,2,0,1
1.50753768844221,2,0,2,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,2
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,2,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,2
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,2,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,2,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,1,2,0,0
1.50753768844221,2,0,0,2,0,0
1.50753768844221,2,0,1,2,0,1
1.50753768844221,2,0,0,2,0,1
1.50753768844221,2,0,2,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,2,2,0,1
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,2,2,0,1
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,2,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,2
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,2
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,2,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,2
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,2,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,2
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,1,2,0,1
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,0,2,0,1
1.60804020100503,2,0,0,2,0,0
1.60804020100503,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,2,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,2,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,2,2,0,2
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,2,2,0,1
1.70854271356784,2,0,2,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,2,2,0,2
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,2
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,2
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,2,2,0,1
1.70854271356784,0,2,2,2,0,1
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,2,2,0,2
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,2,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,2,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,2,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,2,2,0,0
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,2,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,2
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,2
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,2
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,1,2,0,0
1.70854271356784,2,0,0,2,0,1
1.70854271356784,2,0,0,2,0,0
1.70854271356784,2,0,1,2,0,0
