0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,60min
0,1,NaN,NaN,0,NaN,9,NaN,72,NaN,NaN,NaN,143,NaN,52,1,44
0,0,NaN,NaN,1,NaN,1,NaN,36,NaN,NaN,NaN,134,NaN,12,0,1
2,2,NaN,NaN,0,NaN,37,NaN,22,NaN,NaN,NaN,46,NaN,37,77,2
0,1,NaN,NaN,0,NaN,7,NaN,78,NaN,NaN,NaN,22,NaN,30,0,4
0,0,NaN,NaN,0,NaN,52,NaN,79,NaN,NaN,NaN,74,NaN,23,35,5
0,0,NaN,NaN,6,NaN,53,NaN,70,NaN,NaN,NaN,31,NaN,64,3,0
0,0,NaN,NaN,1,NaN,32,NaN,9,NaN,NaN,NaN,83,NaN,60,9,9
0,0,NaN,NaN,0,NaN,1,NaN,44,NaN,NaN,NaN,96,NaN,77,15,0
0,0,NaN,NaN,0,NaN,11,NaN,41,NaN,NaN,NaN,31,NaN,21,62,0
8,0,NaN,NaN,1,NaN,1,NaN,178,NaN,NaN,NaN,107,NaN,30,4,18
0,2,NaN,NaN,0,NaN,7,NaN,86,NaN,NaN,NaN,40,NaN,35,52,4
1,0,NaN,NaN,0,NaN,47,NaN,79,NaN,NaN,NaN,47,NaN,9,4,0
0,0,NaN,NaN,3,NaN,31,NaN,34,NaN,NaN,NaN,10,NaN,103,8,4
0,0,NaN,NaN,9,NaN,0,NaN,105,NaN,NaN,NaN,125,NaN,18,28,15
NaN,0,NaN,NaN,0,NaN,8,NaN,94,NaN,NaN,NaN,31,NaN,33,2,0
NaN,0,NaN,NaN,6,NaN,18,NaN,78,NaN,NaN,NaN,72,NaN,2,13,2
NaN,1,NaN,NaN,0,NaN,25,NaN,38,NaN,NaN,NaN,7,NaN,2,74,11
NaN,0,NaN,NaN,14,NaN,33,NaN,27,NaN,NaN,NaN,144,NaN,25,6,1
NaN,0,NaN,NaN,0,NaN,16,NaN,121,NaN,NaN,NaN,10,NaN,9,2,15
NaN,0,NaN,NaN,0,NaN,16,NaN,154,NaN,NaN,NaN,82,NaN,11,0,10
NaN,0,NaN,NaN,1,NaN,0,NaN,44,NaN,NaN,NaN,10,NaN,4,4,7
NaN,0,NaN,NaN,0,NaN,44,NaN,31,NaN,NaN,NaN,11,NaN,0,4,21
NaN,12,NaN,NaN,1,NaN,21,NaN,4,NaN,NaN,NaN,55,NaN,14,111,23
NaN,1,NaN,NaN,0,NaN,27,NaN,29,NaN,NaN,NaN,0,NaN,20,47,39
NaN,0,NaN,NaN,0,NaN,0,NaN,77,NaN,NaN,NaN,78,NaN,58,41,11
NaN,0,NaN,NaN,1,NaN,12,NaN,111,NaN,NaN,NaN,29,NaN,13,8,43
NaN,0,NaN,NaN,0,NaN,1,NaN,82,NaN,NaN,NaN,0,NaN,59,18,34
NaN,1,NaN,NaN,0,NaN,31,NaN,48,NaN,NaN,NaN,21,NaN,37,2,17
NaN,0,NaN,NaN,6,NaN,20,NaN,56,NaN,NaN,NaN,43,NaN,14,0,14
NaN,0,NaN,NaN,0,NaN,0,NaN,36,NaN,NaN,NaN,105,NaN,168,15,4
NaN,0,NaN,NaN,7,NaN,21,NaN,86,NaN,NaN,NaN,25,NaN,4,18,32
NaN,0,NaN,NaN,1,NaN,41,NaN,58,NaN,NaN,NaN,93,NaN,36,18,13
NaN,0,NaN,NaN,0,NaN,5,NaN,48,NaN,NaN,NaN,71,NaN,20,4,7
NaN,1,NaN,NaN,0,NaN,4,NaN,51,NaN,NaN,NaN,41,NaN,18,6,3
NaN,0,NaN,NaN,0,NaN,6,NaN,32,NaN,NaN,NaN,16,NaN,2,0,4
NaN,1,NaN,NaN,65,NaN,58,NaN,61,NaN,NaN,NaN,62,NaN,2,1,50
NaN,1,NaN,NaN,4,NaN,29,NaN,32,NaN,NaN,NaN,9,NaN,26,4,25
NaN,1,NaN,NaN,0,NaN,37,NaN,47,NaN,NaN,NaN,116,NaN,63,2,5
NaN,0,NaN,NaN,1,NaN,17,NaN,72,NaN,NaN,NaN,53,NaN,5,12,0
NaN,0,NaN,NaN,19,NaN,30,NaN,92,NaN,NaN,NaN,82,NaN,1,0,7
NaN,0,NaN,NaN,0,NaN,58,NaN,100,NaN,NaN,NaN,76,NaN,19,0,9
NaN,0,NaN,NaN,0,NaN,3,NaN,39,NaN,NaN,NaN,36,NaN,115,27,6
NaN,7,NaN,NaN,0,NaN,9,NaN,56,NaN,NaN,NaN,14,NaN,4,22,5
NaN,2,NaN,NaN,2,NaN,30,NaN,33,NaN,NaN,NaN,22,NaN,42,0,5
NaN,1,NaN,NaN,0,NaN,23,NaN,47,NaN,NaN,NaN,94,NaN,92,62,13
NaN,2,NaN,NaN,2,NaN,0,NaN,149,NaN,NaN,NaN,118,NaN,15,29,3
NaN,0,NaN,NaN,0,NaN,25,NaN,74,NaN,NaN,NaN,41,NaN,2,48,8
NaN,1,NaN,NaN,7,NaN,14,NaN,104,NaN,NaN,NaN,60,NaN,34,1,2
NaN,0,NaN,NaN,0,NaN,0,NaN,41,NaN,NaN,NaN,9,NaN,6,10,10
NaN,1,NaN,NaN,1,NaN,11,NaN,121,NaN,NaN,NaN,111,NaN,21,42,10
NaN,0,NaN,NaN,1,NaN,3,NaN,51,NaN,NaN,NaN,55,NaN,63,1,0
NaN,0,NaN,NaN,7,NaN,11,NaN,88,NaN,NaN,NaN,96,NaN,6,22,44
NaN,1,NaN,NaN,0,NaN,4,NaN,108,NaN,NaN,NaN,26,NaN,58,30,25
NaN,0,NaN,NaN,0,NaN,61,NaN,33,NaN,NaN,NaN,31,NaN,107,0,73
NaN,0,NaN,NaN,14,NaN,29,NaN,86,NaN,NaN,NaN,25,NaN,64,19,0
NaN,0,NaN,NaN,3,NaN,36,NaN,35,NaN,NaN,NaN,32,NaN,0,0,20
NaN,0,NaN,NaN,3,NaN,46,NaN,43,NaN,NaN,NaN,91,NaN,105,74,1
NaN,0,NaN,NaN,33,NaN,39,NaN,73,NaN,NaN,NaN,78,NaN,71,0,2
NaN,0,NaN,NaN,16,NaN,13,NaN,46,NaN,NaN,NaN,94,NaN,8,2,4
NaN,1,NaN,NaN,0,NaN,0,NaN,71,NaN,NaN,NaN,57,NaN,52,35,31
NaN,1,NaN,NaN,0,NaN,6,NaN,103,NaN,NaN,NaN,36,NaN,31,32,1
NaN,1,NaN,NaN,14,NaN,0,NaN,140,NaN,NaN,NaN,25,NaN,85,1,13
NaN,0,NaN,NaN,0,NaN,27,NaN,134,NaN,NaN,NaN,5,NaN,0,5,7
NaN,0,NaN,NaN,3,NaN,1,NaN,114,NaN,NaN,NaN,10,NaN,33,10,48
NaN,0,NaN,NaN,0,NaN,25,NaN,62,NaN,NaN,NaN,108,NaN,4,1,1
NaN,0,NaN,NaN,9,NaN,32,NaN,123,NaN,NaN,NaN,152,NaN,35,20,22
NaN,2,NaN,NaN,15,NaN,34,NaN,55,NaN,NaN,NaN,24,NaN,16,0,8
NaN,0,NaN,NaN,1,NaN,2,NaN,49,NaN,NaN,NaN,111,NaN,46,0,12
NaN,0,NaN,NaN,0,NaN,2,NaN,22,NaN,NaN,NaN,74,NaN,56,2,6
NaN,0,NaN,NaN,0,NaN,22,NaN,12,NaN,NaN,NaN,113,NaN,5,28,14
NaN,0,NaN,NaN,0,NaN,59,NaN,82,NaN,NaN,NaN,29,NaN,40,34,11
NaN,0,NaN,NaN,1,NaN,47,NaN,44,NaN,NaN,NaN,48,NaN,45,71,40
NaN,1,NaN,NaN,9,NaN,23,NaN,74,NaN,NaN,NaN,27,NaN,18,9,0
NaN,3,NaN,NaN,2,NaN,56,NaN,0,NaN,NaN,NaN,62,NaN,1,0,23
NaN,0,NaN,NaN,6,NaN,29,NaN,70,NaN,NaN,NaN,45,NaN,0,15,5
NaN,0,NaN,NaN,3,NaN,39,NaN,87,NaN,NaN,NaN,63,NaN,13,3,26
NaN,0,NaN,NaN,0,NaN,0,NaN,72,NaN,NaN,NaN,87,NaN,37,5,21
NaN,1,NaN,NaN,1,NaN,38,NaN,61,NaN,NaN,NaN,147,NaN,27,27,1
NaN,1,NaN,NaN,3,NaN,33,NaN,13,NaN,NaN,NaN,10,NaN,4,12,19
NaN,5,NaN,NaN,4,NaN,21,NaN,81,NaN,NaN,NaN,94,NaN,42,19,27
NaN,0,NaN,NaN,19,NaN,22,NaN,18,NaN,NaN,NaN,110,NaN,15,8,0
NaN,0,NaN,NaN,1,NaN,8,NaN,155,NaN,NaN,NaN,15,NaN,64,3,41
NaN,0,NaN,NaN,5,NaN,31,NaN,67,NaN,NaN,NaN,27,NaN,15,0,0
NaN,0,NaN,NaN,2,NaN,12,NaN,54,NaN,NaN,NaN,13,NaN,10,5,38
NaN,0,NaN,NaN,12,NaN,0,NaN,28,NaN,NaN,NaN,56,NaN,44,10,0
NaN,2,NaN,NaN,7,NaN,35,NaN,55,NaN,NaN,NaN,101,NaN,0,14,2
NaN,0,NaN,NaN,0,NaN,19,NaN,65,NaN,NaN,NaN,21,NaN,43,3,15
NaN,2,NaN,NaN,0,NaN,37,NaN,48,NaN,NaN,NaN,46,NaN,35,6,18
NaN,0,NaN,NaN,1,NaN,1,NaN,79,NaN,NaN,NaN,13,NaN,2,63,4
NaN,0,NaN,NaN,0,NaN,16,NaN,31,NaN,NaN,NaN,35,NaN,14,21,27
NaN,1,NaN,NaN,1,NaN,8,NaN,32,NaN,NaN,NaN,178,NaN,4,6,38
NaN,0,NaN,NaN,0,NaN,0,NaN,122,NaN,NaN,NaN,56,NaN,58,20,27
NaN,2,NaN,NaN,1,NaN,69,NaN,37,NaN,NaN,NaN,115,NaN,0,17,10
NaN,0,NaN,NaN,5,NaN,10,NaN,68,NaN,NaN,NaN,122,NaN,38,0,12
NaN,0,NaN,NaN,2,NaN,20,NaN,31,NaN,NaN,NaN,15,NaN,0,1,35
NaN,0,NaN,NaN,2,NaN,3,NaN,82,NaN,NaN,NaN,6,NaN,1,74,57
NaN,0,NaN,NaN,0,NaN,12,NaN,70,NaN,NaN,NaN,31,NaN,54,62,10
NaN,0,NaN,NaN,0,NaN,44,NaN,113,NaN,NaN,NaN,82,NaN,7,6,49
NaN,0,NaN,NaN,0,NaN,0,NaN,48,NaN,NaN,NaN,134,NaN,0,11,5
NaN,0,NaN,NaN,0,NaN,15,NaN,44,NaN,NaN,NaN,76,NaN,20,14,3
NaN,0,NaN,NaN,2,NaN,11,NaN,46,NaN,NaN,NaN,15,NaN,40,36,25
NaN,0,NaN,NaN,2,NaN,30,NaN,64,NaN,NaN,NaN,0,NaN,54,18,48
NaN,0,NaN,NaN,0,NaN,0,NaN,60,NaN,NaN,NaN,128,NaN,59,0,7
NaN,0,NaN,NaN,0,NaN,13,NaN,95,NaN,NaN,NaN,93,NaN,47,7,6
NaN,0,NaN,NaN,0,NaN,0,NaN,51,NaN,NaN,NaN,85,NaN,89,37,10
NaN,7,NaN,NaN,14,NaN,13,NaN,45,NaN,NaN,NaN,26,NaN,18,6,3
NaN,1,NaN,NaN,0,NaN,32,NaN,39,NaN,NaN,NaN,150,NaN,35,13,0
NaN,1,NaN,NaN,1,NaN,15,NaN,74,NaN,NaN,NaN,94,NaN,38,0,1
NaN,1,NaN,NaN,0,NaN,2,NaN,60,NaN,NaN,NaN,29,NaN,21,NaN,37
NaN,0,NaN,NaN,0,NaN,1,NaN,42,NaN,NaN,NaN,3,NaN,65,NaN,2
NaN,0,NaN,NaN,0,NaN,37,NaN,33,NaN,NaN,NaN,63,NaN,44,NaN,13
NaN,0,NaN,NaN,0,NaN,30,NaN,3,NaN,NaN,NaN,99,NaN,80,NaN,2
NaN,1,NaN,NaN,0,NaN,10,NaN,92,NaN,NaN,NaN,11,NaN,10,NaN,0
NaN,0,NaN,NaN,5,NaN,18,NaN,68,NaN,NaN,NaN,171,NaN,9,NaN,0
NaN,0,NaN,NaN,15,NaN,25,NaN,46,NaN,NaN,NaN,42,NaN,4,NaN,9
NaN,0,NaN,NaN,1,NaN,29,NaN,72,NaN,NaN,NaN,52,NaN,3,NaN,0
NaN,0,NaN,NaN,24,NaN,13,NaN,37,NaN,NaN,NaN,52,NaN,5,NaN,1
NaN,0,NaN,NaN,3,NaN,22,NaN,38,NaN,NaN,NaN,44,NaN,2,NaN,64
NaN,0,NaN,NaN,0,NaN,28,NaN,44,NaN,NaN,NaN,129,NaN,0,NaN,44
NaN,3,NaN,NaN,17,NaN,3,NaN,56,NaN,NaN,NaN,68,NaN,0,NaN,65
NaN,0,NaN,NaN,3,NaN,52,NaN,56,NaN,NaN,NaN,94,NaN,3,NaN,30
NaN,0,NaN,NaN,12,NaN,1,NaN,140,NaN,NaN,NaN,164,NaN,68,NaN,5
NaN,0,NaN,NaN,1,NaN,11,NaN,118,NaN,NaN,NaN,101,NaN,26,NaN,15
NaN,0,NaN,NaN,1,NaN,12,NaN,42,NaN,NaN,NaN,117,NaN,10,NaN,2
NaN,0,NaN,NaN,3,NaN,12,NaN,111,NaN,NaN,NaN,65,NaN,22,NaN,0
NaN,0,NaN,NaN,3,NaN,6,NaN,1,NaN,NaN,NaN,129,NaN,19,NaN,17
NaN,0,NaN,NaN,10,NaN,16,NaN,84,NaN,NaN,NaN,NaN,NaN,22,NaN,26
NaN,1,NaN,NaN,1,NaN,40,NaN,57,NaN,NaN,NaN,NaN,NaN,1,NaN,10
NaN,0,NaN,NaN,0,NaN,18,NaN,71,NaN,NaN,NaN,NaN,NaN,137,NaN,2
NaN,10,NaN,NaN,0,NaN,0,NaN,59,NaN,NaN,NaN,NaN,NaN,7,NaN,1
NaN,13,NaN,NaN,0,NaN,8,NaN,63,NaN,NaN,NaN,NaN,NaN,65,NaN,13
NaN,0,NaN,NaN,8,NaN,13,NaN,101,NaN,NaN,NaN,NaN,NaN,63,NaN,5
NaN,2,NaN,NaN,0,NaN,29,NaN,51,NaN,NaN,NaN,NaN,NaN,5,NaN,0
NaN,1,NaN,NaN,0,NaN,8,NaN,48,NaN,NaN,NaN,NaN,NaN,73,NaN,33
NaN,0,NaN,NaN,4,NaN,5,NaN,76,NaN,NaN,NaN,NaN,NaN,59,NaN,12
NaN,0,NaN,NaN,2,NaN,1,NaN,111,NaN,NaN,NaN,NaN,NaN,15,NaN,2
NaN,0,NaN,NaN,0,NaN,28,NaN,40,NaN,NaN,NaN,NaN,NaN,10,NaN,5
NaN,2,NaN,NaN,0,NaN,14,NaN,20,NaN,NaN,NaN,NaN,NaN,20,NaN,22
NaN,1,NaN,NaN,1,NaN,27,NaN,12,NaN,NaN,NaN,NaN,NaN,61,NaN,21
NaN,0,NaN,NaN,7,NaN,32,NaN,71,NaN,NaN,NaN,NaN,NaN,17,NaN,7
NaN,0,NaN,NaN,14,NaN,18,NaN,101,NaN,NaN,NaN,NaN,NaN,1,NaN,0
NaN,1,NaN,NaN,14,NaN,1,NaN,32,NaN,NaN,NaN,NaN,NaN,1,NaN,2
NaN,0,NaN,NaN,2,NaN,63,NaN,36,NaN,NaN,NaN,NaN,NaN,31,NaN,13
NaN,0,NaN,NaN,0,NaN,60,NaN,111,NaN,NaN,NaN,NaN,NaN,13,NaN,26
NaN,2,NaN,NaN,0,NaN,31,NaN,47,NaN,NaN,NaN,NaN,NaN,28,NaN,13
NaN,0,NaN,NaN,0,NaN,0,NaN,130,NaN,NaN,NaN,NaN,NaN,57,NaN,8
NaN,1,NaN,NaN,0,NaN,13,NaN,38,NaN,NaN,NaN,NaN,NaN,83,NaN,3
NaN,2,NaN,NaN,0,NaN,31,NaN,115,NaN,NaN,NaN,NaN,NaN,16,NaN,43
NaN,0,NaN,NaN,2,NaN,11,NaN,1,NaN,NaN,NaN,NaN,NaN,4,NaN,13
NaN,0,NaN,NaN,1,NaN,17,NaN,76,NaN,NaN,NaN,NaN,NaN,11,NaN,4
NaN,0,NaN,NaN,1,NaN,4,NaN,57,NaN,NaN,NaN,NaN,NaN,17,NaN,3
NaN,0,NaN,NaN,0,NaN,59,NaN,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79
NaN,1,NaN,NaN,0,NaN,8,NaN,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45
NaN,0,NaN,NaN,1,NaN,29,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,62,NaN,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,1,NaN,3,NaN,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,1,NaN,NaN,2,NaN,8,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,1,NaN,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15
NaN,0,NaN,NaN,0,NaN,14,NaN,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
NaN,0,NaN,NaN,15,NaN,24,NaN,139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
NaN,0,NaN,NaN,1,NaN,31,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38
NaN,0,NaN,NaN,6,NaN,79,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,0,NaN,NaN,0,NaN,43,NaN,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,7,NaN,23,NaN,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,7,NaN,48,NaN,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28
NaN,0,NaN,NaN,0,NaN,19,NaN,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,6,NaN,0,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13
NaN,0,NaN,NaN,0,NaN,29,NaN,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,1,NaN,NaN,0,NaN,7,NaN,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,28,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11
NaN,0,NaN,NaN,1,NaN,54,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
NaN,0,NaN,NaN,0,NaN,41,NaN,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,0,NaN,NaN,0,NaN,36,NaN,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19
NaN,0,NaN,NaN,0,NaN,11,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,3,NaN,26,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
NaN,0,NaN,NaN,2,NaN,27,NaN,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
NaN,0,NaN,NaN,1,NaN,39,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36
NaN,0,NaN,NaN,0,NaN,35,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
NaN,0,NaN,NaN,1,NaN,53,NaN,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12
NaN,1,NaN,NaN,19,NaN,1,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10
NaN,0,NaN,NaN,0,NaN,28,NaN,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,0,NaN,NaN,5,NaN,12,NaN,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,1,NaN,26,NaN,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,2,NaN,NaN,2,NaN,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,0,NaN,NaN,6,NaN,27,NaN,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17
NaN,0,NaN,NaN,5,NaN,1,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43
NaN,0,NaN,NaN,0,NaN,33,NaN,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21
NaN,2,NaN,NaN,0,NaN,0,NaN,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,1,NaN,NaN,6,NaN,1,NaN,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
NaN,1,NaN,NaN,1,NaN,39,NaN,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,0,NaN,NaN,0,NaN,22,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
NaN,0,NaN,NaN,0,NaN,1,NaN,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,1,NaN,NaN,27,NaN,17,NaN,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
NaN,1,NaN,NaN,9,NaN,36,NaN,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,1,NaN,1,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,1,NaN,0,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12
NaN,0,NaN,NaN,0,NaN,11,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
NaN,0,NaN,NaN,0,NaN,10,NaN,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,20,NaN,31,NaN,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,1,NaN,NaN,23,NaN,27,NaN,114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,31,NaN,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70
NaN,0,NaN,NaN,0,NaN,46,NaN,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,24,NaN,125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,1,NaN,NaN,2,NaN,27,NaN,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,0,NaN,NaN,2,NaN,70,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13
NaN,2,NaN,NaN,0,NaN,0,NaN,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,1,NaN,10,NaN,123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
NaN,0,NaN,NaN,15,NaN,25,NaN,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
NaN,0,NaN,NaN,1,NaN,NaN,NaN,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
NaN,0,NaN,NaN,0,NaN,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35
NaN,0,NaN,NaN,0,NaN,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,1,NaN,NaN,0,NaN,NaN,NaN,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
NaN,0,NaN,NaN,0,NaN,NaN,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22
NaN,2,NaN,NaN,0,NaN,NaN,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,0,NaN,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
NaN,0,NaN,NaN,2,NaN,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,0,NaN,NaN,NaN,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42
NaN,0,NaN,NaN,1,NaN,NaN,NaN,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
NaN,0,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13
NaN,0,NaN,NaN,5,NaN,NaN,NaN,145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10
NaN,0,NaN,NaN,0,NaN,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,2,NaN,NaN,16,NaN,NaN,NaN,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54
NaN,0,NaN,NaN,1,NaN,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,2,NaN,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12
NaN,0,NaN,NaN,6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
NaN,0,NaN,NaN,1,NaN,NaN,NaN,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,0,NaN,NaN,1,NaN,NaN,NaN,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,2,NaN,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27
NaN,0,NaN,NaN,1,NaN,NaN,NaN,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17
NaN,1,NaN,NaN,5,NaN,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49
NaN,0,NaN,NaN,1,NaN,NaN,NaN,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24
NaN,0,NaN,NaN,4,NaN,NaN,NaN,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10
NaN,0,NaN,NaN,0,NaN,NaN,NaN,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31
NaN,1,NaN,NaN,0,NaN,NaN,NaN,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,0,NaN,NaN,24,NaN,NaN,NaN,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
NaN,0,NaN,NaN,31,NaN,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76
NaN,0,NaN,NaN,1,NaN,NaN,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30
NaN,0,NaN,NaN,1,NaN,NaN,NaN,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19
NaN,0,NaN,NaN,1,NaN,NaN,NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,0,NaN,NaN,0,NaN,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
NaN,3,NaN,NaN,2,NaN,NaN,NaN,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,0,NaN,NaN,0,NaN,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11
NaN,0,NaN,NaN,1,NaN,NaN,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21
NaN,0,NaN,NaN,1,NaN,NaN,NaN,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
NaN,0,NaN,NaN,28,NaN,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
NaN,0,NaN,NaN,0,NaN,NaN,NaN,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
NaN,0,NaN,NaN,2,NaN,NaN,NaN,201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,NaN,NaN,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
NaN,0,NaN,NaN,0,NaN,NaN,NaN,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39
NaN,0,NaN,NaN,2,NaN,NaN,NaN,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15
NaN,0,NaN,NaN,0,NaN,NaN,NaN,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
