0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,0,16,44,44,111,21,0,0,0,0,0,0,NaN
0,0,0,0,1,10,65,0,75,20,16,5,0,0,0,0,NaN
0,0,0,0,0,0,0,0,49,1,2,0,0,0,0,0,NaN
0,0,0,1,2,0,24,58,115,0,6,1,0,0,0,0,NaN
0,0,0,0,5,0,34,29,56,18,27,1,4,0,0,1,NaN
0,0,0,0,3,0,23,127,58,38,2,4,2,0,0,0,NaN
0,0,0,0,0,30,46,51,44,17,13,0,0,0,0,0,NaN
0,0,0,0,0,51,56,99,16,9,36,2,3,0,0,0,NaN
0,1,0,0,4,15,16,84,17,78,16,3,3,0,0,0,NaN
0,0,0,0,2,2,50,26,19,42,22,5,0,0,0,1,NaN
0,0,0,0,0,0,54,50,73,56,7,1,0,6,0,0,NaN
0,0,0,0,0,5,25,49,38,43,6,0,0,0,0,0,NaN
0,0,0,0,4,30,0,26,38,2,1,14,0,0,0,0,NaN
0,0,0,0,2,18,10,0,65,10,17,1,0,0,0,0,NaN
0,0,0,0,1,25,30,65,30,55,13,2,1,0,0,0,NaN
0,0,0,0,2,1,32,63,63,61,19,14,0,0,0,0,NaN
0,0,0,0,3,13,32,7,99,74,13,1,4,0,0,0,NaN
0,0,0,0,0,16,0,21,32,71,1,2,0,0,0,0,NaN
0,0,0,0,4,2,29,118,40,53,1,1,1,0,0,0,NaN
0,0,0,0,6,2,18,65,80,42,4,0,0,0,0,0,NaN
0,0,0,0,0,3,30,86,17,29,4,1,0,0,0,0,NaN
0,0,0,0,9,27,32,133,36,41,12,0,0,0,1,0,NaN
0,0,0,0,1,53,0,29,36,14,25,2,0,0,0,0,NaN
0,0,0,0,0,61,25,12,25,53,9,3,0,0,0,0,NaN
0,0,0,1,0,0,13,27,75,21,13,3,0,0,0,0,NaN
0,0,0,0,11,0,0,0,47,94,26,0,0,1,0,0,NaN
0,0,0,0,0,17,47,175,58,2,0,0,0,0,0,0,NaN
0,0,0,0,2,0,8,57,116,6,18,0,1,1,0,0,NaN
0,0,0,0,1,1,4,58,70,46,12,10,1,0,0,0,NaN
0,0,0,0,0,3,0,37,29,36,15,0,0,1,0,0,NaN
0,0,0,0,0,4,10,65,57,93,11,8,0,1,0,0,NaN
0,0,0,0,1,27,21,71,26,12,22,20,0,0,0,0,NaN
0,0,0,0,7,0,44,117,64,19,15,2,0,0,0,0,NaN
0,0,0,0,0,2,0,33,18,42,21,6,0,0,1,0,NaN
0,0,0,0,22,2,49,49,24,32,19,6,0,0,0,0,NaN
0,0,0,0,0,0,2,52,29,35,11,0,0,0,1,0,NaN
0,0,0,0,0,19,60,0,34,65,14,2,1,0,0,0,NaN
0,0,0,3,3,30,22,1,30,0,11,2,11,0,0,0,NaN
0,0,0,0,0,0,0,74,25,29,2,11,0,0,0,0,NaN
0,0,0,0,0,0,22,26,89,25,0,14,0,0,0,0,NaN
0,0,0,0,0,11,47,49,82,55,40,0,1,0,0,0,NaN
0,0,0,0,0,0,35,68,66,2,28,0,0,0,1,0,NaN
0,0,0,0,0,8,0,58,40,36,22,12,0,0,0,0,NaN
0,0,0,0,0,27,19,50,51,81,3,2,0,0,0,0,NaN
0,0,0,0,2,0,41,0,112,11,9,12,0,0,0,0,NaN
0,0,0,0,20,5,46,51,38,91,11,0,0,0,0,0,NaN
0,0,0,0,3,0,7,71,6,44,11,0,0,0,0,0,NaN
0,0,0,0,0,17,53,69,14,64,24,2,1,0,0,0,NaN
0,0,0,0,0,20,0,52,11,128,6,2,0,0,0,0,NaN
0,0,0,0,14,1,40,90,6,81,2,0,0,0,0,0,NaN
0,0,0,0,0,9,17,53,109,105,0,2,5,0,0,0,NaN
0,0,0,0,0,79,24,104,3,145,47,6,0,2,0,0,NaN
0,0,0,0,0,0,23,83,94,75,1,0,0,0,0,0,NaN
0,0,0,0,0,0,29,55,94,58,8,1,0,0,0,0,NaN
0,0,0,0,1,0,0,0,89,12,8,4,0,0,0,0,NaN
0,0,0,0,2,0,40,74,41,81,12,1,2,0,0,0,NaN
0,0,0,0,1,32,14,144,35,1,4,1,0,0,0,0,NaN
0,0,0,0,6,19,94,183,11,41,1,0,1,0,0,0,NaN
0,0,0,0,1,44,103,73,58,60,1,4,0,0,0,0,NaN
0,0,0,0,2,0,94,47,128,87,1,11,0,0,0,0,NaN
0,0,0,0,0,10,6,19,28,10,2,11,1,0,1,0,NaN
0,0,0,0,0,17,1,26,61,95,2,5,0,0,0,1,NaN
0,0,0,0,0,29,22,38,86,41,0,0,3,0,0,0,NaN
0,0,0,0,0,2,17,15,1,97,8,0,0,1,0,0,NaN
0,0,0,0,8,0,3,123,53,41,11,0,0,0,0,0,NaN
0,0,0,0,0,0,55,0,106,76,2,1,1,0,0,0,NaN
0,0,0,0,0,16,72,64,4,1,4,4,0,0,0,0,NaN
0,0,0,0,21,39,23,10,17,117,17,9,1,0,0,0,NaN
0,0,0,0,0,18,52,56,108,64,1,9,0,0,0,0,NaN
0,0,0,0,0,0,60,123,110,35,6,0,1,1,0,0,NaN
0,0,0,0,0,73,39,26,41,98,2,13,0,0,0,0,NaN
0,1,0,0,3,27,111,89,91,37,3,24,1,1,0,0,NaN
0,0,0,0,3,0,0,6,82,72,75,1,0,0,0,0,NaN
0,0,0,0,0,1,0,153,41,38,23,3,1,0,0,0,NaN
0,0,0,0,0,11,60,55,33,33,0,2,0,0,0,0,NaN
0,0,0,0,0,23,61,72,110,1,6,7,1,0,0,0,NaN
0,0,0,0,16,18,25,16,38,126,4,10,0,0,0,0,NaN
0,0,0,0,0,23,22,63,65,54,2,13,0,0,0,0,NaN
0,0,0,0,0,3,43,69,49,11,7,25,0,0,0,0,NaN
0,0,0,1,0,1,16,127,96,0,9,6,1,0,0,0,NaN
0,0,0,0,0,2,68,51,72,91,4,4,0,1,0,0,NaN
0,0,0,0,6,9,55,39,29,55,18,18,1,0,0,0,NaN
0,0,0,0,1,35,1,75,22,37,4,6,0,0,0,0,NaN
0,0,0,0,0,11,76,128,57,101,6,20,1,0,0,0,NaN
0,0,0,1,0,27,0,64,3,28,42,2,1,0,0,0,NaN
0,0,0,0,0,9,26,38,63,47,4,7,0,0,0,0,NaN
0,0,0,0,0,2,29,25,119,127,14,2,0,0,0,0,NaN
0,0,0,0,0,1,84,89,99,32,17,47,0,0,0,0,NaN
0,0,0,0,1,0,22,47,88,74,35,15,0,0,0,0,NaN
0,0,0,0,1,6,74,57,44,65,14,8,0,0,0,0,NaN
0,0,0,0,0,27,59,68,36,66,10,9,0,0,0,0,NaN
0,0,0,0,0,28,49,48,8,104,6,10,4,0,0,7,NaN
0,0,0,0,1,2,0,90,76,100,0,1,0,0,0,1,NaN
0,0,0,0,1,0,0,39,46,105,2,5,0,0,0,0,NaN
0,0,0,0,1,19,53,44,144,28,8,4,0,1,0,0,NaN
0,0,0,0,1,1,20,1,55,34,8,2,0,0,0,2,NaN
0,0,0,0,9,14,21,0,31,49,3,3,0,0,0,0,NaN
0,0,0,0,0,3,21,1,58,0,38,7,1,0,0,0,NaN
0,0,0,0,0,18,48,1,125,25,32,1,0,0,0,0,NaN
0,0,0,0,0,15,76,114,64,89,9,4,1,0,1,0,NaN
0,0,0,0,6,21,7,55,52,34,0,1,0,0,0,0,NaN
0,0,0,0,0,3,44,14,74,46,0,0,0,0,0,0,NaN
0,0,0,0,2,15,54,76,21,116,11,0,2,0,0,0,NaN
0,0,0,0,0,24,58,61,58,27,10,0,0,1,0,0,NaN
0,0,0,0,1,0,29,27,12,34,6,0,0,0,0,0,NaN
0,0,0,0,2,3,24,92,135,99,2,35,0,0,1,0,NaN
0,0,6,0,1,17,30,64,0,6,21,0,0,0,0,0,NaN
0,0,0,0,0,2,0,43,75,52,28,9,3,0,1,0,NaN
0,0,0,0,3,8,0,0,2,64,1,4,0,1,0,0,NaN
0,0,0,0,1,3,35,51,68,27,0,11,1,1,0,0,NaN
0,0,0,0,9,21,39,57,30,37,2,13,0,0,0,0,NaN
0,0,1,0,10,21,0,37,45,76,1,0,0,0,0,0,NaN
0,0,0,0,18,9,17,84,91,18,50,5,0,0,0,0,NaN
0,0,0,0,0,9,90,53,29,39,4,30,0,0,0,0,NaN
0,0,0,2,1,17,2,115,53,118,7,2,0,0,0,0,NaN
0,0,2,0,1,8,76,1,22,24,6,1,0,0,0,0,NaN
0,0,0,0,0,5,7,71,56,19,27,11,0,0,0,0,NaN
0,0,0,0,1,45,118,109,119,85,7,1,0,1,1,0,NaN
0,0,0,0,0,0,90,68,50,33,6,7,2,0,0,0,NaN
0,0,0,0,0,18,46,62,35,18,49,4,2,0,0,0,NaN
0,0,0,1,1,5,47,49,70,76,17,17,0,0,0,0,NaN
0,0,0,0,0,0,4,29,37,78,24,7,2,0,0,0,NaN
0,0,0,0,0,32,69,41,55,53,42,3,0,0,0,0,NaN
0,0,0,0,0,0,3,24,53,59,11,14,0,0,0,0,NaN
0,0,0,0,2,0,17,76,69,62,1,26,0,0,0,0,NaN
0,0,0,1,9,2,62,42,84,70,11,2,4,0,0,0,NaN
0,0,0,0,1,31,2,49,57,118,9,2,2,0,0,0,NaN
0,0,0,0,0,57,20,61,32,55,12,2,3,0,0,0,NaN
0,0,0,0,0,0,73,91,65,56,17,1,0,0,0,0,NaN
0,1,0,0,1,20,55,86,114,57,0,2,22,0,0,0,NaN
0,0,0,0,1,0,12,48,129,53,12,2,0,0,0,0,NaN
0,0,0,0,0,45,54,72,15,39,3,0,2,0,0,0,NaN
0,0,0,0,0,0,3,5,88,75,5,8,0,0,0,0,NaN
0,0,0,1,1,0,100,101,113,31,11,0,0,0,0,1,NaN
0,0,0,1,2,0,18,24,107,50,1,27,0,0,0,0,NaN
0,0,0,0,0,39,4,53,55,82,5,0,0,0,0,0,NaN
0,0,0,0,0,21,50,62,32,32,1,31,9,0,0,0,NaN
0,0,0,0,0,10,35,0,84,71,18,7,3,0,0,0,NaN
0,0,0,2,0,44,0,33,54,38,23,3,0,1,0,0,NaN
0,0,0,0,0,34,20,88,60,92,9,0,1,0,0,1,NaN
0,0,0,0,0,22,33,54,53,65,47,3,12,0,0,0,NaN
0,0,0,0,0,1,6,105,29,47,2,1,1,1,0,0,NaN
0,0,0,0,0,45,62,0,36,47,20,0,2,0,0,0,NaN
0,0,0,0,4,0,3,120,28,1,16,8,1,0,0,0,NaN
0,0,0,0,0,0,62,48,35,34,16,3,0,0,0,0,NaN
0,0,0,0,0,0,43,34,27,127,14,2,0,1,0,0,NaN
0,0,0,0,0,28,32,23,40,36,24,11,0,0,0,0,NaN
0,0,0,0,4,21,8,72,113,67,14,0,0,0,0,0,NaN
0,0,0,0,0,4,18,72,30,27,15,16,0,1,0,0,NaN
0,0,0,0,0,0,0,113,37,71,3,1,1,0,0,0,NaN
0,0,0,0,0,1,38,57,61,63,7,1,0,1,0,0,NaN
0,0,0,0,0,11,69,80,48,44,9,4,1,0,0,0,NaN
0,0,0,0,0,25,42,110,69,73,11,5,2,0,0,0,NaN
0,0,0,0,4,62,13,68,111,1,13,26,0,0,0,0,NaN
0,0,0,0,0,0,46,86,94,111,5,15,0,0,0,0,NaN
0,0,0,0,0,0,0,1,106,23,6,0,2,0,0,0,NaN
0,0,0,0,0,1,20,58,88,54,0,0,1,0,0,0,NaN
0,0,0,0,1,33,22,51,0,47,29,0,1,0,0,0,NaN
0,0,0,0,3,0,60,49,7,8,11,2,0,0,0,0,NaN
0,0,0,0,12,3,47,31,35,32,15,0,0,0,0,0,NaN
0,0,0,0,0,33,53,35,42,57,18,0,0,0,0,0,NaN
0,0,0,0,4,44,67,65,120,73,0,26,0,0,0,0,NaN
0,0,0,0,11,7,20,72,91,99,2,1,0,0,0,0,NaN
0,0,0,0,0,7,78,57,41,2,11,8,0,0,0,0,NaN
0,0,0,0,0,34,25,30,107,25,3,10,2,0,0,0,NaN
0,0,0,0,3,19,0,12,105,93,13,4,0,0,1,0,NaN
0,0,0,0,1,12,27,0,78,19,12,1,4,0,0,0,NaN
0,0,0,0,0,32,1,61,116,83,3,1,1,0,1,0,NaN
0,0,0,0,0,11,17,52,16,44,2,2,0,0,0,0,NaN
0,0,0,0,0,0,40,23,33,70,6,0,0,0,0,1,NaN
0,0,0,0,0,43,8,151,82,73,28,2,1,0,0,0,NaN
0,0,0,0,2,14,7,81,22,56,2,1,0,0,0,0,NaN
0,0,0,0,3,0,74,86,43,1,1,1,0,0,0,0,NaN
0,0,0,0,1,11,48,58,98,51,21,5,0,1,0,0,NaN
0,0,0,0,0,1,18,50,30,40,5,3,0,0,0,0,NaN
0,0,0,0,2,33,60,13,36,29,1,2,0,0,0,0,NaN
0,0,0,0,0,3,22,62,43,46,30,1,1,0,0,0,NaN
0,0,0,0,0,50,0,52,75,38,3,0,0,0,0,0,NaN
0,0,0,0,1,0,56,47,34,48,8,16,1,0,0,0,NaN
0,0,0,0,5,53,31,131,35,15,0,2,0,0,0,0,NaN
0,0,0,0,0,0,70,33,35,52,27,0,0,0,0,0,NaN
0,0,0,0,3,0,8,58,159,42,24,4,0,0,0,0,NaN
0,0,0,0,1,1,43,45,41,61,24,1,0,1,0,0,NaN
0,0,0,0,0,53,95,68,61,50,3,4,1,0,0,0,NaN
0,0,0,0,9,26,1,78,65,79,13,6,0,1,0,0,NaN
0,0,0,0,11,7,64,4,96,72,38,0,0,0,0,0,NaN
0,0,0,0,0,25,18,93,41,15,6,3,1,0,0,0,NaN
0,0,0,0,3,30,2,85,92,76,3,0,0,0,0,0,NaN
0,0,0,0,5,30,44,38,54,66,4,2,0,0,0,0,NaN
0,0,0,0,0,44,23,97,76,53,7,0,0,0,0,1,NaN
0,0,0,0,1,55,48,41,53,0,21,21,1,0,0,0,NaN
0,0,0,0,1,1,24,104,33,76,4,4,0,0,0,0,NaN
0,0,0,0,0,0,32,175,10,62,14,3,0,1,0,0,NaN
0,0,0,0,0,7,12,93,27,71,16,4,0,0,0,0,NaN
0,0,0,0,14,12,48,73,98,40,5,4,0,1,1,0,NaN
0,1,0,0,1,1,16,43,61,3,5,5,0,0,0,0,NaN
0,0,0,0,2,6,1,79,2,65,5,2,4,0,0,0,NaN
0,1,0,0,0,2,66,171,29,91,31,9,0,0,0,0,NaN
0,0,0,0,9,0,53,77,28,54,22,0,1,0,0,0,NaN
0,0,0,0,0,3,0,33,0,15,11,4,1,0,0,0,NaN
0,0,0,0,1,0,32,46,69,55,23,0,0,0,0,0,NaN
0,0,0,0,1,11,49,30,49,57,7,7,1,1,0,0,NaN
0,0,0,0,0,2,22,69,37,41,67,1,0,0,1,0,NaN
0,0,1,0,0,0,50,91,97,17,32,0,0,0,0,0,NaN
0,0,0,0,0,1,4,0,64,98,3,3,0,0,0,0,NaN
0,0,0,0,0,11,62,16,87,55,11,1,0,1,0,0,NaN
0,0,0,0,8,6,30,43,29,41,4,2,0,0,0,0,NaN
0,0,0,0,0,6,0,59,0,87,10,1,0,0,0,0,NaN
0,0,0,0,0,9,95,132,0,36,14,1,0,0,0,0,NaN
0,0,0,0,0,4,0,8,81,106,17,0,0,0,0,0,NaN
0,0,0,8,0,0,15,58,27,15,15,0,0,0,0,0,NaN
0,0,0,0,1,0,19,81,29,71,2,0,1,0,0,0,NaN
0,0,0,1,1,0,6,36,88,32,5,6,0,0,0,0,NaN
0,0,0,0,0,24,33,36,71,50,19,4,0,0,0,0,NaN
0,0,0,0,9,0,16,72,76,7,10,0,0,0,0,0,NaN
0,0,0,0,9,3,56,25,20,25,48,0,1,0,0,0,NaN
0,0,0,0,15,0,10,73,2,93,14,29,0,0,8,0,NaN
1,0,0,0,0,0,2,97,81,73,0,4,2,3,0,1,NaN
0,0,0,0,6,4,47,60,48,38,19,47,3,0,0,0,NaN
0,0,0,0,1,12,2,11,25,74,5,0,0,0,0,0,NaN
0,0,0,0,1,0,3,52,20,54,1,4,0,0,0,0,NaN
0,0,0,0,11,1,96,53,0,18,22,5,0,1,0,0,NaN
0,0,0,0,0,16,61,1,39,69,10,0,2,0,0,0,NaN
0,0,0,0,2,27,46,70,93,29,10,3,0,0,0,0,NaN
0,0,0,0,1,0,0,41,29,4,17,3,0,0,1,0,NaN
0,0,0,0,0,19,47,167,28,80,2,0,0,1,0,0,NaN
0,0,0,0,0,3,19,94,46,0,3,4,0,0,0,0,NaN
0,0,0,0,0,38,18,29,57,74,17,3,6,0,0,0,NaN
1,0,0,0,1,0,29,1,21,15,8,0,0,1,0,0,NaN
0,0,0,0,0,0,0,73,49,0,0,1,0,0,0,0,NaN
0,0,0,0,0,0,19,18,13,41,6,0,0,1,1,0,NaN
0,0,0,0,0,18,3,51,24,104,7,6,0,1,0,0,NaN
0,0,0,0,0,7,48,65,89,120,14,15,0,0,0,0,NaN
0,0,0,0,0,12,15,88,60,94,4,0,0,0,0,0,NaN
0,0,0,0,0,24,84,64,122,77,1,0,7,1,0,0,NaN
0,0,0,0,0,10,57,60,111,12,17,0,0,0,0,0,NaN
0,0,0,0,0,6,6,40,73,110,1,0,1,0,1,0,NaN
0,0,0,1,0,6,68,65,24,15,12,6,1,0,0,2,NaN
0,0,0,0,0,33,41,103,27,0,7,7,0,0,0,0,NaN
0,0,0,0,9,41,28,2,49,49,18,1,8,0,0,0,NaN
0,0,0,0,0,0,78,0,17,82,12,2,0,0,0,0,NaN
0,0,0,0,4,8,2,9,64,125,0,0,0,0,0,0,NaN
0,0,0,0,0,25,0,0,81,143,34,14,1,0,0,0,NaN
0,0,0,0,6,2,34,87,79,61,2,2,0,0,0,0,NaN
1,0,0,0,6,40,109,135,28,2,5,3,0,0,0,0,NaN
0,0,0,0,1,23,23,105,80,69,3,6,0,0,0,1,NaN
0,0,0,0,0,0,0,43,53,78,3,24,1,0,0,0,NaN
0,0,0,0,2,2,6,31,51,31,6,26,0,0,0,0,NaN
0,0,0,0,1,12,15,92,24,80,42,3,0,0,0,0,NaN
0,0,0,0,7,18,6,38,78,34,18,2,0,0,0,0,NaN
0,0,0,0,0,1,45,66,61,61,18,22,1,0,0,0,NaN
0,0,0,0,0,0,23,49,41,47,14,0,0,1,0,0,NaN
0,0,0,0,4,1,19,53,38,38,0,0,4,0,0,0,NaN
0,0,0,0,1,30,18,0,76,110,5,9,0,0,0,0,NaN
0,0,0,2,9,0,29,80,125,56,18,3,0,0,0,0,NaN
0,0,0,0,0,5,62,73,9,42,4,3,0,0,0,0,NaN
0,0,0,7,2,0,12,9,49,48,0,2,3,0,0,0,NaN
0,0,0,0,0,4,55,6,57,94,24,7,0,0,0,0,NaN
0,0,0,0,0,42,13,51,36,80,1,0,1,0,0,0,NaN
0,0,0,0,0,2,79,38,65,44,20,1,15,0,0,2,NaN
0,0,0,0,0,54,60,17,58,6,6,1,0,2,0,0,NaN
0,0,0,2,7,4,91,45,144,17,39,4,0,0,0,0,NaN
0,0,0,0,0,6,56,19,102,58,3,11,0,0,0,0,NaN
0,0,0,1,0,9,57,84,36,95,7,0,0,0,0,0,NaN
0,0,0,0,0,5,20,55,63,78,26,1,1,0,0,0,NaN
0,0,0,1,0,13,84,68,67,53,4,0,2,0,0,0,NaN
0,2,0,0,0,21,49,19,75,78,12,19,1,0,0,0,NaN
0,0,0,0,1,51,23,0,40,104,15,1,1,0,0,0,NaN
0,0,0,0,1,4,114,25,33,6,11,1,0,0,1,0,NaN
0,1,0,0,2,13,27,1,34,15,37,2,2,0,0,0,NaN
0,0,0,0,0,20,20,53,0,67,6,0,0,0,0,0,NaN
0,0,0,0,0,25,29,72,57,75,30,15,2,0,0,0,NaN
0,0,0,0,3,0,29,0,41,52,52,2,0,0,0,0,NaN
