time,mRNA
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,2
0,0
0,0
0,1
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,2
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,8
0,1
0,1
0,2
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,2
2,1
2,0
2,1
2,1
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,1
2,0
2,1
2,0
2,1
2,0
2,1
2,1
2,1
2,0
2,2
2,3
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,2
2,0
2,3
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,1
2,1
2,1
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,2
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,2
2,0
2,0
2,0
2,0
2,1
2,2
2,0
2,0
2,0
2,0
2,0
2,2
2,1
2,0
2,9
2,0
2,4
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,0
2,1
2,0
2,2
2,1
2,0
2,2
2,0
2,0
2,1
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,1
2,1
2,0
2,0
2,0
2,1
2,2
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,2
2,2
2,0
2,0
2,0
2,1
2,1
2,83
2,17
2,1
2,0
2,0
2,1
2,39
2,0
2,0
2,0
2,0
2,0
2,2
2,2
2,0
2,0
2,0
2,1
2,0
2,2
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,0
2,5
2,1
2,0
2,1
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,1
2,1
2,0
2,1
2,1
2,0
2,0
2,1
2,0
2,2
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,0
2,1
2,0
2,2
2,0
2,1
2,0
2,3
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,1
2,0
2,0
2,9
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,2
2,0
2,0
2,1
2,0
2,0
2,1
2,2
2,0
2,1
2,0
2,0
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,2
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,2
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,3
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,0
2,2
2,2
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,1
2,1
2,0
2,1
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,0
2,1
2,2
2,1
2,0
2,2
2,0
2,0
2,2
2,0
2,0
2,20
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,3
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,1
2,0
2,0
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,2
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,0
2,1
2,0
2,1
2,5
2,1
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,1
2,0
2,0
2,4
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,2
2,1
2,0
2,0
2,1
2,0
2,0
2,2
2,2
2,0
2,0
2,0
2,0
2,3
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,3
2,0
2,2
2,2
2,0
2,1
2,1
2,0
2,1
2,1
2,4
2,1
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,3
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,3
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,2
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,2
2,0
2,1
2,1
2,0
2,0
2,0
2,3
2,4
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,1
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,1
2,1
2,0
2,9
2,0
2,0
2,0
2,0
2,0
2,2
2,0
2,2
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,0
2,0
2,0
4,1
4,0
4,1
4,0
4,2
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,1
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,1
4,2
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,1
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,0
4,1
4,0
4,2
4,0
4,0
4,1
4,0
4,1
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,1
4,1
4,1
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,3
4,0
4,0
4,1
4,1
4,1
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,1
4,0
4,0
4,2
4,0
4,1
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,3
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,1
4,0
4,1
4,2
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,3
4,0
4,0
4,1
4,1
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,1
4,2
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,2
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,1
4,0
4,0
4,2
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,1
4,0
4,0
4,0
4,4
4,2
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,3
4,2
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,1
4,1
4,1
4,0
4,4
4,1
4,0
4,0
4,1
4,0
4,1
4,3
4,1
4,1
4,0
4,0
4,0
4,0
4,1
4,1
4,0
4,0
4,0
4,0
4,1
4,1
4,4
4,0
4,1
4,0
4,0
4,1
4,0
4,4
4,0
4,0
4,1
4,1
4,2
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,0
4,0
4,0
4,0
4,0
4,70
4,4
4,3
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,1
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,1
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,3
4,0
4,10
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,0
6,1
6,0
6,1
6,0
6,0
6,0
6,0
6,2
6,0
6,0
6,0
6,0
6,2
6,0
6,1
6,0
6,0
6,0
6,0
6,0
6,1
6,0
6,0
6,0
6,0
6,1
6,0
6,2
6,0
6,0
6,10
6,1
6,0
6,2
6,0
6,1
6,20
6,3
6,5
6,0
6,1
6,9
6,1
6,1
6,0
6,21
6,2
6,1
6,10
6,3
6,1
6,0
6,1
6,0
6,1
6,2
6,16
6,0
6,3
6,0
6,3
6,0
6,2
6,0
6,1
6,2
6,2
6,0
6,4
6,0
6,2
6,0
6,0
6,0
6,0
6,1
6,4
6,0
6,0
6,31
6,0
6,2
6,1
6,1
6,2
6,0
6,8
6,0
6,0
6,28
6,0
6,1
6,0
6,1
6,0
6,1
6,0
6,1
6,0
6,0
6,1
6,0
6,0
6,0
6,0
6,0
6,0
6,9
6,0
6,2
6,1
6,0
6,2
6,2
6,2
6,2
6,0
6,0
6,2
6,0
6,0
6,0
6,12
6,1
6,1
6,15
6,0
6,3
6,4
6,0
6,1
6,0
6,15
6,1
6,15
6,2
6,4
6,0
6,0
6,11
6,6
6,2
6,1
6,17
6,1
6,8
6,0
6,2
6,1
6,1
6,0
6,1
6,0
6,1
6,0
6,0
6,0
6,1
6,0
6,0
6,7
6,1
6,17
6,14
6,0
6,5
6,0
6,0
6,1
6,0
6,1
6,0
6,0
6,28
6,2
6,0
6,0
6,0
6,0
6,2
6,21
6,0
6,10
6,6
6,0
6,1
6,1
6,1
6,2
6,3
6,1
6,6
6,0
6,0
6,22
6,0
6,2
6,1
6,1
6,3
6,0
6,1
6,0
6,20
6,0
6,34
6,1
6,1
6,7
6,3
6,3
6,3
6,7
6,1
6,1
6,0
6,0
6,1
6,0
6,1
6,1
6,1
6,1
6,3
6,0
6,1
6,0
6,0
6,0
6,13
6,2
6,1
6,0
6,2
6,4
6,0
6,0
6,26
6,0
6,10
6,2
6,4
6,0
6,1
6,4
6,4
6,0
6,20
6,0
6,0
6,0
6,0
6,0
6,2
6,8
6,0
6,14
6,11
6,1
6,1
6,0
6,0
6,0
6,2
6,2
6,0
6,0
6,0
6,0
6,0
6,25
6,1
6,0
6,12
6,2
6,1
6,3
6,0
6,11
6,0
6,0
6,0
6,0
6,12
6,0
6,0
6,1
6,0
6,0
6,0
6,0
6,35
6,3
6,1
6,2
6,0
6,1
6,0
6,0
6,2
6,1
6,1
6,0
6,0
6,1
6,9
6,3
6,0
6,3
6,4
6,9
6,0
6,4
6,2
6,0
6,0
6,2
6,0
6,0
6,0
6,2
6,8
6,0
6,0
6,21
6,1
6,8
6,4
6,0
6,9
6,13
6,0
6,1
6,0
6,17
6,0
6,0
6,1
6,4
6,8
6,6
6,0
6,0
6,0
6,0
6,0
6,3
6,0
6,1
6,8
6,21
6,0
6,1
6,6
6,0
6,0
6,1
6,0
6,2
6,0
6,0
6,3
6,0
6,3
6,3
6,0
6,0
6,0
6,7
6,0
6,0
6,0
6,1
6,0
6,12
6,0
6,1
6,4
6,0
6,1
6,21
6,0
6,0
6,0
6,0
6,1
6,6
6,1
6,0
6,2
6,1
6,0
6,2
6,1
6,0
6,18
6,1
6,0
6,0
6,2
6,4
6,0
6,0
6,0
6,1
6,0
6,0
6,0
6,0
6,0
6,1
6,0
6,0
6,0
6,1
6,0
6,5
6,19
6,0
6,2
6,0
6,0
6,1
6,1
6,9
6,8
6,1
6,2
6,4
6,0
6,1
6,1
6,0
6,0
6,24
6,0
6,0
6,0
6,0
6,1
6,4
6,0
6,0
6,0
6,2
6,34
6,8
6,0
6,33
6,0
6,2
6,3
6,13
6,0
6,6
6,18
6,17
6,1
6,0
6,3
6,10
6,0
6,0
6,1
6,1
6,1
6,0
6,1
6,1
6,3
6,1
6,1
6,18
6,13
6,5
6,0
6,0
6,0
6,0
6,3
6,1
6,0
6,0
6,32
6,6
6,0
6,0
6,0
6,0
6,1
6,0
6,1
6,3
6,22
6,6
6,19
6,3
6,11
6,6
6,1
6,0
6,0
6,0
6,0
6,14
6,2
6,1
6,8
6,14
6,1
6,14
6,0
6,16
6,0
6,1
6,19
6,0
6,0
6,1
6,2
6,25
6,0
6,0
6,1
6,17
6,3
6,0
6,2
6,0
6,1
6,10
6,20
6,14
6,5
6,5
6,4
6,0
6,0
6,0
6,0
6,0
6,6
6,0
6,8
6,1
6,0
6,0
6,11
6,15
6,11
6,2
6,12
6,2
6,0
6,1
6,0
6,15
6,2
6,6
6,2
6,23
6,0
6,1
6,7
6,0
6,4
6,0
6,0
6,0
6,9
6,17
6,0
6,1
6,17
6,0
6,20
6,0
6,0
6,0
6,0
6,1
6,1
6,0
6,1
6,2
6,3
6,1
6,0
6,1
6,0
6,9
6,0
6,3
6,5
6,0
6,0
6,0
6,0
6,0
6,0
6,1
6,0
6,4
6,2
6,1
6,11
6,0
6,0
6,2
6,8
6,2
6,3
6,10
6,1
6,2
6,0
6,0
6,5
6,0
6,0
6,0
6,15
6,0
6,0
6,1
6,1
6,3
6,0
6,0
6,12
6,14
6,4
6,0
6,2
6,7
6,0
6,6
6,0
6,0
6,0
6,1
6,5
6,5
6,2
6,21
6,0
6,1
6,1
6,1
6,0
6,0
6,0
6,1
6,0
6,0
6,38
6,0
6,0
6,10
6,0
6,0
6,0
6,2
6,0
6,0
6,0
6,7
6,1
6,3
6,3
6,6
6,1
6,2
6,4
6,18
6,70
6,0
6,0
6,18
6,3
6,1
6,0
6,0
6,2
6,1
6,7
6,22
6,2
6,0
6,1
6,4
6,6
6,17
6,0
6,17
6,0
6,14
6,1
6,1
6,0
6,4
6,0
6,0
6,2
6,2
6,0
6,0
6,1
6,0
6,0
6,0
6,1
6,0
6,1
6,0
6,17
6,0
6,0
6,1
6,0
6,7
6,0
6,1
6,1
6,0
6,0
6,7
6,1
6,6
6,28
6,0
6,0
6,5
6,2
6,18
6,0
6,22
6,0
6,6
6,0
6,0
6,15
6,0
6,0
6,1
6,1
6,0
6,5
6,0
6,0
6,1
6,1
6,0
6,1
6,1
6,16
6,0
6,16
6,0
6,0
6,1
6,1
6,3
6,0
6,0
6,5
6,20
6,1
6,2
6,1
6,0
6,3
6,17
6,0
6,1
6,2
6,0
6,10
6,4
6,0
6,3
6,0
6,3
6,1
6,1
6,0
6,1
6,0
6,5
6,0
6,1
6,1
6,0
6,15
6,0
6,5
6,7
6,0
6,10
6,0
6,3
6,0
6,24
6,1
6,20
6,22
6,18
6,2
6,6
6,1
6,1
6,2
6,5
6,0
6,1
6,3
6,0
6,5
6,12
6,2
6,11
6,13
6,19
6,8
6,13
6,1
6,10
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,5
6,0
6,2
6,0
6,1
6,24
6,1
6,0
6,0
6,0
6,0
6,2
6,0
6,0
6,0
6,64
6,43
6,0
6,0
6,7
6,6
6,0
6,9
6,4
6,32
6,15
6,0
6,0
6,1
6,0
6,7
6,1
6,0
6,2
6,11
6,2
6,1
6,1
6,2
6,16
6,0
6,0
6,3
6,0
6,0
6,0
6,0
6,5
6,0
6,0
6,10
6,1
6,1
6,0
6,1
6,1
6,1
6,2
6,31
6,7
6,0
6,1
6,2
6,45
6,22
6,0
6,4
6,9
6,0
6,23
6,8
6,0
6,0
6,27
6,0
6,5
6,0
6,0
6,3
6,0
6,0
6,0
6,0
6,1
6,2
6,3
6,10
6,0
6,0
6,9
6,6
6,2
6,0
6,0
6,1
6,5
6,15
6,7
6,1
6,0
6,21
6,4
6,3
6,9
6,0
6,0
6,31
6,2
6,10
6,0
6,0
6,1
6,1
6,0
6,1
6,0
6,0
6,2
6,8
6,32
6,7
6,0
6,1
6,0
6,2
6,1
6,2
6,0
6,14
6,1
6,0
6,0
6,1
6,0
6,2
6,14
6,0
6,0
6,1
6,0
6,0
6,0
6,0
6,0
6,16
6,30
6,0
6,0
6,0
6,3
6,5
6,1
6,1
6,7
6,1
6,15
6,0
6,4
6,0
6,16
6,0
6,12
6,1
6,0
6,0
6,18
6,15
6,3
6,1
6,12
6,30
6,0
6,1
6,17
6,10
6,1
6,1
6,1
6,0
6,0
6,0
6,18
6,2
6,27
6,0
6,6
6,0
6,0
6,24
6,1
6,3
6,8
6,1
6,2
6,0
6,1
6,25
6,0
6,0
6,2
6,0
6,5
6,0
6,0
6,6
6,9
6,0
6,0
6,14
6,12
6,3
6,1
6,0
6,7
6,2
6,0
6,0
6,10
6,17
6,1
6,0
6,4
6,8
6,0
6,0
6,0
6,1
6,22
6,5
6,0
6,0
6,12
6,24
6,0
6,0
6,0
6,3
6,0
6,0
6,0
6,4
6,0
6,0
6,0
8,7
8,17
8,1
8,1
8,30
8,4
8,10
8,0
8,9
8,0
8,8
8,17
8,33
8,4
8,16
8,0
8,23
8,0
8,6
8,15
8,36
8,0
8,0
8,0
8,10
8,1
8,2
8,11
8,5
8,10
8,9
8,27
8,1
8,0
8,0
8,25
8,2
8,22
8,15
8,9
8,15
8,0
8,52
8,0
8,17
8,3
8,0
8,17
8,10
8,7
8,9
8,18
8,21
8,17
8,11
8,11
8,2
8,27
8,44
8,8
8,3
8,31
8,7
8,22
8,7
8,27
8,2
8,5
8,0
8,1
8,4
8,0
8,4
8,15
8,9
8,1
8,1
8,7
8,35
8,0
8,21
8,0
8,0
8,1
8,19
8,22
8,29
8,9
8,23
8,9
8,11
8,10
8,16
8,18
8,5
8,30
8,8
8,16
8,14
8,48
8,25
8,1
8,18
8,25
8,29
8,37
8,38
8,0
8,0
8,0
8,59
8,9
8,28
8,6
8,0
8,0
8,60
8,16
8,10
8,67
8,0
8,8
8,56
8,17
8,0
8,19
8,1
8,5
8,4
8,1
8,11
8,3
8,7
8,1
8,9
8,35
8,1
8,23
8,6
8,3
8,31
8,16
8,0
8,6
8,49
8,48
8,23
8,51
8,15
8,27
8,1
8,1
8,3
8,30
8,7
8,1
8,0
8,1
8,5
8,39
8,0
8,15
8,27
8,17
8,3
8,39
8,6
8,18
8,1
8,11
8,8
