time,exp1_s1,exp1_s1_Distorted,exp1_s2,exp1_s2_Distorted,exp2_s1,exp2_s1_Distorted,exp2_s2,exp2_s2_Distorted,exp3_s1,exp3_s1_Distorted,exp3_s2,exp3_s2_Distorted,exp4_s1,exp4_s1_Distorted,exp4_s2,exp4_s2_Distorted,exp5_s1,exp5_s1_Distorted,exp5_s2,exp5_s2_Distorted,exp6_s1,exp6_s1_Distorted,exp6_s2,exp6_s2_Distorted,exp7_s1,exp7_s1_Distorted,exp7_s2,exp7_s2_Distorted,exp8_s1,exp8_s1_Distorted,exp8_s2,exp8_s2_Distorted,exp9_s1,exp9_s1_Distorted,exp9_s2,exp9_s2_Distorted,exp10_s1,exp10_s1_Distorted,exp10_s2,exp10_s2_Distorted,exp11_s1,exp11_s1_Distorted,exp11_s2,exp11_s2_Distorted,exp12_s1,exp12_s1_Distorted,exp12_s2,exp12_s2_Distorted,exp13_s1,exp13_s1_Distorted,exp13_s2,exp13_s2_Distorted,exp14_s1,exp14_s1_Distorted,exp14_s2,exp14_s2_Distorted,exp15_s1,exp15_s1_Distorted,exp15_s2,exp15_s2_Distorted,exp16_s1,exp16_s1_Distorted,exp16_s2,exp16_s2_Distorted,exp17_s1,exp17_s1_Distorted,exp17_s2,exp17_s2_Distorted,exp18_s1,exp18_s1_Distorted,exp18_s2,exp18_s2_Distorted,exp19_s1,exp19_s1_Distorted,exp19_s2,exp19_s2_Distorted,exp20_s1,exp20_s1_Distorted,exp20_s2,exp20_s2_Distorted,exp21_s1,exp21_s1_Distorted,exp21_s2,exp21_s2_Distorted,exp22_s1,exp22_s1_Distorted,exp22_s2,exp22_s2_Distorted,exp23_s1,exp23_s1_Distorted,exp23_s2,exp23_s2_Distorted,exp24_s1,exp24_s1_Distorted,exp24_s2,exp24_s2_Distorted,exp25_s1,exp25_s1_Distorted,exp25_s2,exp25_s2_Distorted,exp26_s1,exp26_s1_Distorted,exp26_s2,exp26_s2_Distorted,exp27_s1,exp27_s1_Distorted,exp27_s2,exp27_s2_Distorted,exp28_s1,exp28_s1_Distorted,exp28_s2,exp28_s2_Distorted,exp29_s1,exp29_s1_Distorted,exp29_s2,exp29_s2_Distorted,exp30_s1,exp30_s1_Distorted,exp30_s2,exp30_s2_Distorted,exp31_s1,exp31_s1_Distorted,exp31_s2,exp31_s2_Distorted,exp32_s1,exp32_s1_Distorted,exp32_s2,exp32_s2_Distorted,exp33_s1,exp33_s1_Distorted,exp33_s2,exp33_s2_Distorted,exp34_s1,exp34_s1_Distorted,exp34_s2,exp34_s2_Distorted,exp35_s1,exp35_s1_Distorted,exp35_s2,exp35_s2_Distorted,exp36_s1,exp36_s1_Distorted,exp36_s2,exp36_s2_Distorted,exp37_s1,exp37_s1_Distorted,exp37_s2,exp37_s2_Distorted,exp38_s1,exp38_s1_Distorted,exp38_s2,exp38_s2_Distorted,exp39_s1,exp39_s1_Distorted,exp39_s2,exp39_s2_Distorted,exp40_s1,exp40_s1_Distorted,exp40_s2,exp40_s2_Distorted,exp41_s1,exp41_s1_Distorted,exp41_s2,exp41_s2_Distorted,exp42_s1,exp42_s1_Distorted,exp42_s2,exp42_s2_Distorted,exp43_s1,exp43_s1_Distorted,exp43_s2,exp43_s2_Distorted,exp44_s1,exp44_s1_Distorted,exp44_s2,exp44_s2_Distorted,exp45_s1,exp45_s1_Distorted,exp45_s2,exp45_s2_Distorted,exp46_s1,exp46_s1_Distorted,exp46_s2,exp46_s2_Distorted,exp47_s1,exp47_s1_Distorted,exp47_s2,exp47_s2_Distorted,exp48_s1,exp48_s1_Distorted,exp48_s2,exp48_s2_Distorted,exp49_s1,exp49_s1_Distorted,exp49_s2,exp49_s2_Distorted,exp50_s1,exp50_s1_Distorted,exp50_s2,exp50_s2_Distorted,exp51_s1,exp51_s1_Distorted,exp51_s2,exp51_s2_Distorted,exp52_s1,exp52_s1_Distorted,exp52_s2,exp52_s2_Distorted,exp53_s1,exp53_s1_Distorted,exp53_s2,exp53_s2_Distorted,exp54_s1,exp54_s1_Distorted,exp54_s2,exp54_s2_Distorted,exp55_s1,exp55_s1_Distorted,exp55_s2,exp55_s2_Distorted,exp56_s1,exp56_s1_Distorted,exp56_s2,exp56_s2_Distorted,exp57_s1,exp57_s1_Distorted,exp57_s2,exp57_s2_Distorted,exp58_s1,exp58_s1_Distorted,exp58_s2,exp58_s2_Distorted,exp59_s1,exp59_s1_Distorted,exp59_s2,exp59_s2_Distorted,exp60_s1,exp60_s1_Distorted,exp60_s2,exp60_s2_Distorted,exp61_s1,exp61_s1_Distorted,exp61_s2,exp61_s2_Distorted,exp62_s1,exp62_s1_Distorted,exp62_s2,exp62_s2_Distorted,exp63_s1,exp63_s1_Distorted,exp63_s2,exp63_s2_Distorted,exp64_s1,exp64_s1_Distorted,exp64_s2,exp64_s2_Distorted,exp65_s1,exp65_s1_Distorted,exp65_s2,exp65_s2_Distorted,exp66_s1,exp66_s1_Distorted,exp66_s2,exp66_s2_Distorted,exp67_s1,exp67_s1_Distorted,exp67_s2,exp67_s2_Distorted,exp68_s1,exp68_s1_Distorted,exp68_s2,exp68_s2_Distorted,exp69_s1,exp69_s1_Distorted,exp69_s2,exp69_s2_Distorted,exp70_s1,exp70_s1_Distorted,exp70_s2,exp70_s2_Distorted,exp71_s1,exp71_s1_Distorted,exp71_s2,exp71_s2_Distorted,exp72_s1,exp72_s1_Distorted,exp72_s2,exp72_s2_Distorted,exp73_s1,exp73_s1_Distorted,exp73_s2,exp73_s2_Distorted,exp74_s1,exp74_s1_Distorted,exp74_s2,exp74_s2_Distorted,exp75_s1,exp75_s1_Distorted,exp75_s2,exp75_s2_Distorted,exp76_s1,exp76_s1_Distorted,exp76_s2,exp76_s2_Distorted,exp77_s1,exp77_s1_Distorted,exp77_s2,exp77_s2_Distorted,exp78_s1,exp78_s1_Distorted,exp78_s2,exp78_s2_Distorted,exp79_s1,exp79_s1_Distorted,exp79_s2,exp79_s2_Distorted,exp80_s1,exp80_s1_Distorted,exp80_s2,exp80_s2_Distorted,exp81_s1,exp81_s1_Distorted,exp81_s2,exp81_s2_Distorted,exp82_s1,exp82_s1_Distorted,exp82_s2,exp82_s2_Distorted,exp83_s1,exp83_s1_Distorted,exp83_s2,exp83_s2_Distorted,exp84_s1,exp84_s1_Distorted,exp84_s2,exp84_s2_Distorted,exp85_s1,exp85_s1_Distorted,exp85_s2,exp85_s2_Distorted,exp86_s1,exp86_s1_Distorted,exp86_s2,exp86_s2_Distorted,exp87_s1,exp87_s1_Distorted,exp87_s2,exp87_s2_Distorted,exp88_s1,exp88_s1_Distorted,exp88_s2,exp88_s2_Distorted,exp89_s1,exp89_s1_Distorted,exp89_s2,exp89_s2_Distorted,exp90_s1,exp90_s1_Distorted,exp90_s2,exp90_s2_Distorted,exp91_s1,exp91_s1_Distorted,exp91_s2,exp91_s2_Distorted,exp92_s1,exp92_s1_Distorted,exp92_s2,exp92_s2_Distorted,exp93_s1,exp93_s1_Distorted,exp93_s2,exp93_s2_Distorted,exp94_s1,exp94_s1_Distorted,exp94_s2,exp94_s2_Distorted,exp95_s1,exp95_s1_Distorted,exp95_s2,exp95_s2_Distorted,exp96_s1,exp96_s1_Distorted,exp96_s2,exp96_s2_Distorted,exp97_s1,exp97_s1_Distorted,exp97_s2,exp97_s2_Distorted,exp98_s1,exp98_s1_Distorted,exp98_s2,exp98_s2_Distorted,exp99_s1,exp99_s1_Distorted,exp99_s2,exp99_s2_Distorted,exp100_s1,exp100_s1_Distorted,exp100_s2,exp100_s2_Distorted,exp101_s1,exp101_s1_Distorted,exp101_s2,exp101_s2_Distorted,exp102_s1,exp102_s1_Distorted,exp102_s2,exp102_s2_Distorted,exp103_s1,exp103_s1_Distorted,exp103_s2,exp103_s2_Distorted,exp104_s1,exp104_s1_Distorted,exp104_s2,exp104_s2_Distorted,exp105_s1,exp105_s1_Distorted,exp105_s2,exp105_s2_Distorted,exp106_s1,exp106_s1_Distorted,exp106_s2,exp106_s2_Distorted,exp107_s1,exp107_s1_Distorted,exp107_s2,exp107_s2_Distorted,exp108_s1,exp108_s1_Distorted,exp108_s2,exp108_s2_Distorted,exp109_s1,exp109_s1_Distorted,exp109_s2,exp109_s2_Distorted,exp110_s1,exp110_s1_Distorted,exp110_s2,exp110_s2_Distorted,exp111_s1,exp111_s1_Distorted,exp111_s2,exp111_s2_Distorted,exp112_s1,exp112_s1_Distorted,exp112_s2,exp112_s2_Distorted,exp113_s1,exp113_s1_Distorted,exp113_s2,exp113_s2_Distorted,exp114_s1,exp114_s1_Distorted,exp114_s2,exp114_s2_Distorted,exp115_s1,exp115_s1_Distorted,exp115_s2,exp115_s2_Distorted,exp116_s1,exp116_s1_Distorted,exp116_s2,exp116_s2_Distorted,exp117_s1,exp117_s1_Distorted,exp117_s2,exp117_s2_Distorted,exp118_s1,exp118_s1_Distorted,exp118_s2,exp118_s2_Distorted,exp119_s1,exp119_s1_Distorted,exp119_s2,exp119_s2_Distorted,exp120_s1,exp120_s1_Distorted,exp120_s2,exp120_s2_Distorted,exp121_s1,exp121_s1_Distorted,exp121_s2,exp121_s2_Distorted,exp122_s1,exp122_s1_Distorted,exp122_s2,exp122_s2_Distorted,exp123_s1,exp123_s1_Distorted,exp123_s2,exp123_s2_Distorted,exp124_s1,exp124_s1_Distorted,exp124_s2,exp124_s2_Distorted,exp125_s1,exp125_s1_Distorted,exp125_s2,exp125_s2_Distorted,exp126_s1,exp126_s1_Distorted,exp126_s2,exp126_s2_Distorted,exp127_s1,exp127_s1_Distorted,exp127_s2,exp127_s2_Distorted,exp128_s1,exp128_s1_Distorted,exp128_s2,exp128_s2_Distorted,exp129_s1,exp129_s1_Distorted,exp129_s2,exp129_s2_Distorted,exp130_s1,exp130_s1_Distorted,exp130_s2,exp130_s2_Distorted,exp131_s1,exp131_s1_Distorted,exp131_s2,exp131_s2_Distorted,exp132_s1,exp132_s1_Distorted,exp132_s2,exp132_s2_Distorted,exp133_s1,exp133_s1_Distorted,exp133_s2,exp133_s2_Distorted,exp134_s1,exp134_s1_Distorted,exp134_s2,exp134_s2_Distorted,exp135_s1,exp135_s1_Distorted,exp135_s2,exp135_s2_Distorted,exp136_s1,exp136_s1_Distorted,exp136_s2,exp136_s2_Distorted,exp137_s1,exp137_s1_Distorted,exp137_s2,exp137_s2_Distorted,exp138_s1,exp138_s1_Distorted,exp138_s2,exp138_s2_Distorted,exp139_s1,exp139_s1_Distorted,exp139_s2,exp139_s2_Distorted,exp140_s1,exp140_s1_Distorted,exp140_s2,exp140_s2_Distorted,exp141_s1,exp141_s1_Distorted,exp141_s2,exp141_s2_Distorted,exp142_s1,exp142_s1_Distorted,exp142_s2,exp142_s2_Distorted,exp143_s1,exp143_s1_Distorted,exp143_s2,exp143_s2_Distorted,exp144_s1,exp144_s1_Distorted,exp144_s2,exp144_s2_Distorted,exp145_s1,exp145_s1_Distorted,exp145_s2,exp145_s2_Distorted,exp146_s1,exp146_s1_Distorted,exp146_s2,exp146_s2_Distorted,exp147_s1,exp147_s1_Distorted,exp147_s2,exp147_s2_Distorted,exp148_s1,exp148_s1_Distorted,exp148_s2,exp148_s2_Distorted,exp149_s1,exp149_s1_Distorted,exp149_s2,exp149_s2_Distorted,exp150_s1,exp150_s1_Distorted,exp150_s2,exp150_s2_Distorted
0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,1,0,0,4,3,0,0,4,1,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,1,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,0,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0
0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,0,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,0,0,0,4,0,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,0,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0
0,4,2,0,0,4,1,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,0,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,1,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,3,0,0
0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,1,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,0,0,0,4,3,0,0
0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,1,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,0,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,1,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,3,0,0
0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,1,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,3,0,0,4,4,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,3,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,1,0,0,4,4,0,0,4,3,0,0,4,2,0,0,4,2,0,0,4,4,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,4,0,0,4,2,0,0,4,3,0,0,4,4,0,0
