Cell_id,time,Dex_Conc,normgrnuc,normgrcyt
3887,75,1,5,11
5457,0,1,4,9
4210,30,10,7,5
3023,150,100,7,2
2399,10,100,12,2
6903,180,10,6,2
5265,180,100,12,2
4406,50,10,3,3
5362,0,10,3,9
6810,75,10,10,2
1275,0,1,2,11
1584,30,10,12,8
3610,30,1,2,7
3417,10,1,4,11
7290,30,100,4,0
483,30,1,4,9
5900,50,1,0,6
6683,50,10,9,4
2950,150,100,6,3
3917,75,1,6,10
2475,30,100,13,3
4641,180,10,6,1
5885,50,1,0,4
7110,10,100,5,1
1565,30,10,8,5
784,75,1,4,9
6031,75,1,3,6
5133,75,100,2,0
4723,10,100,4,1
2785,75,100,5,2
3812,75,1,4,6
7112,10,100,4,1
3368,10,1,2,9
3743,50,1,7,12
7298,30,100,7,1
5582,10,1,7,12
2758,75,100,6,2
5798,50,1,5,9
4875,30,100,9,2
1879,150,10,11,2
2127,180,10,10,2
1163,0,10,1,10
62,0,10,4,11
729,50,1,5,10
1997,150,10,12,2
1635,50,10,11,4
3377,10,1,5,13
3165,180,100,5,2
411,10,1,3,14
6585,50,10,7,2
5824,50,1,1,5
2781,75,100,4,1
7654,180,100,5,0
164,0,100,4,11
2398,10,100,9,4
7641,180,100,6,1
2011,180,10,11,2
469,30,1,4,13
767,75,1,6,10
455,10,1,0,9
4232,30,10,6,6
1239,0,1,1,8
7687,180,100,4,0
6246,180,1,4,5
1926,150,10,11,2
4165,10,10,3,5
7391,50,100,4,0
172,0,1,1,7
2705,50,100,13,5
3040,180,100,8,5
4529,75,10,7,3
619,50,1,6,12
1106,180,1,8,7
3565,30,1,4,12
6952,180,10,3,0
607,50,1,3,8
6348,10,10,6,7
1465,30,10,10,9
1366,10,10,5,8
6941,180,10,2,0
1679,50,10,9,3
4307,50,10,9,5
5604,10,1,2,7
5617,10,1,6,10
1517,30,10,10,9
4814,30,100,11,2
2660,50,100,13,5
5701,30,1,4,5
4395,50,10,5,3
6277,10,10,5,10
2566,30,100,12,3
4242,30,10,4,3
6310,10,10,3,5
6579,30,10,12,5
5228,180,100,6,1
3894,75,1,3,8
727,50,1,3,9
6109,180,1,7,5
2979,150,100,6,3
2439,10,100,12,3
6767,75,10,11,2
863,75,1,5,8
2631,50,100,8,4
6677,50,10,10,3
2470,30,100,11,3
4966,50,100,14,2
5408,0,1,7,12
1829,75,10,13,5
6707,50,10,7,3
2606,50,100,14,5
251,0,100,4,13
7236,30,100,9,1
5397,0,100,1,8
3393,10,1,6,9
4578,180,10,12,2
3657,50,1,4,10
7322,50,100,4,1
7097,10,100,3,0
4867,30,100,5,1
7523,75,100,4,1
3543,30,1,4,11
3408,10,1,1,7
3528,30,1,3,9
1556,30,10,9,8
4485,75,10,3,1
2634,50,100,12,4
788,75,1,9,14
3057,180,100,5,2
195,0,10,5,15
1948,150,10,12,3
2130,180,10,14,3
2774,75,100,7,2
753,75,1,7,7
7272,30,100,4,0
1959,150,10,13,3
4822,30,100,6,1
2688,50,100,11,4
5045,50,100,11,3
1361,10,10,4,8
1801,75,10,10,3
1240,0,10,3,15
2112,180,10,10,2
459,10,1,2,10
4444,75,10,10,3
1443,10,10,4,10
1445,10,10,6,11
4501,75,10,7,2
1437,10,10,2,6
6700,50,10,13,4
4316,50,10,8,4
4431,75,10,12,4
6994,180,10,8,1
2343,10,100,10,4
4827,30,100,6,2
2043,180,10,5,1
2005,180,10,10,2
6408,10,10,4,5
5347,0,100,4,12
3873,75,1,4,9
6080,75,1,4,7
2498,30,100,12,3
5678,30,1,4,8
1187,0,100,2,10
402,10,1,4,14
4157,10,10,1,4
833,75,1,9,13
3164,180,100,5,3
2496,30,100,9,2
1182,0,100,5,14
7622,180,100,5,1
1852,75,10,10,3
331,10,1,4,11
574,30,1,4,10
2590,30,100,8,2
2142,0,10,0,5
4419,50,10,7,4
3069,180,100,4,1
712,50,1,1,7
1537,30,10,9,7
2786,75,100,10,3
4531,75,10,10,3
611,50,1,2,8
7068,10,100,2,0
2878,75,100,8,2
6673,50,10,10,4
2034,180,10,3,1
7472,75,100,7,1
2617,50,100,15,6
2107,180,10,7,2
7365,50,100,4,1
2740,50,100,11,4
5971,75,1,4,6
1145,180,1,4,7
5837,50,1,2,5
1211,0,1,2,10
4139,10,10,4,7
5091,75,100,6,1
2266,0,10,0,3
2954,150,100,8,2
896,150,1,7,9
6781,75,10,10,2
7425,50,100,5,0
3858,75,1,5,9
2545,30,100,8,2
3124,180,100,7,3
589,30,1,1,6
2069,180,10,10,2
1052,180,1,10,8
7527,75,100,6,1
266,0,10,4,13
2709,50,100,15,5
7697,180,100,3,0
7494,75,100,5,1
5693,30,1,5,8
968,150,1,8,9
138,0,10,0,6
7614,180,100,2,0
1860,75,10,11,4
7512,75,100,4,0
4350,50,10,7,3
1116,180,1,9,8
2196,0,1,0,5
2604,50,100,15,5
4860,30,100,8,2
3253,0,1,3,8
683,50,1,4,9
4659,180,10,6,1
2099,180,10,8,2
2367,10,100,8,2
7378,50,100,2,0
4750,10,100,6,1
533,30,1,5,13
108,0,100,3,9
5524,10,1,2,9
7389,50,100,4,1
4378,50,10,4,2
2117,180,10,13,2
1489,30,10,10,8
3191,0,1,4,11
3460,10,1,4,12
3987,180,1,6,9
1814,75,10,6,3
6798,75,10,14,4
1405,10,10,7,12
6898,180,10,6,1
1156,180,1,3,5
5988,75,1,3,6
6380,10,10,3,6
1718,75,10,6,2
2306,10,100,10,7
5001,50,100,9,2
228,0,1,4,12
7447,75,100,5,1
1124,180,1,4,5
1967,150,10,6,2
4597,180,10,6,1
547,30,1,2,7
7422,50,100,4,0
5927,50,1,2,7
4683,10,100,9,3
823,75,1,8,12
2714,50,100,11,3
4872,30,100,10,2
5815,50,1,3,8
3725,50,1,2,6
5588,10,1,3,8
7490,75,100,5,1
3906,75,1,2,7
1069,180,1,13,13
1841,75,10,10,3
7633,180,100,2,0
3614,30,1,5,15
1134,180,1,6,8
4055,10,10,2,5
6529,30,10,8,8
7159,10,100,3,0
4824,30,100,9,1
4808,30,100,15,3
2361,10,100,7,2
5369,0,1,7,11
4697,10,100,5,2
2190,0,100,0,7
2434,10,100,10,3
6217,180,1,3,5
3398,10,1,3,15
6729,75,10,15,5
4465,75,10,4,2
3558,30,1,2,7
1594,50,10,11,6
569,30,1,2,5
4583,180,10,7,2
6104,180,1,5,6
2828,75,100,5,2
5872,50,1,1,5
4208,30,10,4,3
7613,180,100,4,0
4730,10,100,8,2
105,0,1,1,7
3806,75,1,4,9
1024,180,1,7,8
1194,0,1,4,11
2125,180,10,8,1
4505,75,10,3,1
4552,180,10,6,1
335,10,1,2,9
1965,150,10,10,2
6521,30,10,7,4
2975,150,100,8,3
3200,0,1,4,11
1906,150,10,13,2
4107,10,10,5,8
6812,75,10,10,3
3699,50,1,8,13
5661,30,1,2,7
6168,180,1,4,4
3532,30,1,4,11
7466,75,100,5,0
6220,180,1,4,5
7415,50,100,5,0
598,50,1,2,7
5201,75,100,7,2
3309,0,1,4,11
4708,10,100,7,1
3664,50,1,3,8
5166,75,100,5,1
5146,75,100,7,1
2526,30,100,9,2
7500,75,100,6,1
556,30,1,4,10
5539,10,1,4,10
2909,150,100,9,3
2385,10,100,13,4
269,0,100,3,11
3489,30,1,4,14
7401,50,100,5,1
6484,30,10,8,4
6594,50,10,11,2
5839,50,1,2,6
5450,0,100,5,15
133,0,10,1,7
2882,75,100,7,2
3473,10,1,3,12
4527,75,10,9,3
1399,10,10,2,7
577,30,1,3,7
957,150,1,9,11
1282,0,1,2,10
5522,10,1,2,10
6347,10,10,6,8
3572,30,1,2,10
4,0,10,1,7
5016,50,100,10,1
1622,50,10,13,6
3963,180,1,4,6
342,10,1,2,7
6599,50,10,5,1
4200,30,10,5,3
6815,75,10,14,4
3208,0,100,4,12
5336,0,1,3,8
4781,10,100,8,2
2933,150,100,10,3
5601,10,1,2,8
5172,75,100,5,2
6836,75,10,8,1
7106,10,100,4,0
4841,30,100,5,1
3827,75,1,3,7
5095,75,100,10,2
540,30,1,5,12
6922,180,10,4,0
5293,180,100,7,2
3396,10,1,8,15
7215,30,100,7,1
5607,10,1,3,8
4140,10,10,4,10
3772,50,1,3,7
546,30,1,6,12
2948,150,100,4,2
2943,150,100,9,3
1677,50,10,6,2
1618,50,10,10,4
2207,0,100,2,9
2515,30,100,14,3
5679,30,1,2,8
7360,50,100,6,1
2628,50,100,15,4
5489,10,1,4,9
4476,75,10,9,3
1845,75,10,11,4
3384,10,1,2,10
7356,50,100,6,1
6853,75,10,15,3
7403,50,100,2,0
7219,30,100,5,0
2874,75,100,5,1
3747,50,1,1,7
5506,10,1,1,7
7341,50,100,4,1
616,50,1,3,7
4191,30,10,6,5
899,150,1,4,7
5463,0,1,3,9
6824,75,10,15,3
2159,0,10,1,7
7583,75,100,3,0
3052,180,100,5,2
7657,180,100,3,0
7182,10,100,6,1
5760,30,1,2,6
1266,0,100,4,12
6887,180,10,2,1
7076,10,100,5,0
6138,180,1,4,5
7105,10,100,7,2
7542,75,100,4,0
5832,50,1,3,6
4516,75,10,8,2
6606,50,10,11,4
5855,50,1,4,8
1884,150,10,7,1
1663,50,10,7,4
5623,10,1,4,9
3856,75,1,3,8
930,150,1,7,10
5765,30,1,2,7
501,30,1,3,8
647,50,1,6,7
2672,50,100,12,5
4381,50,10,6,3
6128,180,1,7,8
3152,180,100,6,3
6160,180,1,4,6
3571,30,1,4,11
1719,75,10,10,3
3602,30,1,5,10
3698,50,1,5,10
5759,30,1,2,7
5919,50,1,5,7
5464,0,100,1,7
545,30,1,2,6
358,10,1,1,6
662,50,1,4,8
6865,75,10,15,4
7087,10,100,4,1
7543,75,100,6,0
6382,10,10,4,7
6361,10,10,3,4
284,0,100,2,11
1833,75,10,9,4
3696,50,1,4,10
7418,50,100,5,0
3252,0,100,4,11
3588,30,1,4,11
2394,10,100,12,4
4057,10,10,6,8
6528,30,10,11,8
2016,180,10,7,1
1417,10,10,4,7
2727,50,100,15,5
2815,75,100,5,2
1526,30,10,13,8
3033,150,100,4,2
259,0,100,0,6
5994,75,1,5,8
4025,180,1,2,6
4148,10,10,1,3
6061,75,1,3,10
4744,10,100,6,1
98,0,1,2,9
1390,10,10,5,8
2862,75,100,3,1
5263,180,100,9,2
2038,180,10,8,1
4186,30,10,5,3
3125,180,100,8,3
6091,75,1,2,5
3998,180,1,9,12
4942,30,100,9,2
4796,10,100,7,2
2466,30,100,14,3
5451,0,10,5,12
5185,75,100,9,2
4473,75,10,6,2
1036,180,1,4,6
4371,50,10,6,3
2726,50,100,14,5
775,75,1,6,12
453,10,1,2,8
6029,75,1,8,8
6989,180,10,3,1
1192,0,1,5,13
7609,180,100,7,1
3826,75,1,2,7
3110,180,100,5,2
451,10,1,3,9
2661,50,100,15,6
5999,75,1,5,10
4185,30,10,9,5
2463,30,100,12,3
761,75,1,11,15
2010,180,10,12,2
4071,10,10,4,6
4734,10,100,6,2
465,30,1,2,6
3974,180,1,7,9
6731,75,10,7,2
842,75,1,4,10
4997,50,100,13,3
4450,75,10,4,2
6832,75,10,15,4
5516,10,1,2,8
6467,30,10,7,3
6176,180,1,4,3
7701,180,100,2,0
3534,30,1,1,9
6094,75,1,5,8
3629,30,1,2,7
1238,0,100,3,11
2444,10,100,8,2
1467,30,10,12,8
1819,75,10,8,4
3885,75,1,8,10
3686,50,1,10,11
3049,180,100,6,3
3599,30,1,3,13
1602,50,10,6,3
4765,10,100,7,2
6319,10,10,4,8
1783,75,10,11,4
555,30,1,4,10
2019,180,10,9,2
1987,150,10,9,2
4515,75,10,6,2
5820,50,1,4,7
6251,180,1,0,4
3656,50,1,3,8
5652,30,1,5,8
3104,180,100,12,4
2739,50,100,7,3
6423,10,10,6,7
87,0,100,2,8
4618,180,10,5,1
5695,30,1,9,10
5664,30,1,5,8
274,0,100,2,9
1929,150,10,11,4
1105,180,1,6,6
6239,180,1,4,5
3467,10,1,3,10
149,0,10,1,7
4089,10,10,2,5
5219,180,100,3,0
7450,75,100,5,1
2406,10,100,15,4
983,150,1,3,4
1122,180,1,7,9
5384,0,1,1,8
5184,75,100,8,2
4572,180,10,6,1
7538,75,100,7,1
6383,10,10,4,7
3314,0,100,4,12
1760,75,10,15,6
3138,180,100,7,2
6784,75,10,8,2
1002,150,1,7,10
4225,30,10,9,6
4891,30,100,8,1
5511,10,1,3,9
3492,30,1,4,11
1279,0,1,4,11
1583,30,10,12,10
3430,10,1,3,12
2775,75,100,4,2
935,150,1,11,12
2057,180,10,8,2
6679,50,10,10,2
47,0,1,1,9
2007,180,10,5,0
7362,50,100,5,1
4882,30,100,8,2
5296,180,100,6,2
7534,75,100,6,1
6962,180,10,3,1
2742,50,100,14,4
6297,10,10,3,4
5654,30,1,3,6
3267,0,100,4,13
2821,75,100,6,1
3293,0,1,5,13
3187,0,10,3,12
3055,180,100,10,4
2155,0,10,0,4
3726,50,1,4,8
4752,10,100,8,3
645,50,1,1,6
994,150,1,12,13
5401,0,10,3,11
1038,180,1,7,7
5881,50,1,2,6
7524,75,100,6,1
112,0,1,5,12
6481,30,10,11,5
1624,50,10,9,5
1462,30,10,7,6
2004,180,10,7,1
6332,10,10,4,5
461,30,1,4,9
3841,75,1,3,8
1939,150,10,10,3
6337,10,10,7,8
2738,50,100,9,3
6024,75,1,2,5
4467,75,10,4,2
4902,30,100,7,1
731,50,1,7,12
5112,75,100,6,1
1639,50,10,7,6
7119,10,100,5,0
6547,30,10,8,4
3770,50,1,5,10
5465,0,100,4,8
6864,75,10,9,3
7426,50,100,4,0
7453,75,100,7,1
2157,0,100,2,9
6248,180,1,5,6
1216,0,100,0,6
1780,75,10,11,5
3607,30,1,3,10
4284,30,10,5,2
5657,30,1,6,8
6845,75,10,12,3
2479,30,100,13,7
5650,30,1,2,8
7386,50,100,3,0
1229,0,1,3,13
1084,180,1,7,9
7012,180,10,3,1
6693,50,10,10,3
1409,10,10,10,12
5033,50,100,10,2
7436,50,100,9,1
3817,75,1,1,5
1487,30,10,15,9
2843,75,100,5,1
7142,10,100,1,0
6687,50,10,9,2
2685,50,100,8,4
852,75,1,7,11
4899,30,100,8,1
4632,180,10,5,2
3336,10,1,5,15
3939,180,1,7,8
3260,0,10,2,9
6537,30,10,12,6
75,0,10,4,9
5159,75,100,7,1
3595,30,1,4,14
445,10,1,5,11
6794,75,10,15,4
7186,30,100,6,0
336,10,1,2,7
6402,10,10,4,6
270,0,1,1,7
1604,50,10,9,5
1018,180,1,10,11
1999,150,10,10,2
7355,50,100,3,2
7545,75,100,5,1
3257,0,10,5,15
2405,10,100,8,2
7107,10,100,5,1
5120,75,100,4,1
7314,30,100,5,1
1662,50,10,6,3
3053,180,100,8,3
6219,180,1,5,7
2934,150,100,4,1
410,10,1,2,9
5716,30,1,1,4
6541,30,10,15,7
5398,0,10,3,10
4951,30,100,5,1
5049,50,100,9,2
5860,50,1,4,5
7653,180,100,3,0
1753,75,10,12,4
4383,50,10,6,3
7367,50,100,3,0
2328,10,100,10,4
5208,180,100,8,2
1772,75,10,8,3
7719,180,100,6,1
2637,50,100,12,5
6574,30,10,5,3
685,50,1,7,12
2783,75,100,9,3
1955,150,10,9,3
5061,50,100,8,1
5630,30,1,3,7
3553,30,1,2,6
2666,50,100,13,4
740,50,1,3,9
7393,50,100,6,1
4369,50,10,5,3
106,0,10,3,7
236,0,100,2,11
4992,50,100,7,1
4767,10,100,4,1
6868,75,10,15,4
1416,10,10,7,10
1789,75,10,9,3
4052,10,10,3,3
7051,10,100,5,1
7092,10,100,3,0
773,75,1,11,15
1010,150,1,10,9
926,150,1,7,8
2042,180,10,12,4
1334,10,10,7,11
1224,0,1,4,8
1681,50,10,13,7
1940,150,10,11,2
5167,75,100,11,3
1206,0,1,5,12
7693,180,100,4,0
4837,30,100,10,4
4968,50,100,11,2
1549,30,10,7,6
7267,30,100,6,1
7287,30,100,7,1
3520,30,1,3,10
4322,50,10,5,3
4498,75,10,5,1
4971,50,100,10,2
5996,75,1,4,5
7038,10,100,3,0
700,50,1,2,9
2989,150,100,5,2
6486,30,10,9,5
4109,10,10,2,6
5292,180,100,11,2
7242,30,100,9,1
1460,10,10,3,8
7664,180,100,4,0
305,10,1,4,11
264,0,1,0,5
4252,30,10,3,2
3020,150,100,9,3
2762,75,100,2,0
7683,180,100,1,0
7136,10,100,5,0
4972,50,100,10,2
1652,50,10,13,6
6184,180,1,5,5
1611,50,10,11,5
2528,30,100,11,3
3972,180,1,7,9
3014,150,100,8,3
6981,180,10,4,0
5807,50,1,2,5
7315,30,100,4,0
4998,50,100,8,1
1660,50,10,9,3
3389,10,1,3,10
7337,50,100,2,0
304,10,1,6,13
6283,10,10,3,4
1520,30,10,10,7
3214,0,1,5,14
2360,10,100,9,3
136,0,100,1,8
2728,50,100,15,4
3618,30,1,1,7
4513,75,10,7,2
7560,75,100,7,1
3464,10,1,3,10
6215,180,1,5,7
7113,10,100,4,1
6044,75,1,3,6
5964,75,1,5,10
2744,50,100,12,4
5555,10,1,2,8
7180,10,100,4,1
7586,75,100,3,1
1907,150,10,11,2
601,50,1,2,7
2411,10,100,10,3
3597,30,1,1,6
7549,75,100,5,0
794,75,1,5,12
1178,0,10,5,11
7566,75,100,7,3
337,10,1,3,13
7432,50,100,4,0
5400,0,100,4,9
1276,0,100,3,11
3651,50,1,7,15
3312,0,100,5,13
142,0,1,3,13
5191,75,100,13,3
4288,30,10,10,6
1081,180,1,5,8
415,10,1,3,10
5466,0,100,4,9
2701,50,100,10,3
2917,150,100,9,3
129,0,1,1,6
3709,50,1,4,11
7328,50,100,4,1
6959,180,10,4,1
3496,30,1,4,11
1480,30,10,7,5
5,0,100,3,7
4494,75,10,6,2
2370,10,100,10,2
4039,180,1,6,8
419,10,1,4,13
5800,50,1,2,4
4295,30,10,6,4
6019,75,1,5,7
5323,180,100,7,2
2596,50,100,11,4
359,10,1,2,7
4062,10,10,4,7
3424,10,1,2,8
7154,10,100,3,0
3339,10,1,2,8
2222,0,10,0,5
7575,75,100,4,1
7296,30,100,6,0
746,75,1,6,14
6589,50,10,7,2
881,150,1,5,5
1883,150,10,12,2
2295,10,100,12,3
3376,10,1,8,15
7358,50,100,5,1
3382,10,1,5,11
3472,10,1,4,13
1425,10,10,13,15
3160,180,100,7,3
36,0,10,0,7
235,0,100,3,11
7590,180,100,7,1
6027,75,1,1,5
2331,10,100,12,4
7048,10,100,4,1
2269,0,10,2,9
4412,50,10,5,3
5318,180,100,4,0
4466,75,10,8,2
4010,180,1,6,9
7127,10,100,5,1
3322,0,10,2,9
2030,180,10,10,3
2959,150,100,5,2
1968,150,10,15,4
7010,180,10,1,0
2543,30,100,6,2
2846,75,100,8,2
6586,50,10,10,3
3018,150,100,8,2
5929,50,1,2,5
7702,180,100,6,3
3937,180,1,6,6
927,150,1,8,8
2504,30,100,8,4
528,30,1,2,6
3462,10,1,1,7
2146,0,10,1,8
1441,10,10,3,6
2630,50,100,13,5
2264,0,10,0,7
2710,50,100,15,5
2252,0,1,2,6
3066,180,100,5,3
1202,0,10,1,8
5556,10,1,0,4
6571,30,10,13,4
5065,50,100,8,1
5813,50,1,5,9
3929,180,1,7,7
4298,50,10,6,3
1315,0,100,2,8
5291,180,100,8,2
3009,150,100,6,3
1306,0,10,1,7
2521,30,100,10,2
2552,30,100,12,3
6754,75,10,11,5
3784,50,1,5,9
2065,180,10,6,1
4356,50,10,6,3
3355,10,1,3,10
628,50,1,3,7
1379,10,10,5,8
1422,10,10,2,7
2318,10,100,8,3
3388,10,1,5,10
2340,10,100,9,3
4437,75,10,8,2
2050,180,10,6,1
3176,180,100,8,3
6367,10,10,4,6
758,75,1,6,6
81,0,10,3,10
4582,180,10,13,3
2304,10,100,9,2
6499,30,10,15,10
2090,180,10,6,2
4277,30,10,9,7
4247,30,10,6,4
2076,180,10,8,4
5048,50,100,8,1
6368,10,10,4,6
1702,50,10,14,8
3514,30,1,4,14
4970,50,100,13,2
4596,180,10,7,2
1339,10,10,4,8
4565,180,10,6,1
1516,30,10,12,10
1032,180,1,10,11
4947,30,100,15,3
2203,0,1,2,8
2987,150,100,7,3
4685,10,100,5,1
5301,180,100,7,2
5570,10,1,4,10
6897,180,10,3,0
2047,180,10,9,2
1440,10,10,4,7
5260,180,100,7,2
943,150,1,10,9
1937,150,10,6,2
2875,75,100,7,1
2554,30,100,9,3
4459,75,10,9,2
2179,0,1,0,7
5300,180,100,8,2
7036,10,100,4,0
3569,30,1,3,7
6103,180,1,4,6
6365,10,10,5,7
828,75,1,3,9
1392,10,10,4,9
3575,30,1,2,8
1897,150,10,14,3
3321,0,100,2,9
1982,150,10,10,2
5749,30,1,0,5
3037,180,100,6,4
7604,180,100,3,0
4091,10,10,2,5
4435,75,10,7,2
4260,30,10,4,2
210,0,100,2,7
2307,10,100,6,2
185,0,1,3,10
2764,75,100,5,2
6647,50,10,7,2
3247,0,100,3,12
6142,180,1,6,5
2445,10,100,9,3
651,50,1,2,8
2915,150,100,5,4
1432,10,10,4,7
5903,50,1,5,9
3281,0,10,3,13
6291,10,10,6,6
3361,10,1,3,9
2290,0,100,0,6
2374,10,100,7,2
3721,50,1,3,7
0,0,10,2,8
4014,180,1,7,8
4213,30,10,4,3
1544,30,10,2,4
2549,30,100,9,2
5175,75,100,5,2
4645,180,10,5,1
7597,180,100,8,1
6567,30,10,15,4
7292,30,100,4,0
5122,75,100,2,0
4912,30,100,9,2
2507,30,100,12,3
1472,30,10,14,11
4755,10,100,8,2
535,30,1,2,6
3712,50,1,4,13
3511,30,1,4,10
438,10,1,3,10
3980,180,1,7,9
653,50,1,5,8
5572,10,1,1,7
898,150,1,6,8
3426,10,1,2,11
4546,180,10,8,1
1682,50,10,13,6
2561,30,100,9,2
7698,180,100,4,0
6627,50,10,13,3
885,150,1,4,6
4511,75,10,6,2
5581,10,1,2,8
2930,150,100,10,2
5893,50,1,3,9
1488,30,10,11,9
3557,30,1,3,11
7695,180,100,6,1
2205,0,1,1,7
2150,0,1,0,7
3883,75,1,7,9
1076,180,1,3,4
7090,10,100,5,1
7482,75,100,3,0
3748,50,1,4,9
1375,10,10,4,6
714,50,1,4,9
3667,50,1,5,11
4090,10,10,5,7
3359,10,1,4,9
1424,10,10,4,14
1690,50,10,8,3
1614,50,10,10,4
3369,10,1,2,10
4243,30,10,5,3
1019,180,1,5,5
4127,10,10,2,5
748,75,1,4,10
3119,180,100,9,4
582,30,1,4,11
2275,0,10,2,8
6850,75,10,11,4
1761,75,10,10,3
2879,75,100,6,2
1956,150,10,8,3
3248,0,10,3,11
7411,50,100,4,0
6911,180,10,4,0
5129,75,100,5,1
7673,180,100,2,0
801,75,1,5,12
4973,50,100,11,2
3042,180,100,8,4
3404,10,1,6,14
344,10,1,2,9
2731,50,100,15,5
1209,0,100,1,5
4323,50,10,8,4
5758,30,1,5,12
7359,50,100,5,1
4376,50,10,7,4
3611,30,1,4,11
6969,180,10,4,1
4362,50,10,3,1
3878,75,1,4,10
7459,75,100,5,1
4848,30,100,7,1
1980,150,10,15,3
5500,10,1,2,8
4611,180,10,10,2
5343,0,10,2,9
591,30,1,2,9
7720,180,100,4,0
2784,75,100,9,2
312,10,1,2,7
2867,75,100,10,4
6695,50,10,13,3
1706,50,10,5,3
3910,75,1,3,7
2031,180,10,7,1
7684,180,100,3,0
5158,75,100,7,2
4918,30,100,10,2
648,50,1,4,10
2186,0,100,0,6
6418,10,10,7,8
7331,50,100,6,1
5317,180,100,13,2
5149,75,100,9,2
5164,75,100,8,1
5546,10,1,3,11
3140,180,100,7,3
1231,0,1,2,10
5973,75,1,3,4
2581,30,100,10,2
1072,180,1,9,7
3096,180,100,8,4
2217,0,10,0,5
1989,150,10,11,2
4258,30,10,8,5
7662,180,100,5,1
4137,10,10,1,5
2982,150,100,12,3
560,30,1,2,6
4291,30,10,6,5
6948,180,10,3,1
2061,180,10,12,2
7227,30,100,3,1
1137,180,1,7,6
4087,10,10,4,8
3142,180,100,5,2
1082,180,1,7,10
2220,0,10,1,9
2911,150,100,15,4
3403,10,1,3,9
6373,10,10,4,4
7396,50,100,3,0
4016,180,1,8,10
4072,10,10,2,6
6274,10,10,8,8
2922,150,100,7,2
2201,0,10,1,9
2060,180,10,5,1
3668,50,1,3,8
6722,50,10,6,2
6945,180,10,4,3
2936,150,100,4,1
2767,75,100,6,2
5538,10,1,1,6
1346,10,10,4,7
3439,10,1,4,14
5621,10,1,6,12
3266,0,1,6,14
2612,50,100,15,5
3661,50,1,5,8
7195,30,100,3,1
542,30,1,4,13
5203,75,100,5,1
2729,50,100,9,3
3493,30,1,3,6
6476,30,10,7,5
1190,0,100,2,8
6224,180,1,7,7
6899,180,10,3,1
5643,30,1,1,4
5138,75,100,11,2
417,10,1,1,8
2641,50,100,12,3
7160,10,100,4,1
5662,30,1,1,5
4385,50,10,7,5
1580,30,10,12,8
4617,180,10,5,1
5673,30,1,3,7
1646,50,10,9,3
6613,50,10,12,3
7677,180,100,6,1
4183,30,10,6,3
441,10,1,4,12
1568,30,10,7,9
948,150,1,9,8
5394,0,100,4,11
5365,0,10,5,10
261,0,100,5,13
507,30,1,4,9
1373,10,10,4,10
4285,30,10,5,5
3484,30,1,2,9
6665,50,10,15,3
2859,75,100,8,2
6079,75,1,5,8
4885,30,100,8,3
5270,180,100,5,1
5490,10,1,6,13
6834,75,10,8,3
6315,10,10,7,7
3184,0,1,4,10
2850,75,100,6,2
4002,180,1,4,6
454,10,1,1,11
7318,50,100,3,0
1545,30,10,5,4
421,10,1,5,15
3685,50,1,4,8
2051,180,10,5,3
664,50,1,4,8
2928,150,100,8,2
2669,50,100,15,5
4746,10,100,9,2
192,0,1,4,10
6664,50,10,13,3
2903,150,100,5,2
4790,10,100,7,3
2977,150,100,6,5
3560,30,1,2,11
4009,180,1,5,7
6522,30,10,7,3
3400,10,1,10,15
4712,10,100,5,1
7098,10,100,6,1
122,0,1,0,5
223,0,1,5,12
2428,10,100,7,2
2849,75,100,8,2
2524,30,100,5,2
5041,50,100,13,2
3371,10,1,2,10
2288,0,10,0,5
7086,10,100,7,1
3079,180,100,5,2
4726,10,100,5,1
3048,180,100,4,2
2722,50,100,13,4
2357,10,100,10,3
2208,0,10,3,12
5487,10,1,2,9
1920,150,10,6,1
4523,75,10,6,2
3093,180,100,8,2
2906,150,100,3,5
3246,0,1,5,15
2539,30,100,8,2
499,30,1,4,9
2100,180,10,6,1
734,50,1,1,6
3162,180,100,4,1
5474,0,10,1,6
1108,180,1,8,8
5912,50,1,1,6
2105,180,10,13,3
1062,180,1,3,8
910,150,1,3,4
6703,50,10,12,3
6100,75,1,4,7
5744,30,1,4,8
1484,30,10,14,14
4034,180,1,7,8
3931,180,1,7,8
728,50,1,6,12
959,150,1,7,10
6811,75,10,15,6
694,50,1,1,7
7019,180,10,2,1
1998,150,10,15,5
2584,30,100,10,3
217,0,10,3,9
4934,30,100,5,1
3741,50,1,3,9
7435,50,100,3,0
6669,50,10,13,3
5005,50,100,15,6
1569,30,10,8,7
3671,50,1,6,11
6634,50,10,15,9
7239,30,100,6,0
655,50,1,1,6
2675,50,100,14,4
3759,50,1,7,13
288,0,100,0,8
7400,50,100,5,0
4449,75,10,3,2
1345,10,10,1,7
6692,50,10,6,2
4462,75,10,5,1
2999,150,100,13,3
2892,150,100,10,2
7018,180,10,1,0
3655,50,1,7,10
952,150,1,7,8
3948,180,1,8,8
950,150,1,4,6
6412,10,10,4,6
432,10,1,1,7
5083,50,100,10,2
7147,10,100,2,0
52,0,100,2,10
2749,75,100,6,1
2824,75,100,4,1
1661,50,10,10,4
3752,50,1,2,8
4065,10,10,4,6
6415,10,10,10,7
4023,180,1,8,9
4845,30,100,7,3
2191,0,1,0,6
1219,0,100,6,14
2625,50,100,15,6
6318,10,10,8,6
