time,exp1_s1,exp1_s2,exp1_s3
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,43
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,62
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,5
0,1,0,0
0,1,0,1
0,1,0,1
0,1,0,25
0,0,1,23
0,1,0,7
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,4
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,46
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,33
0,1,0,0
0,1,0,8
0,1,0,1
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,12
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,3
0,1,0,0
0,1,0,21
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,10
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,34
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,28
0,1,0,12
0,1,0,1
0,1,0,0
0,1,0,1
0,1,0,19
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,19
0,1,0,0
0,1,0,0
0,1,0,3
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,4
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,5
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,3
0,1,0,5
0,1,0,17
0,1,0,3
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,9
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,23
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,6
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,7
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,7
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,9
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,0,1,15
0,1,0,0
0,1,0,11
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,39
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,8
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,5
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,30
0,1,0,5
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,3
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,19
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,10
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,4
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,4
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,21
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,16
0,1,0,3
0,1,0,1
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,2
0,1,0,0
0,1,0,8
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,6
0,1,0,1
0,1,0,0
0,1,0,1
0,1,0,1
0,1,0,0
0,1,0,7
0,1,0,0
0,1,0,8
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,28
0,1,0,4
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,10
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,5
0,1,0,11
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,13
0,1,0,0
0,1,0,9
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,17
0,1,0,5
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,6
0,1,0,0
0,1,0,17
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,4
0,1,0,2
0,1,0,4
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,12
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,5
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,4
0,1,0,0
0,1,0,35
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,14
0,1,0,27
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,22
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,6
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,1
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,1
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,13
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,21
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,15
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,5
0,1,0,0
0,1,0,8
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,16
0,1,0,6
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,8
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,3
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,9
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,6
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,39
0,1,0,11
0,1,0,1
0,1,0,0
0,0,1,41
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,2
0,1,0,0
0,1,0,1
0,1,0,8
0,1,0,20
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,5
0,1,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,11
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,6
0,1,0,0
0,1,0,43
0,1,0,0
0,1,0,0
0,1,0,2
0,1,0,0
0,1,0,1
0,1,0,0
0,1,0,1
0,1,0,2
0,1,0,16
0,1,0,0
0,1,0,0
0,1,0,0
1,1,0,0
1,1,0,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,2
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,12
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,42
1,1,0,7
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,19
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,32
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,16
1,1,0,2
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,10
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,19
1,1,0,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,1,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,15
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,1,45
1,1,0,1
1,1,0,6
1,1,0,2
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,4
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,19
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,21
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,11
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,7
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,9
1,1,0,3
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,16
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,19
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,1
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,2
1,1,0,1
1,1,0,0
1,1,0,0
1,0,1,37
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,10
1,1,0,0
1,1,0,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,19
1,1,0,1
1,1,0,15
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,23
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,33
1,1,0,0
1,1,0,0
1,1,0,1
1,0,1,3
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,9
1,1,0,1
1,1,0,0
1,1,0,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,15
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,12
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,16
1,1,0,1
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,5
1,1,0,40
1,1,0,13
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,12
1,0,1,29
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,9
1,1,0,15
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,1
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,10
1,1,0,0
1,1,0,0
1,1,0,18
1,1,0,13
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,7
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,13
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,1
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,26
1,1,0,0
1,1,0,0
1,1,0,0
1,0,1,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,9
1,1,0,7
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,3
1,1,0,0
1,1,0,4
1,1,0,0
1,0,1,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,7
1,1,0,0
1,1,0,8
1,1,0,0
1,1,0,1
1,1,0,13
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,2
1,1,0,1
1,1,0,20
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,2
1,1,0,0
1,1,0,1
1,1,0,4
1,1,0,0
1,1,0,36
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,13
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,15
1,1,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,0,1,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,17
1,1,0,32
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,11
1,1,0,0
1,1,0,0
1,1,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,29
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,1,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,9
1,1,0,4
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,19
1,1,0,0
1,1,0,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,7
1,1,0,0
1,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,29
2,1,0,6
2,1,0,0
2,1,0,29
2,0,1,36
2,1,0,37
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,1
2,1,0,7
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,12
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,1
2,1,0,7
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,18
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,17
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
