Unnamed: 0,time_index,nuc_intensity,cyto_intensity,nuc_cyto_ratio,rep,conc
89,0,2181.50662,2435.56623,0.8956876610988321,1,0.0
90,0,1352.56139,1506.13076,0.8980371598014505,1,0.0
91,0,2219.39289,2337.88487,0.9493165888874588,1,0.0
92,0,1858.16225,1830.86397,1.014910053639867,1,0.0
93,0,1835.3915,2017.20546,0.9098683978378682,1,0.0
94,0,2191.43211,2064.9823,1.0612352996923993,1,0.0
95,0,1511.21683,1455.72257,1.038121453320601,1,0.0
96,0,1832.74666,1770.9224,1.0349107674057316,1,0.0
97,0,2007.32855,2087.81278,0.9614504563000136,1,0.0
98,0,2511.38925,2472.70357,1.0156450940862272,1,0.0
99,0,1843.06742,2044.83511,0.9013281369176022,1,0.0
100,0,1751.61174,1709.62151,1.024561126398088,1,0.0
101,0,2087.31887,2114.27207,0.9872517825957944,1,0.0
102,0,2206.9291,2387.14785,0.9245045714282004,1,0.0
103,0,1878.8182,2203.44476,0.8526731570978888,1,0.0
104,0,1962.51783,1796.16506,1.0926155249896687,1,0.0
105,0,2137.10275,2192.06293,0.9749276449832578,1,0.0
106,0,2161.90177,2165.89939,0.9981542909987152,1,0.0
107,0,1665.53162,1738.98047,0.9577632691872612,1,0.0
108,0,1860.86677,1706.83478,1.09024422973148,1,0.0
109,0,1838.04342,1819.0251,1.0104552268135276,1,0.0
110,0,1648.11329,1497.72153,1.1004136997349567,1,0.0
111,0,1867.77783,2074.48667,0.9003566313588316,1,0.0
112,0,1810.39377,2085.96413,0.8678930495319688,1,0.0
113,0,1607.86576,1658.07163,0.9697203250501306,1,0.0
114,0,1812.54218,1824.12099,0.9936523892529738,1,0.0
115,0,1884.78283,2226.03286,0.8467003627251039,1,0.0
116,0,1905.56901,1941.16265,0.9816637518757122,1,0.0
117,0,2305.2285,2201.46361,1.0471345015782478,1,0.0
118,0,1843.13683,2037.75408,0.9044942410322644,1,0.0
119,0,1817.7623,1815.11628,1.0014577688653643,1,0.0
120,0,2436.06815,2539.05459,0.9594390603472608,1,0.0
121,0,2019.98777,2407.95304,0.8388817125769197,1,0.0
122,0,2198.97513,2371.95944,0.9270711349094568,1,0.0
123,0,1764.84071,1717.4943,1.027567142435349,1,0.0
124,0,1826.98982,2186.7713,0.8354736592710907,1,0.0
125,0,1651.13187,1842.51004,0.8961318170076294,1,0.0
126,0,2208.78225,1764.67356,1.251666200518129,1,0.0
127,0,1542.61515,1636.08097,0.9428721305889892,1,0.0
128,0,1919.14639,1886.52099,1.017293950172269,1,0.0
129,0,1791.90411,1798.33264,0.996425283144502,1,0.0
130,0,2190.28003,2270.44144,0.9646934694779002,1,0.0
131,0,1801.15885,1840.22476,0.9787711203277148,1,0.0
132,0,1897.68329,1856.86835,1.021980524359737,1,0.0
133,0,2185.65032,2207.71979,0.9900035003989344,1,0.0
134,0,1847.74435,1814.26582,1.0184529354138414,1,0.0
135,0,1871.59414,1846.15601,1.0137789709332312,1,0.0
136,0,1610.73069,1887.01972,0.8535844500872519,1,0.0
137,0,2399.4899,2182.68413,1.099329887921071,1,0.0
138,0,1980.38805,2172.66372,0.9115023331820536,1,0.0
139,0,2100.95435,1887.52384,1.1130743387061008,1,0.0
140,0,1586.71186,1709.65072,0.9280912419350776,1,0.0
141,0,1838.05703,1975.83618,0.930267928386654,1,0.0
142,0,1735.46851,1838.43976,0.9439898699753968,1,0.0
143,0,1157.83611,1247.05263,0.9284580956298532,1,0.0
144,0,1423.16004,1437.75046,0.9898519107411728,1,0.0
145,0,2038.8991,1810.27618,1.1262917352202026,1,0.0
146,0,2193.78834,2036.19274,1.0773971917805778,1,0.0
147,0,1957.9049,2334.73772,0.838597365017943,1,0.0
148,0,2183.57281,2484.50062,0.8788779493240779,1,0.0
149,0,1997.73504,2065.42767,0.9672258530360446,1,0.0
150,0,1705.62942,2000.43331,0.8526299834509354,1,0.0
151,0,1958.45481,2321.02414,0.8437890740765841,1,0.0
152,0,1847.14104,2072.25518,0.8913675583139331,1,0.0
153,0,1908.01472,2012.86918,0.9479079609137838,1,0.0
154,0,2004.64567,1971.18833,1.016973182871877,1,0.0
155,0,1792.89172,2096.61683,0.8551356138832483,1,0.0
156,0,1976.15891,2049.17998,0.9643657117907234,1,0.0
157,0,2074.46471,2382.83812,0.8705856652989924,1,0.0
158,0,1941.00146,1911.42647,1.0154727322573909,1,0.0
159,0,2157.24071,2123.74929,1.0157699499454569,1,0.0
160,0,1533.00124,1483.24229,1.03354741860819,1,0.0
161,0,2094.65023,2013.94354,1.040073958577806,1,0.0
162,0,1692.53743,1704.95538,0.9927165542596194,1,0.0
163,0,2070.03175,2014.07083,1.0277849811270046,1,0.0
164,0,1125.24809,1047.62329,1.0740960999444753,1,0.0
165,0,1997.21442,2257.24715,0.8848009488017295,1,0.0
166,0,2168.25636,2236.9957,0.9692715815233798,1,0.0
167,0,2178.98719,2349.05,0.9276035801707072,1,0.0
168,0,2180.47474,2364.58297,0.9221392387850954,1,0.0
169,0,2204.64775,2389.06013,0.9228096531835724,1,0.0
170,0,2586.44493,2501.34056,1.0340235037807086,1,0.0
171,0,2861.21536,3005.4237,0.9520173012543957,1,0.0
172,0,2062.57484,2029.2906,1.0164019091203598,1,0.0
173,0,2389.87542,2500.13028,0.955900354120746,1,0.0
174,0,2302.04653,2239.91599,1.0277378885089348,1,0.0
175,0,2107.89911,2121.98777,0.9933606309144748,1,0.0
176,0,2611.85803,2680.74186,0.9743041913032238,1,0.0
177,0,1882.75168,2072.41633,0.9084813957241884,1,0.0
178,0,2596.64679,2679.57038,0.9690534010157252,1,0.0
179,0,2077.13345,2098.01287,0.9900480019457648,1,0.0
180,0,2383.18109,2331.28438,1.022260995031417,1,0.0
181,0,1646.93601,1610.84167,1.0224071308013778,1,0.0
182,0,2347.0295,2375.55172,0.9879934333738692,1,0.0
183,0,1793.59588,1908.17615,0.9399529912372084,1,0.0
184,0,2107.07472,2106.41488,1.0003132526295109,1,0.0
185,0,1953.29661,1776.46865,1.0995390264838054,1,0.0
186,0,1439.06758,1453.88118,0.9898109967968632,1,0.0
187,0,1950.08483,2046.1753,0.9530389844897452,1,0.0
188,0,1841.06099,1989.03846,0.9256035149767792,1,0.0
189,0,2202.14453,2186.65465,1.0070838255140109,1,0.0
190,0,2231.31801,2219.57069,1.0052926090855885,1,0.0
191,0,2582.5496,2311.93802,1.1170496690045348,1,0.0
192,0,3647.17095,3222.16223,1.1319017137135272,1,0.0
193,0,1996.13757,2021.97333,0.9872225020890856,1,0.0
194,0,2490.14027,2584.17194,0.9636124560659072,1,0.0
195,0,2613.37144,2915.62604,0.8963328644163158,1,0.0
196,0,2175.14679,2335.63048,0.9312889211824296,1,0.0
197,0,1668.7871,1844.24946,0.9048597471190258,1,0.0
198,0,2575.69434,2990.3375,0.8613390093927524,1,0.0
199,0,2194.86131,2806.11312,0.782171358081245,1,0.0
200,0,2415.97082,2796.71061,0.8638615705755841,1,0.0
201,0,1869.00654,1935.26479,0.965762695450063,1,0.0
202,0,2034.86511,2212.92862,0.9195349057395262,1,0.0
203,0,1581.53077,1624.59452,0.9734926164837734,1,0.0
204,0,1345.21223,1481.69423,0.9078878777843388,1,0.0
205,0,1894.03332,2042.11859,0.927484490506499,1,0.0
206,0,1942.14332,1798.17008,1.0800665307477475,1,0.0
207,0,2004.38657,2063.82126,0.9712016291565868,1,0.0
208,0,2072.85884,2527.6716,0.8200665149697451,1,0.0
209,0,1860.37756,1931.04005,0.963407030320267,1,0.0
210,0,1939.3382,2446.64439,0.7926522578951491,1,0.0
211,0,1992.78847,2100.86243,0.9485573360460352,1,0.0
212,0,1622.17892,1635.46721,0.9918749272875976,1,0.0
213,0,2123.44606,2276.90551,0.9326017485899096,1,0.0
214,0,2453.17102,2537.46786,0.9667791496677322,1,0.0
215,0,1786.67223,1805.75285,0.9894334266176016,1,0.0
216,0,2362.15823,2443.85505,0.9665705132552768,1,0.0
217,0,2060.43518,2093.22337,0.9843360290784446,1,0.0
218,0,2429.99965,2511.97189,0.9673673736850616,1,0.0
219,0,2100.036,2147.69088,0.9778111084589604,1,0.0
220,0,1539.27538,1724.34198,0.8926740738516382,1,0.0
221,0,1435.84736,1594.5364,0.9004795124150192,1,0.0
222,0,1962.60707,2100.22989,0.9344724971988662,1,0.0
223,0,1767.91144,1799.55819,0.9824141557767576,1,0.0
224,0,1682.55823,1872.97197,0.8983360439718701,1,0.0
225,0,1386.54516,1562.83758,0.8871972223754692,1,0.0
226,0,1982.42784,1948.17698,1.0175809797321391,1,0.0
