Cell_id,time,Dex_Conc,normgrnuc,normgrcyt
614,10,1,3,12
615,10,1,2,8
616,10,1,3,11
617,10,1,4,12
618,10,1,2,7
619,10,1,3,8
620,10,1,2,8
621,10,1,5,11
622,10,1,5,10
623,10,1,4,10
624,10,1,7,14
625,10,1,6,13
626,10,1,6,15
627,10,1,3,10
628,10,1,4,10
629,10,1,3,8
630,10,1,3,8
631,10,1,2,7
632,10,1,1,6
633,10,1,2,7
634,10,1,2,8
635,10,1,8,16
636,10,1,5,10
637,10,1,5,11
638,10,1,2,7
639,10,1,8,17
640,10,1,4,11
641,10,1,3,11
642,10,1,6,14
643,10,1,4,10
644,10,1,1,5
645,10,1,1,5
646,10,1,2,7
647,10,1,4,8
648,10,1,0,5
649,10,1,2,8
650,10,1,3,9
651,10,1,3,9
652,10,1,3,10
653,10,1,4,11
654,10,1,2,9
655,10,1,5,13
656,10,1,4,13
657,10,1,6,14
658,10,1,5,9
659,10,1,4,10
660,10,1,4,12
661,10,1,5,13
662,10,1,5,10
663,10,1,3,9
664,10,1,2,11
665,10,1,1,7
666,10,1,5,13
667,10,1,3,8
668,10,1,1,7
669,10,1,0,4
670,10,1,2,9
671,10,1,6,12
672,10,1,6,12
673,10,1,3,8
674,10,1,4,11
675,10,1,3,10
676,10,1,4,13
677,10,1,7,9
678,10,1,4,11
679,10,1,0,6
680,10,1,4,10
681,10,1,2,10
682,10,1,2,8
683,10,1,3,8
684,10,1,0,5
685,10,1,3,8
686,10,1,3,7
687,10,1,4,10
688,10,1,7,12
689,10,1,2,9
690,10,1,4,11
691,10,1,6,15
692,10,1,2,10
693,10,1,7,16
694,10,1,3,9
695,10,1,6,14
696,10,1,1,9
697,10,1,4,11
698,10,1,4,10
699,10,1,3,12
700,10,1,1,6
701,10,1,2,10
702,10,1,1,9
703,10,1,3,10
704,10,1,3,9
705,10,1,1,7
706,10,1,5,10
707,10,1,1,8
708,10,1,4,11
709,10,1,4,11
710,10,1,2,9
711,10,1,3,12
712,10,1,4,10
713,10,1,4,11
714,10,1,2,7
715,10,1,2,9
716,10,1,3,9
717,10,1,2,9
718,10,1,1,5
719,10,1,3,8
720,10,1,3,8
721,10,1,3,9
722,10,1,3,9
723,10,1,3,10
724,10,1,7,11
725,10,1,3,8
726,10,1,5,13
727,10,1,4,11
728,10,1,5,12
729,10,1,4,10
730,10,1,4,9
731,10,1,5,12
732,10,1,5,12
733,10,1,2,9
734,10,1,3,12
735,10,1,2,10
736,10,1,3,14
737,10,1,2,7
738,10,1,3,9
739,10,1,1,8
740,10,1,3,10
741,10,1,5,12
742,10,1,3,10
743,10,1,6,14
744,10,1,3,10
745,10,1,3,8
746,10,1,5,13
747,10,1,4,9
748,10,1,4,9
749,10,1,2,9
750,10,1,6,13
751,10,1,0,6
752,10,1,1,7
753,10,1,0,5
754,10,1,1,6
755,10,1,2,9
756,10,1,4,13
757,10,1,4,11
758,10,1,3,10
759,10,1,6,9
760,10,1,5,12
761,10,1,4,11
762,10,1,1,6
763,10,1,5,15
764,10,1,6,17
765,10,1,1,7
766,10,1,5,11
767,10,1,2,9
768,10,1,5,11
769,10,1,4,8
770,10,1,2,7
771,10,1,2,5
772,10,1,2,7
773,10,1,0,6
774,10,1,4,11
775,10,1,4,10
776,10,1,3,10
777,10,1,1,7
778,10,1,3,9
779,10,1,3,9
780,10,1,8,15
781,10,1,5,11
782,10,1,3,10
783,10,1,7,15
784,10,1,6,13
785,10,1,4,10
786,10,1,3,10
787,10,1,3,11
788,10,1,2,8
789,10,1,3,11
790,10,1,5,12
791,10,1,3,9
792,10,1,4,12
793,10,1,3,9
794,10,1,3,11
795,10,1,4,11
796,10,1,4,11
797,10,1,3,10
798,10,1,5,12
799,10,1,4,12
800,10,1,7,19
801,10,1,1,7
802,10,1,5,14
803,10,1,9,19
804,10,1,3,10
805,10,1,0,5
806,10,1,0,4
807,10,1,5,13
808,10,1,3,9
809,10,1,0,5
810,10,1,5,13
811,10,1,3,9
812,10,1,3,11
813,10,1,5,14
814,10,1,2,7
815,10,1,5,10
816,10,1,4,14
817,10,1,5,15
818,10,1,5,15
819,10,1,4,9
820,10,1,4,13
821,10,1,5,12
822,10,1,3,9
823,10,1,1,9
824,10,1,2,7
825,10,1,3,8
826,10,1,2,8
827,10,1,1,6
828,10,1,4,12
829,10,1,3,9
830,10,1,2,7
831,10,1,5,9
832,10,1,3,9
833,10,1,2,7
834,10,1,2,10
835,10,1,5,11
836,10,1,3,9
837,10,1,7,18
838,10,1,2,9
839,10,1,4,13
840,10,1,1,7
841,10,1,2,9
842,10,1,6,15
843,10,1,3,11
844,10,1,3,7
845,10,1,7,14
846,10,1,2,10
847,10,1,4,10
848,10,1,1,8
849,10,1,5,14
850,10,1,2,9
851,10,1,4,11
852,10,1,3,8
853,10,1,5,15
854,10,1,5,13
855,10,1,4,10
856,10,1,7,15
857,10,1,5,13
858,10,1,7,13
859,10,1,6,13
860,10,1,4,11
861,10,1,2,6
862,10,1,2,7
863,10,1,2,7
864,10,1,1,7
865,10,1,1,8
866,10,1,7,12
867,10,1,3,11
868,10,1,3,11
869,10,1,8,14
870,10,1,3,11
871,10,1,2,8
872,10,1,4,12
873,10,1,2,10
874,10,1,1,7
875,10,1,4,12
876,10,1,4,10
877,10,1,2,9
878,10,1,2,8
879,10,1,5,12
880,10,1,6,7
881,10,1,4,12
882,10,1,3,10
883,10,1,4,10
884,10,1,4,12
885,10,1,5,11
886,10,1,4,13
887,10,1,2,7
888,10,1,5,14
889,10,1,4,12
890,10,1,2,7
891,10,1,6,11
892,10,1,2,8
893,10,1,1,6
894,10,1,2,9
895,10,1,2,7
896,10,1,5,9
897,10,1,3,6
898,10,1,5,10
899,10,1,2,8
900,10,1,4,9
901,10,1,4,8
902,10,1,5,12
903,10,1,6,11
904,10,1,6,12
905,10,1,3,9
906,10,1,1,7
907,10,1,5,12
908,10,1,3,8
909,10,1,2,6
910,10,1,1,5
911,10,1,5,11
912,10,1,3,9
913,10,1,4,11
914,10,1,3,10
915,10,1,5,15
916,10,1,3,11
917,10,1,5,14
918,10,1,4,10
919,10,1,5,12
920,10,1,2,8
921,10,1,5,10
922,10,1,2,10
923,10,1,0,8
924,10,1,5,12
925,10,1,6,13
926,10,1,3,9
927,10,1,1,4
928,10,1,3,10
929,10,1,3,8
930,10,1,2,8
931,10,1,4,10
932,10,1,5,11
933,10,1,2,6
934,10,1,4,11
935,10,1,4,13
936,10,1,3,11
937,10,1,7,14
938,10,1,2,9
939,10,1,5,10
940,10,1,1,7
941,20,1,3,11
942,20,1,3,10
943,20,1,4,10
944,20,1,3,8
945,20,1,4,9
946,20,1,4,9
947,20,1,4,11
948,20,1,2,8
949,20,1,5,11
950,20,1,5,14
951,20,1,5,13
952,20,1,3,8
953,20,1,5,11
954,20,1,3,8
955,20,1,1,6
956,20,1,2,6
957,20,1,2,10
958,20,1,3,8
959,20,1,3,10
960,20,1,2,7
961,20,1,5,10
962,20,1,3,9
963,20,1,2,7
964,20,1,3,10
965,20,1,5,12
966,20,1,1,6
967,20,1,3,9
968,20,1,3,9
969,20,1,0,4
970,20,1,2,6
971,20,1,2,7
972,20,1,3,9
973,20,1,2,7
974,20,1,2,7
975,20,1,5,11
976,20,1,4,9
977,20,1,5,11
978,20,1,4,9
979,20,1,5,11
980,20,1,2,7
981,20,1,4,9
982,20,1,3,11
983,20,1,2,7
984,20,1,2,9
985,20,1,1,8
986,20,1,1,6
987,20,1,0,5
988,20,1,2,3
989,20,1,1,8
990,20,1,3,10
991,20,1,3,9
992,20,1,3,10
993,20,1,5,12
994,20,1,2,7
995,20,1,4,11
996,20,1,1,4
997,20,1,2,7
998,20,1,2,7
999,20,1,2,6
1000,20,1,0,5
1001,20,1,3,8
1002,20,1,3,8
1003,20,1,3,7
1004,20,1,3,10
1005,20,1,3,9
1006,20,1,5,10
1007,20,1,2,8
1008,20,1,4,9
1009,20,1,4,14
1010,20,1,5,12
1011,20,1,3,8
1012,20,1,3,9
1013,20,1,1,4
1014,20,1,1,5
1015,20,1,2,7
1016,20,1,4,12
1017,20,1,4,9
1018,20,1,6,13
1019,20,1,2,7
1020,20,1,5,12
1021,20,1,5,9
1022,20,1,5,11
1023,20,1,1,7
1024,20,1,4,8
1025,20,1,3,8
1026,20,1,2,7
1027,20,1,5,11
1028,20,1,4,7
1029,20,1,3,8
1030,20,1,1,3
1031,20,1,4,8
1032,20,1,1,6
1033,20,1,2,10
1034,20,1,1,4
1035,20,1,2,9
1036,20,1,1,9
1037,20,1,2,7
1038,20,1,4,10
1039,20,1,3,8
1040,20,1,4,10
1041,20,1,2,7
1042,20,1,2,7
1043,20,1,2,7
1044,20,1,3,8
1045,20,1,2,4
1046,20,1,2,7
1047,20,1,4,11
1048,20,1,4,9
1049,20,1,2,6
1050,20,1,4,9
1051,20,1,3,8
1052,20,1,4,10
1053,20,1,6,12
1054,20,1,3,9
1055,20,1,5,13
1056,20,1,2,8
1057,20,1,2,9
1058,20,1,1,7
1059,20,1,2,8
1060,20,1,1,7
1061,20,1,5,9
1062,20,1,1,8
1063,20,1,2,7
1064,20,1,3,11
1065,20,1,1,9
1066,20,1,1,8
1067,20,1,2,8
1068,20,1,2,9
1069,20,1,3,10
1070,20,1,4,10
1071,20,1,4,10
1072,20,1,5,11
1073,20,1,1,8
1074,20,1,4,8
1075,20,1,5,11
1076,20,1,5,8
1077,20,1,4,7
1078,20,1,3,9
1079,20,1,1,8
1080,20,1,2,9
1081,20,1,1,7
1082,20,1,4,15
1083,20,1,4,10
1084,20,1,3,6
1085,20,1,5,14
1086,20,1,3,8
1087,20,1,4,13
1088,20,1,3,9
1089,20,1,5,12
1090,20,1,7,13
1091,20,1,4,12
1092,20,1,5,11
1093,20,1,3,9
1094,20,1,0,6
1095,20,1,5,8
1096,20,1,1,5
1097,20,1,2,8
1098,20,1,5,13
1099,20,1,2,9
1100,20,1,2,8
1101,20,1,7,13
1102,20,1,3,9
1103,20,1,5,12
1104,20,1,3,9
1105,20,1,5,11
1106,20,1,3,9
1107,20,1,4,9
1108,20,1,3,9
1109,20,1,1,6
1110,20,1,2,7
1111,20,1,3,9
1112,20,1,3,11
1113,20,1,0,4
1114,20,1,4,9
1115,20,1,2,7
1116,20,1,3,8
1117,20,1,2,8
1118,20,1,1,4
1119,20,1,3,8
1120,20,1,2,6
1121,20,1,3,10
1122,20,1,4,13
1123,20,1,3,7
1124,20,1,3,9
1125,20,1,5,13
1126,20,1,4,9
1127,20,1,2,8
1128,20,1,0,3
1129,20,1,3,8
1130,20,1,1,6
1131,20,1,2,7
1132,20,1,1,6
1133,20,1,5,12
1134,20,1,4,10
1135,20,1,2,9
1136,20,1,4,10
1137,20,1,1,5
1138,20,1,6,14
1139,20,1,6,15
1140,20,1,5,11
1141,20,1,2,8
1142,20,1,4,12
1143,20,1,7,14
1144,20,1,4,9
1145,20,1,4,13
1146,20,1,3,10
1147,20,1,0,4
1148,20,1,2,6
1149,20,1,1,6
1150,20,1,0,3
1151,20,1,3,10
1152,20,1,3,8
1153,20,1,0,4
1154,20,1,3,8
1155,20,1,3,10
1156,20,1,0,5
1157,20,1,3,9
1158,20,1,6,12
1159,20,1,1,6
1160,20,1,3,8
1161,20,1,3,9
1162,20,1,2,7
1163,20,1,0,5
1164,20,1,4,9
1165,20,1,1,6
1166,20,1,1,4
1167,20,1,4,11
1168,20,1,3,9
1169,20,1,4,10
1170,20,1,7,13
1171,20,1,6,11
1172,20,1,2,8
1173,20,1,2,11
1174,20,1,1,8
1175,20,1,1,6
1176,20,1,2,8
1177,20,1,3,9
1178,20,1,2,8
1179,20,1,2,8
1180,20,1,4,11
1181,20,1,5,12
1182,20,1,3,9
1183,20,1,5,13
1184,20,1,4,10
1185,20,1,1,6
1186,20,1,4,10
1187,20,1,2,8
1188,20,1,3,8
1189,20,1,2,8
1190,20,1,1,6
1191,20,1,2,8
1192,20,1,0,4
1193,20,1,0,3
1194,20,1,0,6
1195,20,1,1,7
1196,20,1,3,8
1197,20,1,2,7
1198,20,1,3,10
1199,20,1,6,15
1200,20,1,4,11
1201,20,1,2,8
1202,20,1,5,12
1203,20,1,1,7
1204,20,1,2,8
1205,20,1,4,10
1206,20,1,4,12
1207,20,1,1,7
1208,20,1,1,7
1209,20,1,3,9
1210,20,1,4,7
1211,20,1,1,6
1212,20,1,5,10
1213,20,1,1,9
1214,20,1,1,8
1215,20,1,2,9
1216,20,1,1,5
1217,20,1,3,9
1218,20,1,2,7
1219,20,1,2,6
1220,20,1,4,8
1221,20,1,4,9
1222,20,1,0,5
1223,20,1,4,11
1224,20,1,4,8
1225,20,1,4,11
1226,20,1,4,8
1227,20,1,4,8
1228,20,1,4,9
1229,20,1,4,11
1230,20,1,1,6
1231,20,1,3,8
1232,20,1,4,11
1233,20,1,3,11
1234,20,1,3,9
1235,20,1,6,13
1236,20,1,4,10
1237,20,1,4,14
1238,20,1,1,7
1239,20,1,3,11
1240,20,1,7,16
1241,20,1,6,15
1242,20,1,5,10
1243,20,1,6,15
1244,20,1,4,10
1245,20,1,3,7
1246,20,1,4,10
1247,20,1,2,6
1248,20,1,3,10
1249,20,1,2,8
1250,30,1,4,8
1251,30,1,5,11
1252,30,1,4,7
1253,30,1,5,10
1254,30,1,6,11
1255,30,1,6,10
1256,30,1,5,9
1257,30,1,3,10
1258,30,1,7,11
1259,30,1,4,10
1260,30,1,6,15
1261,30,1,5,12
1262,30,1,2,7
1263,30,1,3,7
1264,30,1,3,7
1265,30,1,4,13
1266,30,1,4,13
1267,30,1,3,11
1268,30,1,3,8
1269,30,1,5,14
1270,30,1,5,13
1271,30,1,8,15
1272,30,1,2,8
1273,30,1,4,10
1274,30,1,2,9
1275,30,1,3,7
1276,30,1,8,12
1277,30,1,9,8
1278,30,1,2,10
1279,30,1,3,7
1280,30,1,1,7
1281,30,1,0,5
1282,30,1,5,12
1283,30,1,2,7
1284,30,1,3,10
1285,30,1,4,10
1286,30,1,5,10
1287,30,1,2,7
1288,30,1,3,7
1289,30,1,7,16
1290,30,1,7,11
1291,30,1,1,8
1292,30,1,2,8
1293,30,1,6,10
1294,30,1,2,7
1295,30,1,3,8
1296,30,1,2,6
1297,30,1,2,7
1298,30,1,3,6
1299,30,1,6,13
1300,30,1,4,10
1301,30,1,6,12
1302,30,1,5,10
1303,30,1,3,8
1304,30,1,7,15
1305,30,1,3,8
1306,30,1,10,14
1307,30,1,4,9
1308,30,1,8,15
1309,30,1,1,5
1310,30,1,6,10
1311,30,1,4,8
1312,30,1,1,7
1313,30,1,5,10
1314,30,1,2,8
1315,30,1,5,10
1316,30,1,4,10
1317,30,1,3,8
1318,30,1,5,12
1319,30,1,2,6
1320,30,1,5,10
1321,30,1,3,8
1322,30,1,4,9
1323,30,1,6,12
1324,30,1,5,11
1325,30,1,4,11
1326,30,1,2,9
1327,30,1,4,10
1328,30,1,3,10
1329,30,1,3,8
1330,30,1,0,5
1331,30,1,4,10
1332,30,1,4,13
1333,30,1,2,9
1334,30,1,7,13
1335,30,1,4,10
1336,30,1,5,12
1337,30,1,5,12
1338,30,1,11,17
1339,30,1,4,9
1340,30,1,5,11
1341,30,1,7,13
1342,30,1,5,10
1343,30,1,1,7
1344,30,1,4,5
1345,30,1,3,7
1346,30,1,4,10
1347,30,1,9,15
1348,30,1,6,12
1349,30,1,5,11
1350,30,1,12,18
1351,30,1,8,11
1352,30,1,4,10
1353,30,1,5,8
1354,30,1,5,11
1355,30,1,0,3
1356,30,1,3,9
1357,30,1,2,6
