Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
95,DUSP1_timesweep,J,0.0,0,,8124,17606.0,,,806.56401,794.65534,4.0,6.0,,,,
96,DUSP1_timesweep,J,0.0,0,,6744,14451.0,,,975.30086,954.64494,35.0,54.0,,,,
97,DUSP1_timesweep,J,0.0,0,,8012,12837.0,,,971.80379,946.8421,21.0,27.0,,,,
98,DUSP1_timesweep,J,0.0,0,,8661,17293.0,,,929.08244,922.48869,27.0,34.0,,,,
99,DUSP1_timesweep,J,0.0,0,,9525,15889.0,,,957.16357,951.44868,32.0,66.0,,,,
100,DUSP1_timesweep,J,0.0,0,,5779,14350.0,,,999.47223,990.55812,14.0,40.0,,,,
101,DUSP1_timesweep,J,0.0,0,,7206,15376.0,,,986.24438,975.18002,25.0,36.0,,,,
102,DUSP1_timesweep,J,0.0,0,,8107,16552.0,,,997.41655,972.47523,17.0,24.0,,,,
103,DUSP1_timesweep,J,0.0,0,,7633,15402.0,,,906.47413,880.87924,9.0,11.0,,,,
104,DUSP1_timesweep,J,0.0,0,,9730,20676.0,,,926.82477,914.24342,19.0,26.0,,,,
105,DUSP1_timesweep,J,0.0,0,,9570,18232.0,,,827.90564,813.49517,23.0,31.0,,,,
106,DUSP1_timesweep,J,0.0,0,,3369,14977.0,,,801.9813,784.76624,5.0,6.0,,,,
107,DUSP1_timesweep,J,0.0,0,,7808,15159.0,,,919.75589,889.9533,26.0,39.0,,,,
108,DUSP1_timesweep,J,0.0,0,,9407,19156.0,,,879.82545,868.41862,20.0,29.0,,,,
109,DUSP1_timesweep,J,0.0,0,,6187,15943.0,,,886.13561,890.42765,17.0,18.0,,,,
110,DUSP1_timesweep,J,0.0,0,,7514,15225.0,,,954.90977,930.19264,13.0,29.0,,,,
111,DUSP1_timesweep,J,0.0,0,,8684,12476.0,,,894.2865,890.61342,14.0,7.0,,,,
112,DUSP1_timesweep,J,0.0,0,,9478,14269.0,,,976.56615,937.48861,19.0,20.0,,,,
113,DUSP1_timesweep,J,0.0,0,,9752,15215.0,,,983.27112,973.31568,28.0,47.0,,,,
114,DUSP1_timesweep,J,0.0,0,,8132,15671.0,,,991.68249,959.29322,53.0,71.0,4.0,,,
115,DUSP1_timesweep,J,0.0,0,,7208,18129.0,,,936.5043,915.26846,61.0,80.0,,,,
116,DUSP1_timesweep,J,0.0,0,,8756,13734.0,,,886.25708,855.71691,13.0,40.0,,,,
117,DUSP1_timesweep,J,0.0,0,,8848,13014.0,,,979.35228,965.92093,9.0,18.0,,,,
118,DUSP1_timesweep,J,0.0,0,,8710,14874.0,,,855.09277,857.41892,21.0,33.0,,,,
119,DUSP1_timesweep,J,0.0,0,,8015,12457.0,,,905.03968,898.95087,13.0,16.0,,,,
120,DUSP1_timesweep,J,0.0,0,,7760,12896.0,,,817.30979,822.49139,4.0,8.0,,,,
121,DUSP1_timesweep,J,0.0,0,,9238,18975.0,,,873.63953,870.35273,26.0,34.0,,,,
122,DUSP1_timesweep,J,0.0,0,,10198,20556.0,,,858.29045,828.27953,33.0,34.0,6.0,,,
123,DUSP1_timesweep,J,0.0,0,,11114,20144.0,,,962.14549,938.46585,28.0,24.0,,,,
124,DUSP1_timesweep,J,0.0,0,,7610,18192.0,,,921.06294,884.7826,12.0,9.0,,,,
125,DUSP1_timesweep,J,0.0,0,,10102,19297.0,,,851.84449,824.01762,45.0,64.0,,,,
126,DUSP1_timesweep,J,0.0,0,,8193,16825.0,,,808.38533,797.6693,9.0,18.0,,,,
127,DUSP1_timesweep,J,0.0,0,,9466,13526.0,,,748.91675,747.31236,4.0,6.0,,,,
128,DUSP1_timesweep,J,0.0,0,,7956,17382.0,,,921.49133,883.13612,8.0,30.0,,,,
129,DUSP1_timesweep,J,0.0,0,,7899,17276.0,,,907.66565,897.22528,24.0,41.0,,,,
130,DUSP1_timesweep,J,0.0,0,,8859,19066.0,,,834.94074,838.43328,5.0,21.0,,,,
131,DUSP1_timesweep,J,0.0,0,,7247,17960.0,,,897.11315,896.80902,14.0,18.0,,,,
132,DUSP1_timesweep,J,0.0,0,,10049,19557.0,,,932.82237,910.13898,8.0,12.0,,,,
133,DUSP1_timesweep,J,0.0,0,,5036,13790.0,,,771.45909,812.70544,9.0,12.0,,,,
134,DUSP1_timesweep,J,0.0,0,,8647,16857.0,,,965.13311,948.21338,23.0,26.0,,,,
135,DUSP1_timesweep,J,0.0,0,,8940,16545.0,,,917.2783,918.49326,24.0,33.0,,,,
136,DUSP1_timesweep,J,0.0,0,,8391,14966.0,,,974.46216,964.28999,22.0,29.0,,,,
137,DUSP1_timesweep,J,0.0,0,,8401,20258.0,,,1000.66171,968.63728,36.0,30.0,,,,
138,DUSP1_timesweep,J,0.0,0,,10142,18690.0,,,898.80753,897.6222,14.0,40.0,,,,
139,DUSP1_timesweep,J,0.0,0,,11440,14608.0,,,972.85752,965.30654,39.0,49.0,,,,
140,DUSP1_timesweep,J,0.0,0,,10963,20469.0,,,906.2191,905.40012,15.0,37.0,,,,
141,DUSP1_timesweep,J,0.0,0,,9901,20271.0,,,923.29138,924.97065,36.0,65.0,,,,
142,DUSP1_timesweep,J,0.0,0,,9903,17656.0,,,817.20529,820.8174,22.0,31.0,,,,
143,DUSP1_timesweep,J,0.0,0,,10463,17444.0,,,833.03116,825.392,10.0,13.0,,,,
144,DUSP1_timesweep,J,0.0,0,,8538,12556.0,,,770.22816,761.70556,4.0,6.0,,,,
145,DUSP1_timesweep,J,0.0,0,,8861,20170.0,,,916.65816,902.91125,28.0,47.0,,,,
146,DUSP1_timesweep,J,0.0,0,,6507,13460.0,,,919.52436,910.48804,18.0,22.0,,,,
147,DUSP1_timesweep,J,0.0,0,,9093,17448.0,,,894.91411,904.08952,16.0,34.0,,,,
148,DUSP1_timesweep,J,0.0,0,,8025,14400.0,,,891.92673,862.05569,26.0,43.0,,,,
149,DUSP1_timesweep,J,0.0,0,,7801,16765.0,,,973.74003,968.25416,15.0,26.0,,,,
150,DUSP1_timesweep,J,0.0,0,,8015,15020.0,,,782.95933,804.65892,7.0,18.0,,,,
151,DUSP1_timesweep,J,0.0,0,,7649,13937.0,,,859.31377,873.11638,5.0,26.0,,,,
152,DUSP1_timesweep,J,0.0,0,,8380,14305.0,,,785.76933,778.26564,8.0,2.0,,,,
153,DUSP1_timesweep,J,0.0,0,,7764,12593.0,,,984.74884,973.71873,26.0,36.0,,,,
154,DUSP1_timesweep,J,0.0,0,,7269,13106.0,,,976.65016,959.38898,10.0,14.0,,,,
155,DUSP1_timesweep,J,0.0,0,,8742,13735.0,,,857.72318,871.71263,8.0,19.0,,,,
156,DUSP1_timesweep,J,0.0,0,,8925,19765.0,,,953.55003,932.29744,21.0,50.0,,,,
157,DUSP1_timesweep,J,0.0,0,,7269,13137.0,,,950.11941,951.11548,19.0,27.0,,,,
158,DUSP1_timesweep,J,0.0,0,,7421,14611.0,,,938.98356,944.01526,11.0,17.0,,,,
159,DUSP1_timesweep,J,0.0,0,,8014,18407.0,,,976.85338,969.71804,9.0,30.0,,,,
160,DUSP1_timesweep,J,0.0,0,,8792,14820.0,,,938.43574,937.02557,14.0,31.0,,,,
161,DUSP1_timesweep,J,0.0,0,,11379,19822.0,,,847.40636,842.25462,34.0,56.0,,,,
162,DUSP1_timesweep,J,0.0,0,,9924,19810.0,,,879.51562,877.40353,32.0,57.0,,,,
163,DUSP1_timesweep,J,0.0,0,,9953,15654.0,,,921.78047,916.42896,17.0,27.0,,,,
164,DUSP1_timesweep,J,0.0,0,,10571,15495.0,,,841.64109,830.24705,33.0,35.0,,,,
165,DUSP1_timesweep,J,0.0,0,,7165,19873.0,,,900.7083,891.50571,23.0,33.0,,,,
166,DUSP1_timesweep,J,0.0,0,,7965,17257.0,,,869.08977,861.39462,13.0,17.0,,,,
