TIMES,REPS,SALT,STL1
1200,1,0.2,20
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,21
1200,1,0.2,22
1200,1,0.2,22
1200,1,0.2,22
1200,1,0.2,22
1200,1,0.2,22
1200,1,0.2,22
1200,1,0.2,22
1200,1,0.2,23
1200,1,0.2,23
1200,1,0.2,23
1200,1,0.2,23
1200,1,0.2,23
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,24
1200,1,0.2,25
1200,1,0.2,25
1200,1,0.2,25
1200,1,0.2,25
1200,1,0.2,25
1200,1,0.2,25
1200,1,0.2,25
1200,1,0.2,26
1200,1,0.2,26
1200,1,0.2,26
1200,1,0.2,26
1200,1,0.2,26
1200,1,0.2,27
1200,1,0.2,27
1200,1,0.2,27
1200,1,0.2,27
1200,1,0.2,27
1200,1,0.2,28
1200,1,0.2,28
1200,1,0.2,28
1200,1,0.2,28
1200,1,0.2,29
1200,1,0.2,29
1200,1,0.2,29
1200,1,0.2,29
1200,1,0.2,29
1200,1,0.2,30
1200,1,0.2,30
1200,1,0.2,30
1200,1,0.2,30
1200,1,0.2,30
1200,1,0.2,30
1200,1,0.2,30
1200,1,0.2,31
1200,1,0.2,31
1200,1,0.2,31
1200,1,0.2,31
1200,1,0.2,31
1200,1,0.2,31
1200,1,0.2,32
1200,1,0.2,32
1200,1,0.2,32
1200,1,0.2,32
1200,1,0.2,32
1200,1,0.2,32
1200,1,0.2,32
1200,1,0.2,33
1200,1,0.2,33
1200,1,0.2,33
1200,1,0.2,33
1200,1,0.2,34
1200,1,0.2,34
1200,1,0.2,35
1200,1,0.2,35
1200,1,0.2,36
1200,1,0.2,37
1200,1,0.2,37
1200,1,0.2,40
1200,1,0.2,41
1200,1,0.2,44
1200,1,0.2,45
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,0
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,1
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,2
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,3
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,4
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,5
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,6
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,7
1500,1,0.2,8
1500,1,0.2,8
1500,1,0.2,8
1500,1,0.2,8
1500,1,0.2,8
1500,1,0.2,8
1500,1,0.2,8
1500,1,0.2,9
1500,1,0.2,9
1500,1,0.2,9
1500,1,0.2,9
1500,1,0.2,9
1500,1,0.2,9
1500,1,0.2,9
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,10
1500,1,0.2,11
1500,1,0.2,11
1500,1,0.2,11
1500,1,0.2,11
1500,1,0.2,11
1500,1,0.2,11
1500,1,0.2,11
1500,1,0.2,12
1500,1,0.2,12
1500,1,0.2,13
1500,1,0.2,14
1500,1,0.2,14
1500,1,0.2,14
1500,1,0.2,15
1500,1,0.2,16
1500,1,0.2,17
1500,1,0.2,18
1500,1,0.2,18
1500,1,0.2,25
1500,1,0.2,25
1500,1,0.2,28
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
1800,1,0.2,0
