nucGRint,cytoGRint,time,dex_conc,unique_cell_id,normGRcyt,normGRnuc
4243.019797819,2539.8751439529137,120,1,621,15,13
3980.4120382838473,2337.5001497097137,120,1,622,13,12
3389.7760604926084,2180.6004023623027,120,1,623,12,9
4317.522755169541,2410.1941592175417,120,1,624,14,13
3776.149241877644,2527.7453195796443,120,1,625,15,11
3967.1562587630488,2309.7746681364383,120,1,627,13,12
3750.8884537947847,2563.911527600501,120,1,629,15,10
3100.370794904509,2315.1759139851606,120,1,631,13,7
3248.7904661671314,2188.4174097059304,120,1,632,12,8
4229.470237094581,2612.4618227636247,120,1,633,16,13
1945.4108840023691,1355.008157258517,120,1,635,4,1
3657.801733854769,2617.821597099111,120,1,636,16,10
3653.438377504765,2449.557688417422,120,1,637,14,10
4622.202474333904,2800.6353571184886,120,1,638,18,15
4024.184788147477,2827.4359243749605,120,1,639,18,12
3436.887818064525,2363.143091658751,120,1,640,13,9
3791.2774034619474,2666.0324372475434,120,1,641,16,11
4460.597368669322,2607.758930049523,120,1,645,16,14
3230.7900408094797,2341.9123725105605,120,1,647,13,8
3789.572915709248,2819.173332846202,120,1,648,18,11
3719.3810710462103,2334.3333210602377,120,1,649,13,10
3193.341961488556,2417.931931649901,120,1,650,14,7
4042.155065393583,2327.779412480998,120,1,651,13,12
4228.445572957708,2541.0604425190804,120,1,653,15,13
2659.0123288912164,2086.881757623458,120,1,654,11,5
3114.130711298071,2046.8642362050775,120,1,655,10,7
2654.4629982754086,1952.3787864539263,120,1,657,9,5
2909.8933826159846,2094.108291410827,120,1,659,11,6
3536.8181720237653,2064.558452313512,120,1,663,10,9
3055.8578051239747,2514.1846622524326,30,1,665,15,7
3581.2632849310035,2874.338405071467,30,1,666,18,10
2568.883723739987,2469.349376432319,30,1,668,14,4
2734.535381581676,2297.917343015061,30,1,669,13,5
2772.40118279041,3028.8804875591964,30,1,673,20,5
2935.203041807726,3045.2558863217337,30,1,674,20,6
2531.197417269007,2394.048980000854,30,1,676,14,4
3780.5395955317495,3088.9030469916784,30,1,678,20,11
2561.752546622781,2415.010152420185,30,1,679,14,4
2863.1802474603687,2385.5967577588644,30,1,680,14,6
3860.103415201917,2619.5906918703104,30,1,682,16,11
2608.4654789412566,2286.60009438674,30,1,684,13,4
3360.845770713314,2694.2818826273465,30,1,686,17,8
3348.2100526987365,2397.8837626055138,30,1,688,14,8
2599.023960689736,2304.3835236259447,30,1,692,13,4
2941.181193660588,2526.0927107893026,30,1,693,15,6
2940.5806686835426,2614.262370432975,30,1,694,16,6
2477.190470593316,2520.0040289609847,30,1,695,15,4
3511.7910245838057,2430.529828102145,30,1,696,14,9
2905.1379270219422,2396.5961040233515,30,1,697,14,6
3871.258836948508,3252.4484760330142,30,1,698,22,11
3430.163532444371,2580.295903704221,30,1,699,15,9
3128.3070814363664,2407.298498875077,30,1,700,14,7
3452.131432602236,3089.6256117701014,30,1,701,20,9
2877.70570819035,2341.760531140409,30,1,704,13,6
3497.5431428891297,3066.5173602953387,30,1,706,20,9
2786.831218200124,2462.1926502364618,30,1,707,14,5
2805.372164810382,2304.420199952035,30,1,709,13,5
3088.328575831559,2604.426090950745,30,1,710,16,7
3204.729650357362,2640.002098449689,30,1,712,16,8
2953.246535535936,2666.8020735408795,30,1,715,16,6
2758.93676533795,2470.7279862852965,30,1,718,14,5
3501.762047820752,2870.592825797889,30,1,719,18,9
3156.626332000388,2749.5907010118653,30,1,721,17,7
3023.7994755478744,2764.745331764849,30,1,722,17,7
4505.140264019835,3180.0920846781305,30,1,724,21,14
3015.6446925482564,2538.3421247315123,30,1,727,15,7
2972.3300770621845,2564.955460608551,30,1,729,15,6
3231.1200110434143,2583.026784446613,30,1,730,16,8
3661.646511777009,2641.985171800014,30,1,732,16,10
2843.504930113454,2473.0327589015674,30,1,735,14,6
2631.1171207361363,2219.47819074649,30,1,736,12,4
3073.13799338876,2623.5004199371588,30,1,737,16,7
3275.215966826488,2337.372547775989,30,1,738,13,8
2561.2343497589563,2332.08610371868,30,1,739,13,4
2413.7373267427192,2440.6966258027605,30,1,742,14,3
3780.9702814670304,3176.754554779438,30,1,744,21,11
3099.995664664529,2591.0166987069747,30,1,747,16,7
2574.285750792828,2357.380628991658,30,1,750,13,4
3132.1981902259804,2897.409500816519,30,1,752,19,7
2966.6068577159003,2969.445893350172,30,1,753,19,6
3659.453887274018,2745.0647702956894,30,1,756,17,10
2871.9393589796364,2538.9542564306985,30,1,758,15,6
2761.4708856894813,2700.1094670204893,30,1,759,17,5
5207.866403625833,3398.984459782237,30,1,760,23,18
2383.6084214189805,2199.911645676749,30,1,762,12,3
2742.1734063768763,2558.348158853514,30,1,763,15,5
3335.64124594379,2599.899243887865,30,1,766,16,8
2859.325119812486,2288.296589740968,30,1,767,13,6
3553.659116510259,2911.852506916677,30,1,769,19,9
2837.4255506926934,2434.982248228097,30,1,773,14,6
3589.922527346246,2925.3693639975377,30,1,774,19,10
3260.9850708192776,2979.2202060546374,30,1,776,19,8
3035.7637221119103,2835.580080919644,30,1,777,18,7
2900.50194282696,2886.514272059681,30,1,780,18,6
3793.923829277928,3000.5315449818195,30,1,782,20,11
2488.750330800512,2182.594825508889,30,1,786,12,4
3388.820452559114,3150.840849111418,30,1,787,21,9
4261.455555650209,3650.838634825777,30,1,788,26,13
2834.6815938339573,2689.1530168921427,30,1,789,17,6
3246.371883702096,2666.107901630029,30,1,790,16,8
3550.052328217666,2956.851965041893,30,1,792,19,9
3158.8044407254365,2722.574307305894,30,1,793,17,7
2733.4238382478397,2223.019837687392,30,1,794,12,5
2826.1601975271774,2592.3584616336457,30,1,796,16,6
3263.391246440156,3290.7922922619346,30,1,797,22,8
2489.561594711515,2266.3582793584515,30,1,798,12,4
3236.149378731752,2836.224428216693,30,1,799,18,8
2758.700289529173,2375.5207341902446,30,1,800,13,5
2747.6813536018367,2312.715638477829,30,1,801,13,5
3373.440833742297,2813.46344123124,30,1,805,18,8
2961.991719653419,2666.4896770061405,30,1,806,16,6
2924.420043612989,2435.5878790442275,30,1,807,14,6
3016.497217145092,2571.122028501624,30,1,808,15,7
2980.225808200688,2489.044568855765,30,1,810,15,6
2726.058808550319,2310.76515868378,30,1,812,13,5
2900.8242711163475,2581.7766070900866,30,1,813,15,6
2904.4299246495552,2483.664614801231,30,1,814,15,6
2851.4331312397576,2655.100233619664,30,1,816,16,6
3089.7279064123763,2479.9447830127133,30,1,819,15,7
3262.769489808474,2554.361804542772,30,1,820,15,8
2935.387619393189,2880.5588862888007,30,1,821,18,6
3397.782162529708,2493.7786209988267,30,1,822,15,9
2515.899174272258,2247.6709605276164,30,1,824,12,4
3373.191701056745,2575.562806593888,30,1,825,15,8
3143.227619324214,2404.04011342779,30,1,826,14,7
3319.230777773073,2828.780869407259,30,1,827,18,8
2830.192641301032,2297.890221688061,30,1,829,13,6
3095.061095074808,2270.799568616963,30,1,830,12,7
2852.7525473636683,2840.314000764636,30,1,831,18,6
3632.245422011378,3149.7843556599487,30,1,832,21,10
3905.8288492984775,3053.858950950937,30,1,835,20,11
3014.8201745436563,2299.2231370125246,30,1,836,13,7
3371.6793093100514,2769.999110231008,30,1,837,17,8
2836.8295173669862,3151.7589265228303,30,1,839,21,6
3003.158474564072,2647.9151799529363,30,1,841,16,6
2888.745897728674,2569.41435449528,30,1,842,15,6
3104.1544267154536,3013.761972307195,30,1,843,20,7
3217.339479575497,3443.9786184082736,30,1,844,24,8
3303.2565006780724,2657.02166637878,30,1,845,16,8
3117.5426398947625,2241.45411891311,30,1,846,12,7
3465.6184380136583,3046.2527093200483,30,1,847,20,9
3567.6241445166524,3128.155088839146,30,1,849,21,9
2690.543950035206,2432.4110522239,30,1,852,14,5
3385.1549139729605,2711.724977207966,30,1,853,17,9
3549.329660293672,2908.869643280866,30,1,856,19,9
2816.397987732615,2302.4196544361157,30,1,859,13,5
2918.4669761226605,2980.079718138284,30,1,861,19,6
2329.5957947192724,2196.5791901391453,30,1,863,12,3
3335.622837303856,2828.263705520537,30,1,864,18,8
2723.203957311774,2692.3719753487435,30,1,867,17,5
2593.79019059902,2868.8862730925803,10,1,3453,18,4
2494.6881923052806,2313.6035716485712,10,1,3454,13,4
2535.310040946493,2800.317293599012,10,1,3456,18,4
2847.8101250771424,2851.18186435815,10,1,3457,18,6
3497.95411182184,3012.3977368529354,10,1,3459,20,9
3029.0993655597845,2971.643226147336,10,1,3461,19,7
2708.211108125798,2541.934398466642,10,1,3462,15,5
2719.247273253073,2535.810214535237,10,1,3465,15,5
2642.884924847712,2450.500873717893,10,1,3466,14,5
3234.3299913615706,2517.3718062871635,10,1,3468,15,8
2916.6518694984507,2427.1624699168246,10,1,3469,14,6
2612.129335609632,2506.526139120793,10,1,3472,15,4
2430.972347864191,2265.78563509688,10,1,3474,12,3
2735.8397245183687,2636.0269750955044,10,1,3476,16,5
3119.4340887318776,2606.1230267240235,10,1,3479,16,7
2179.297383082803,2225.777477719586,10,1,3481,12,2
3218.003080820814,2995.0005711161207,10,1,3482,19,8
3014.4238698254744,2811.770118752272,10,1,3483,18,7
2330.408595002411,2403.881529705154,10,1,3484,14,3
2669.011058003926,2741.114897590479,10,1,3485,17,5
2974.0087025830603,2751.3424706682963,10,1,3487,17,6
2874.059615579657,2867.3651674104576,10,1,3489,18,6
3254.4659925087444,2767.692076114303,10,1,3490,17,8
2256.294948763208,2648.3629980536725,10,1,3491,16,2
3129.0456277127296,2739.4626540916006,10,1,3492,17,7
2481.127649042804,2429.8161585531,10,1,3493,14,4
2754.929629047903,2708.027403842656,10,1,3499,17,5
2714.226716416139,2922.988332652988,10,1,3501,19,5
2808.1775076877448,2400.1124057873585,10,1,3502,14,5
2578.4289016265684,2483.959886331205,10,1,3504,15,4
2921.9423051393305,2725.143783867855,10,1,3505,17,6
3362.4713259859027,3108.981076877209,10,1,3507,21,8
3274.584954404334,3111.5828205836788,10,1,3508,21,8
2114.659239249025,2178.6279133501366,10,1,3510,12,2
3350.789717105797,3067.979455315888,10,1,3511,20,8
3732.472637144518,3058.017291401781,10,1,3512,20,10
2645.783639778113,2662.373031248086,10,1,3513,16,5
2260.718953946968,2376.489794854367,10,1,3515,13,3
2792.7350132090096,2474.3183660256277,10,1,3516,14,5
2522.7141822808003,2314.069041403659,10,1,3518,13,4
2465.3805018362364,2593.788022142397,10,1,3519,16,4
2789.311439770777,2561.461358768553,10,1,3520,15,5
2714.1743558178764,2511.7687015537517,10,1,3523,15,5
2576.1488809654693,2579.4613016559665,10,1,3525,15,4
2727.522823237839,2576.607615680127,10,1,3527,15,5
2718.097263976943,2463.921286583178,10,1,3528,14,5
2574.9067267748783,2791.804620157528,10,1,3531,18,4
3143.412181068856,3077.28942038196,10,1,3532,20,7
2506.5199620787384,2236.044668781045,10,1,3533,12,4
2993.2331865493984,2855.5391115123603,10,1,3534,18,6
3033.458895080192,2822.888585293371,10,1,3536,18,7
2645.3516198908987,2418.270792839917,10,1,3539,14,5
2145.2808252505456,2184.5322326305486,10,1,3540,12,2
3174.775514106326,3116.2950554912923,10,1,3542,21,7
2054.289676000233,2039.674083840922,10,1,3544,10,1
2275.9862391324377,2397.1699011342657,10,1,3545,14,3
3030.708910326687,2663.0810831986137,10,1,3546,16,7
2730.974142769345,2331.4599004191373,10,1,3548,13,5
2848.2363307789988,2811.1734955703614,10,1,3552,18,6
2961.9873559890048,2715.732259747243,10,1,3553,17,6
2960.380646912872,2951.269384801965,10,1,3554,19,6
2486.991776394869,2175.156592626237,10,1,3558,12,4
2963.82993617548,2591.2934903680766,10,1,3559,16,6
3124.906140268291,3341.0498593451784,10,1,3561,23,7
2958.486886254597,2895.8101876064948,10,1,3563,19,6
3642.8825974642496,3148.430314349485,10,1,3567,21,10
3030.5475288244515,2777.382753741883,10,1,3569,17,7
3285.299686094904,2901.973518569252,10,1,3571,19,8
2924.434545369265,2724.950870643481,10,1,3572,17,6
2898.3802052224687,2699.190647335143,10,1,3573,17,6
3171.617360603558,2929.638820688129,10,1,3574,19,7
3003.875245954022,2561.4696184792906,10,1,3575,15,6
2734.395701699516,2627.1138995063197,10,1,3577,16,5
2274.1913671167754,2251.618741361936,10,1,3580,12,3
2640.778550165472,2618.2113223828383,10,1,3583,16,5
2125.392162245932,2150.58178508798,10,1,3585,11,2
2820.5284425357268,2503.2595740743054,10,1,3586,15,6
2575.3160386672416,2981.651100471122,10,1,3588,19,4
2895.084451174275,3209.55272932353,10,1,3589,22,6
3022.3220526459218,2806.207807306744,10,1,3592,18,7
2825.5143344127487,2580.8330311242257,10,1,3593,15,6
2501.401371926986,2779.125151213526,10,1,3594,17,4
3149.084782669032,2911.1333923472707,10,1,3596,19,7
2763.2030652601547,2358.839350909466,10,1,3597,13,5
2646.6150390543894,2994.0637158159725,10,1,3598,19,5
2559.0774664683217,2368.402988130076,10,1,3599,13,4
2286.6189322394644,2474.9567533707564,10,1,3601,14,3
3775.0776100708954,3561.5687885271486,10,1,3602,25,11
2364.991625897504,2498.8665987560703,10,1,3603,15,3
2532.302311889864,2583.923431245571,10,1,3604,16,4
2752.185716459933,3097.834284138279,10,1,3607,20,5
2379.7082119312563,2246.912613577195,10,1,3609,12,3
2844.587952938017,2507.1167684951706,10,1,3610,15,6
2922.595760195351,2981.2840892165723,10,1,3612,19,6
3524.0578093641825,3351.1923385714963,10,1,3613,23,9
3423.1042789328267,3051.1630049943246,10,1,3615,20,9
3378.4704278562767,3222.0343914311698,10,1,3616,22,8
2805.034833435845,2449.039792717018,10,1,3617,14,5
2448.4414143561226,2453.4821752366797,10,1,3618,14,4
3063.0383374857133,2954.7405899035625,10,1,3621,19,7
2350.767809050022,2181.3989689424548,10,1,3623,12,3
2580.281346059788,2316.96923639678,10,1,3624,13,4
3011.7144077689068,2997.7643218697544,10,1,3630,20,7
2599.478853322676,2600.1543143991303,10,1,3632,16,4
2334.9984819610763,2331.0631712320305,10,1,3633,13,3
2396.5697804516594,2512.535832857118,10,1,3634,15,3
2753.8322516078183,2877.0799902417784,10,1,3638,18,5
3126.7324994419173,2866.3861244073964,10,1,3639,18,7
2600.03037724957,2692.6318760848826,10,1,3640,17,4
2590.063545610505,2616.8642195418,10,1,3641,16,4
2510.893715632063,2604.697374122064,10,1,3642,16,4
3301.390650509994,2818.9887212927465,10,1,3644,18,8
2764.020937438705,2761.6005837634957,10,1,3645,17,5
3741.448351028132,2382.5011396379805,10,1,3646,14,10
2739.583075273498,2494.7608321462967,10,1,3648,15,5
3165.436583525745,2918.5688970643805,10,1,3649,19,7
3129.61416820039,2790.472932355277,10,1,3650,18,7
3285.5555615683224,2735.2358755133696,10,1,3652,17,8
3112.4491682006624,2453.0411415623885,10,1,3653,14,7
2763.987255265437,2451.651539803491,10,1,3654,14,5
2166.097574607215,2670.241142105625,10,1,3659,16,2
2312.079647748799,2802.5321210437546,10,1,3660,18,3
2680.8775348998142,2204.476599023487,10,1,3662,12,5
2785.093588815336,2795.02048349797,10,1,3663,18,5
2817.049983878343,2522.6399550689607,10,1,3664,15,5
3023.562819420215,3140.775870860255,10,1,3665,21,7
2303.21027387519,2478.955353175667,10,1,3667,14,3
2632.9029827922404,2441.2116469356283,10,1,3669,14,5
2986.2913539175124,2588.283601250658,10,1,3671,16,6
2797.7894005787603,2681.5907439447496,10,1,3673,16,5
3647.784128325798,2781.468592557457,75,1,4549,17,10
3108.3326499825903,2677.844768221975,75,1,4550,16,7
3355.6564202541595,3101.0727265448977,75,1,4552,21,8
3753.3075773730334,3200.449581195968,75,1,4554,21,10
4436.970010064118,3215.1132314049323,75,1,4555,22,14
3653.795798439653,3192.512673063257,75,1,4556,21,10
4659.838362875255,2948.962969976989,75,1,4557,19,15
4621.263477602124,3346.1655690019898,75,1,4559,23,15
4199.029533869576,2343.32315604568,75,1,4561,13,13
3402.596478447283,2646.473992822326,75,1,4562,16,9
3512.061196087888,2791.264897565037,75,1,4565,18,9
3112.2712090239256,2472.765655872452,75,1,4570,14,7
4060.5232694861256,2248.216370901779,75,1,4571,12,12
3165.5946560265565,2641.7286300685137,75,1,4572,16,7
3244.616989765688,2474.372651767764,75,1,4573,14,8
2784.134753280595,2374.902219721245,75,1,4575,13,5
4540.382536973721,3323.807052878103,75,1,4576,23,15
4940.04970267573,3104.626524353136,75,1,4580,21,17
4207.376787841523,2945.0692943625386,75,1,4592,19,13
4110.169221411999,3820.3153019338574,75,1,4593,27,12
3011.496503489295,2496.8234122546287,75,1,4596,15,7
4276.31110528544,3198.889628558146,75,1,4597,21,13
4021.397680992407,3171.64457303671,75,1,4598,21,12
4143.721490938508,3005.027026098394,75,1,4599,20,13
3956.981076071028,3068.5753552650376,75,1,4601,20,12
5070.324058671182,3776.556744878378,75,1,4602,27,17
4373.729792862394,3375.965285638032,75,1,4603,23,14
4105.8700000043655,2873.8894621668906,75,1,4604,18,12
4400.555276344256,2985.364580789204,75,1,4606,19,14
3286.8849446711893,2844.4051352825177,75,1,4607,18,8
3353.875802661146,2996.5229271909134,75,1,4608,20,8
4016.9563546547774,3343.964102872249,75,1,4610,23,12
3689.684765068151,2996.618996684277,75,1,4611,20,10
3282.7686832144527,2648.45139117826,75,1,4612,16,8
3256.9872091804336,2696.1130732660445,75,1,4613,17,8
3396.7162333757083,2309.496504482456,75,1,4615,13,9
4382.837798894714,2983.213516306517,75,1,4618,19,14
4466.709243498082,3210.568329741001,75,1,4619,22,14
4580.821074127652,3342.930405654916,75,1,4620,23,15
3655.2532116290345,3197.183249675614,75,1,4623,21,10
4751.851483814931,3115.263383948347,75,1,4624,21,16
4724.294305328236,3550.135359282765,75,1,4625,25,16
4209.367228817794,3391.0414133508048,75,1,4626,23,13
3963.296102912689,3301.4318752568856,75,1,4627,22,12
3468.8721406338286,3174.896899965098,75,1,4630,21,9
3832.817181825651,3268.4022004809426,75,1,4635,22,11
3836.474995277208,3359.390976354787,75,1,4640,23,11
4170.592734956608,2866.8927185403136,75,1,4643,18,13
3458.026271445153,2372.635958785057,75,1,4646,13,9
4871.186728879115,3343.5500214348344,75,1,4647,23,16
3644.448061264727,3293.966491825403,75,1,4648,22,10
3379.3182684057315,2941.2934948186567,75,1,4649,19,8
4758.995661212048,2783.116149024467,75,1,4652,17,16
3463.563305230638,2672.753818603817,75,1,4654,16,9
3576.439621141316,3174.206194410744,75,1,4655,21,10
4242.595750989657,3179.240059137041,75,1,4656,21,13
4640.991892075782,3144.831271051256,75,1,4658,21,15
4397.622495967204,2906.067002244164,75,1,4660,19,14
4725.825381846032,3402.574362935789,75,1,4662,23,16
4686.38517350898,3420.820863327444,75,1,4664,24,15
3894.659419190579,2826.9909391791584,75,1,4667,18,11
4539.306705312178,2853.506475353355,75,1,4669,18,15
3673.887957719133,2693.600785563441,75,1,4670,17,10
4237.423045793942,2905.037184277006,75,1,4673,19,13
4184.611585899262,2981.3544024235543,75,1,4674,19,13
4611.722221148344,3118.3903665617386,75,1,4676,21,15
3527.055376429653,2390.520551316862,75,1,4678,14,9
3203.100111217488,2426.516958398434,75,1,4679,14,8
4238.698903097426,4301.659087781507,75,1,4680,30,13
4014.223325415785,3756.578626333861,75,1,4681,27,12
4050.982022622301,3227.5017762539187,75,1,4683,22,12
3952.954363175249,3320.943984165267,75,1,4686,23,12
3731.428023943164,3194.570871545856,75,1,4687,21,10
3143.1263256359584,2840.1145830694054,75,1,4688,18,7
4027.768503577716,3069.257941601744,75,1,4689,20,12
3036.408261667842,2724.1764575984225,75,1,4690,17,7
4100.906945029171,3325.232475253053,75,1,4691,23,12
4630.590288433738,3342.3147741516595,75,1,4695,23,15
5544.183901792048,3928.219441266584,75,1,4696,29,20
3485.8542498499137,2667.2999093241,75,1,4698,16,9
4401.334925152455,3240.958863776776,75,1,4699,22,14
4263.075499129759,2819.8935605499173,75,1,4700,18,13
4392.838982045245,2947.141104457029,75,1,4704,19,14
4009.6404240375177,2507.025821907173,75,1,4715,15,12
3348.875527975031,3179.8923969418406,75,1,4716,21,8
3649.127863014049,3152.9122800064315,75,1,4718,21,10
3367.327322505595,3029.764369277641,75,1,4719,20,8
3592.421544072838,2375.30494715552,75,1,4721,13,10
3685.2615205422944,2909.2569919619787,75,1,4722,19,10
3851.986539154952,2461.190230751913,75,1,4726,14,11
3553.638757783612,2739.7768915836123,75,1,4727,17,9
3272.992885982969,2651.248757417365,75,1,4729,16,8
3687.6579512530666,2704.817519845325,75,1,4732,17,10
3934.284509489202,3055.4504569979927,75,1,4733,20,11
3552.981065631513,2832.277832145997,75,1,4735,18,9
3974.065544294007,2861.683642833629,75,1,4736,18,12
3855.100763204532,2812.003600219482,75,1,4738,18,11
3616.681698556162,2819.8969461970864,75,1,4742,18,10
4302.809403522492,3038.360525668397,75,1,4743,20,13
4047.320119411262,2875.886703443645,75,1,4746,18,12
3785.2457047226058,2863.892720473881,75,1,4747,18,11
3245.0408319678786,2834.007649148339,75,1,4749,18,8
3878.427494927917,2596.79056140212,75,1,4751,16,11
3802.1846377958345,3138.626230676855,75,1,4752,21,11
3063.817432043454,2392.75788385251,75,1,4755,14,7
3322.473695628862,2459.0922461952223,75,1,4758,14,8
4591.462729089535,2443.9048544359684,180,1,4759,14,15
4470.8155783468665,2387.332193584073,180,1,4760,14,14
4623.830451366697,2436.698568575777,180,1,4761,14,15
4670.799442236735,2560.358657309117,180,1,4768,15,15
4228.88572538791,2515.346195231662,180,1,4769,15,13
4173.880054524775,2312.630028592181,180,1,4771,13,13
4560.221442898206,2643.366155281399,180,1,4774,16,15
4152.358660994347,2228.9089043803347,180,1,4778,12,13
3849.117491528758,2202.3328001495133,180,1,4779,12,11
4393.341364915879,2511.8951925161755,180,1,4782,15,14
4003.751174110793,2434.713196138817,180,1,4784,14,12
3623.31972630754,2336.7339819333847,180,1,4789,13,10
3936.52486263834,2404.290687204087,180,1,4792,14,11
4333.615152830237,2216.7938843218144,180,1,4793,12,14
4115.511376645277,2218.585155433822,180,1,4798,12,12
3655.7787812221063,2318.3016920076307,180,1,4799,13,10
4490.100117724688,2434.5688518547795,180,1,4802,14,14
4287.745144982096,2228.465424397548,180,1,4803,12,13
4214.972106308912,2538.1870691300046,180,1,4805,15,13
4564.478777601284,2504.520406600276,180,1,4806,15,15
4133.352661325218,2585.391113461885,180,1,4807,16,13
3947.25565762108,2508.443057294412,180,1,4810,15,12
4273.37527152864,2641.244794634357,180,1,4811,16,13
5078.01728348592,2939.68341384406,180,1,4813,19,18
3968.301077566351,2470.784931756751,180,1,4815,14,12
3915.1322077948817,2540.571161487744,180,1,4821,15,11
3569.914261086758,2279.324825458464,180,1,4822,13,9
4002.1171354505377,2431.2836910409515,180,1,4823,14,12
4156.8194915083295,2268.6769962255253,180,1,4824,12,13
2998.7455931265304,2313.790681744096,180,1,4825,13,6
