nucGRint,cytoGRint,time,dex_conc,unique_cell_id,normGRcyt,normGRnuc
4341.980010261679,1429.974569538704,180,100,1154,4,14
4517.199426045157,1514.2262467076407,180,100,1166,5,15
4181.017355280218,1479.449674418486,180,100,1168,5,13
3659.788634229883,1450.0552164665814,180,100,1170,5,10
4562.425309087394,1463.8654872887998,180,100,1171,5,15
3851.7281049519847,1415.7913912451772,180,100,1172,4,11
4626.638194598996,1482.8959188584813,180,100,1174,5,15
3719.277066691074,1448.568015314897,180,100,1178,5,10
4629.554504930934,1538.379742330288,180,100,1180,5,15
3680.6425281916254,1441.6524521920985,180,100,1182,4,10
3969.648673131796,1525.0086254545956,180,100,1188,5,12
3460.029249966819,1344.4882399173755,180,100,1189,3,9
3808.569942033524,1346.7511186087338,180,100,1190,4,11
4293.43684651585,1460.9891687635586,180,100,1192,5,13
4123.2542716226935,1396.994417790781,180,100,1193,4,12
3603.457636545327,1334.647231876105,180,100,1196,3,10
4599.568700349126,1463.8747768721155,180,100,1197,5,15
3921.39719807778,1337.668663381922,180,100,1199,3,11
4013.935964840035,1360.8516007670894,180,100,1200,4,12
5168.245565521359,1485.509009372456,180,100,1202,5,18
4335.916333979642,1461.9373238598644,180,100,1203,5,14
4409.381894731932,1486.5469397990837,180,100,1204,5,14
5297.771041365214,1545.3414529553104,180,100,1206,5,19
4444.453815017148,1507.5306574911951,180,100,1210,5,14
3657.209217465639,1481.322494535783,180,100,1212,5,10
3684.694566485967,1446.8096900385406,180,100,1213,4,10
4270.193954211188,1488.886186276304,180,100,1214,5,13
3456.2773143409645,1441.2346496027862,180,100,1215,4,9
3167.403061734193,1427.4557351657552,180,100,1216,4,7
3636.37452001756,1455.7878823567416,180,100,1217,5,10
3519.468748470813,1450.9414010263506,180,100,1218,5,9
4069.213783257322,1495.982111920188,180,100,1219,5,12
3775.875164512224,1467.2993794150495,180,100,1221,5,11
3629.050528819729,1460.891752990633,180,100,1223,5,10
3791.846512083821,1474.2748580945372,180,100,1224,5,11
4860.036865748703,1580.4072713726218,180,100,1227,6,16
3930.3269514017175,1444.7995284491324,180,100,1228,4,11
4406.178634527565,1508.8965736051323,180,100,1229,5,14
3779.008476658484,1440.873135266964,180,100,1230,4,11
3957.51923143432,1445.96087511966,180,100,1231,4,12
3915.732395265407,1480.9802899253482,180,100,1234,5,11
3498.7785269822098,1461.868859481754,180,100,1236,5,9
3638.5892086624,1515.744772656266,180,100,1237,5,10
4017.5900871884055,1410.7227429322018,180,100,1238,4,12
3431.386083270182,1392.223864801669,180,100,1242,4,9
3367.201589863292,1374.9364720594936,180,100,1244,4,8
3896.923772733592,1384.3292994766723,180,100,1245,4,11
3994.787596451501,1439.8429620008524,180,100,1246,4,12
4533.840348347859,1486.4535314811956,180,100,1248,5,15
4541.987648671774,1437.8315205345814,180,100,1249,4,15
3206.251714054056,1389.5843916392623,180,100,1251,4,8
4039.49249766076,1466.0105785814512,180,100,1254,5,12
4449.093868854537,1447.1025077020809,180,100,1255,4,14
5220.447181246608,1510.0323177692233,180,100,1256,5,18
4433.362194845843,1452.7448108209535,180,100,1258,5,14
4131.777506692592,1441.3440056249565,180,100,1259,4,12
3793.530613150224,1426.517291213113,180,100,1262,4,11
3807.635076725807,1428.0232322640172,180,100,1263,4,11
4081.204673546925,1408.6974451733988,180,100,1264,4,12
4303.176917907861,1425.4168379867228,180,100,1267,4,13
3578.898067436972,1412.1808363987443,180,100,1270,4,10
3471.959201915541,1402.3232890310946,180,100,1271,4,9
3454.845418198587,1405.0604054624348,180,100,1273,4,9
3859.2857134767137,1422.0464973219223,180,100,1275,4,11
3888.98765338465,1410.7146990638928,180,100,1276,4,11
3793.56806714768,1416.9797353627475,180,100,1279,4,11
4181.810144792668,1464.6408157461851,180,100,1280,5,13
3332.913892977146,1404.6282045448295,180,100,1282,4,8
4826.277166927086,1518.1018162837197,180,100,1288,5,16
4197.941511191761,1467.3423331267284,180,100,1289,5,13
4400.770639288851,1457.8320411878212,180,100,1291,5,14
3726.222802738898,1382.7902103461795,180,100,1293,4,10
3943.8439249712815,1383.795922029965,180,100,1294,4,11
4129.043693872052,1380.0141407653157,180,100,1297,4,12
3789.559711832953,1367.285542161651,180,100,1298,4,11
4069.899729681805,1418.0019033941967,180,100,1300,4,12
4456.3512934592045,1408.1261669474177,180,100,1302,4,14
4597.641370833071,1378.9984319650089,180,100,1303,4,15
4362.71372076744,1374.5890500721464,180,100,1304,4,14
4083.913970147343,1345.8260819492905,180,100,1305,4,12
4059.1428861676345,1359.1393188518043,180,100,1307,4,12
4417.193654957536,1334.9184881892793,180,100,1308,3,14
4390.593127315533,1410.4168436554337,180,100,1310,4,14
5509.672968441673,1486.8239697682518,10,100,3675,5,20
5935.526069610137,1551.9863140594157,10,100,3678,6,22
4966.300577599272,1651.5998422679982,10,100,3681,6,17
4342.5929861320665,1516.1701816396126,10,100,3682,5,14
4289.79495383714,1419.1038118667711,10,100,3684,4,13
5428.18949832294,1643.7765247847058,10,100,3686,6,19
5056.675497079191,1563.186264696665,10,100,3687,6,17
4270.399244734833,1456.8511571368258,10,100,3688,5,13
4513.638545651625,1487.764161635439,10,100,3690,5,15
5407.788553093585,1659.3959215504829,10,100,3691,7,19
4277.748059429395,1415.2422527536105,10,100,3692,4,13
5461.926444774032,1542.7182216823296,10,100,3693,5,20
4568.24441329262,1502.446079821576,10,100,3694,5,15
5444.321646414743,1679.1308661581884,10,100,3695,7,19
5130.308101263807,1503.782340019694,10,100,3696,5,18
5320.664337793638,1536.5007442690642,10,100,3697,5,19
4182.910566575435,1426.446578707154,10,100,3702,4,13
5204.978808272308,1526.882633418723,10,100,3704,5,18
4986.469502694132,1754.2588176255992,10,100,3705,7,17
3722.610532113927,1385.3000889204582,10,100,3706,4,10
3958.821199262028,1406.900757835646,10,100,3707,4,12
4031.800664062342,1476.6326951071649,10,100,3708,5,12
3774.907572523887,1380.6516377684868,10,100,3709,4,11
4067.7209883065257,1385.333366430547,10,100,3712,4,12
5193.426014936231,1594.917299176654,10,100,3716,6,18
4381.394632741542,1512.5652754360403,10,100,3719,5,14
4287.560784879973,1577.9431809441603,10,100,3721,6,13
2734.141691381153,1930.8730035607105,10,100,3722,9,5
5725.433268076875,1631.016346486763,10,100,3724,6,21
5223.472036299001,1663.160019747614,10,100,3725,7,18
5034.266684570085,1668.7421800282104,10,100,3727,7,17
4415.217439472787,1440.2680340901743,10,100,3733,4,14
3890.124453301156,1369.840588494891,10,100,3734,4,11
5911.715339327911,1603.8205042973188,10,100,3735,6,22
4670.575594428502,1480.5819019543378,10,100,3736,5,15
3730.9744737211886,1335.5356268180003,10,100,3738,3,10
3034.394231555621,1351.396702108813,10,100,3739,4,7
5400.010334741986,1581.0954180190315,10,100,3740,6,19
5304.9922244537065,1556.6344861804455,10,100,3744,6,19
4594.213361146784,1644.5067168376388,10,100,3745,6,15
4302.281029423811,1449.655881649062,10,100,3746,5,13
4513.154312077292,1484.8434599360037,10,100,3747,5,15
4738.652772377198,1580.541466979456,10,100,3749,6,16
4872.066133176254,1512.176079838859,10,100,3750,5,16
4907.912893279821,1480.2930154629637,10,100,3751,5,17
4741.462577478165,1494.3344197845586,10,100,3752,5,16
4256.8265219440345,1414.6604702738823,10,100,3754,4,13
4914.813312097627,1497.9707358718392,10,100,3755,5,17
4419.814903113004,1429.3371125147155,10,100,3757,4,14
2525.7769439724843,2026.270560619837,10,100,3758,10,4
4911.876970027534,1478.246327373576,10,100,3762,5,17
5075.846383699634,1541.3887162113265,10,100,3765,5,18
4162.84943183269,1580.3825802443334,10,100,3766,6,13
4558.88494239249,1448.8633833551248,10,100,3769,5,15
4910.504911956636,1481.274193478239,10,100,3773,5,17
4776.616360311313,1493.0606800890907,10,100,3776,5,16
6705.80328614289,1671.0354999683134,10,100,3777,7,26
4959.617820441494,1413.9087584467538,10,100,3779,4,17
5008.572120331745,1506.0386069089452,10,100,3780,5,17
4437.19024607363,1485.787236609802,10,100,3782,5,14
4336.452160582258,1410.1787910275766,10,100,3783,4,14
5648.112890137852,1601.0655582099905,10,100,3785,6,21
5192.215122383,1523.0512963821122,10,100,3786,5,18
5787.339187288908,1585.8927160237547,10,100,3789,6,21
5284.222750441409,1552.5456758689957,10,100,3790,6,19
4966.310486535936,1547.6015254316414,10,100,3792,5,17
5125.1882603378,1556.861398597288,10,100,3794,6,18
5013.489930678249,1533.7080410183244,10,100,3796,5,17
4585.005547201302,1433.445783938561,10,100,3797,4,15
4259.141152331644,1383.2570258499084,10,100,3799,4,13
5833.216689199508,1726.4033096329972,10,100,3803,7,22
5618.870353835463,1550.4087429572542,10,100,3804,5,20
4968.172794129959,1461.9073148097734,10,100,3805,5,17
4988.115230072469,1420.109455601751,10,100,3806,4,17
5655.967971875142,1423.0000094145337,10,100,3807,4,21
4530.902076444944,1409.3666233609115,10,100,3808,4,15
5439.31080406103,1461.441341155792,10,100,3809,5,19
5454.226128703193,1646.796193512082,10,100,3810,6,20
5725.485686808809,1538.250481359736,10,100,3812,5,21
2660.5238613113424,2096.1636865372457,10,100,3813,11,5
4735.650889050892,1409.2816185082609,10,100,3814,4,16
5291.855041185899,1555.3449011058472,10,100,3816,6,19
4821.469784660212,1547.610831275929,10,100,3817,5,16
5376.5608930238295,1503.122916870229,10,100,3818,5,19
5366.821360838344,1522.6476821315578,10,100,3820,5,19
4425.598069759338,1375.6261236061212,10,100,3821,4,14
5473.025582994088,1558.3403416783403,10,100,3823,6,20
4662.540424744165,1478.8801995071765,10,100,3825,5,15
5522.310091616096,1519.089243159215,10,100,3826,5,20
4337.94973085884,1419.9865253957917,10,100,3827,4,14
2833.900712864513,2109.71155692237,10,100,3828,11,6
4437.090088517985,1393.6248427894106,10,100,3830,4,14
4652.517179227884,1500.1319423497343,10,100,3831,5,15
4551.802657082919,1548.978473355744,10,100,3832,5,15
5295.686370700834,1544.2174515816998,10,100,3836,5,19
4279.733249062304,1305.81933210537,10,100,3838,3,13
5919.012582071265,1524.6274813057648,10,100,3839,5,22
5193.658813999067,1557.073726930809,10,100,3840,6,18
4791.895128870646,1519.0542704317024,10,100,3843,5,16
5495.709274590349,1510.9715242124505,10,100,3845,5,20
6373.17839146408,1682.0947635473012,10,100,3847,7,24
5545.925977577032,1541.6467529233175,10,100,3849,5,20
5073.782214249175,1518.6409788226292,10,100,3851,5,18
6384.502787613382,1739.462142038863,10,100,3854,7,25
5305.708349378899,1468.7907989957066,10,100,3855,5,19
5040.076849891962,1571.4747496905345,10,100,3856,6,17
6851.860599231238,1747.4931624088151,10,100,3857,7,27
4735.414224964316,1524.0517795644134,10,100,3858,5,16
5370.996427269009,1425.904823489902,10,100,3860,4,19
5319.1511885615855,1520.2500149259404,10,100,3861,5,19
4462.946175489437,1410.9783234952854,10,100,3865,4,14
5516.88260238404,1621.819342206696,10,100,3866,6,20
5240.729652228734,1511.2077057716826,10,100,3867,5,18
5825.236392884742,1485.9522222783544,10,100,3869,5,22
5649.955886089633,1547.9283913494332,10,100,3873,5,21
4321.608691373313,1651.6953396514689,10,100,3874,6,14
4420.977369522124,1402.9545156394715,10,100,3875,4,14
5236.791212694924,1587.392338625785,10,100,3876,6,18
6163.39138464735,1679.6573390989124,10,100,3879,7,23
4974.786216895407,1462.8840641911186,10,100,3880,5,17
4684.229547752362,1427.6297766955695,10,100,3884,4,15
5775.023937395016,1618.2443710177658,10,100,3885,6,21
5202.369989247682,1494.4498872438987,10,100,3886,5,18
5451.7147425369685,1594.6126618972603,10,100,3887,6,20
4759.245972355375,1476.5689590012453,10,100,3889,5,16
4870.329764407478,1464.1780174458356,10,100,3890,5,16
5640.966011508464,1576.3994490214,10,100,3892,6,21
5515.075327741138,1620.34178259427,10,100,3893,6,20
4517.20694053108,1418.1181278249908,10,100,3895,4,15
5959.421840756412,1619.7812056197608,10,100,3896,6,22
5246.269935271708,1497.5576905593057,10,100,3897,5,18
6422.326343983644,1679.1912528229168,10,100,3898,7,25
3709.8192710190656,2022.9046680270856,10,100,3899,10,10
4068.7329360403246,1299.124514648557,75,100,4317,3,12
3972.0704700616775,1336.1471053912817,75,100,4318,3,12
4023.76661447897,1296.7777148966009,75,100,4319,3,12
4378.26152617117,1351.07726948501,75,100,4321,4,14
5296.005385445132,1432.6009878514149,75,100,4323,4,19
5001.728174138486,1402.834220922263,75,100,4324,4,17
4113.652321993606,1302.036351310749,75,100,4327,3,12
4284.118297974844,1296.5285431908871,75,100,4334,3,13
3707.2898532328254,1286.2119572118406,75,100,4338,3,10
3346.185814560593,1291.7191800238925,75,100,4339,3,8
3573.051060761942,1288.6621863771957,75,100,4340,3,10
3911.6799263968032,1274.0193318647127,75,100,4343,3,11
3880.995252001752,1275.6443650041688,75,100,4346,3,11
3908.288542026809,1289.9356690902198,75,100,4351,3,11
3848.367903683722,1281.1649122363144,75,100,4353,3,11
5013.0804155358455,1377.6388521964366,75,100,4354,4,17
3489.8818673146066,1247.5077570566032,75,100,4355,3,9
3756.3070524333048,1257.811541599142,75,100,4356,3,10
4460.541646500512,1365.5143588818826,75,100,4357,4,14
4168.577449894222,1375.3257661113414,75,100,4358,4,13
3097.246160513864,1269.940154261972,75,100,4360,3,7
3958.799702447665,1371.1076241628411,75,100,4362,4,12
3555.4847577962964,1294.780226761387,75,100,4364,3,9
3734.490412073481,1307.2714044146771,75,100,4365,3,10
3591.7578349811088,1308.4493750372314,75,100,4367,3,10
4511.514544748981,1357.5278711317244,75,100,4371,4,15
4257.49890584379,1397.0893134189248,75,100,4372,4,13
3277.7995332137025,1295.8309691054826,75,100,4374,3,8
3736.536249677761,1337.37682175628,75,100,4375,3,10
3570.1641564494616,1308.763880690258,75,100,4376,3,10
4786.295429275592,1450.0794177514524,75,100,4377,5,16
3497.1262252145457,1313.811114305238,75,100,4379,3,9
4222.059981123252,1363.5829378836047,75,100,4381,4,13
3899.424413951306,1395.6117804943317,75,100,4382,4,11
4278.1689142105015,1396.3287781240267,75,100,4384,4,13
3988.0547444854,1337.183773768527,75,100,4396,3,12
4617.123796290404,1373.0750153142628,75,100,4400,4,15
4818.546873695495,1377.4987943691103,75,100,4401,4,16
4133.90792622347,1410.1703997618015,75,100,4404,4,13
4899.829809565455,1387.3234330780963,75,100,4408,4,17
4504.749238693627,1344.3347252287497,75,100,4409,3,14
4757.524233068543,1432.8561408177686,75,100,4411,4,16
4116.492395976187,1321.2258638496758,75,100,4413,3,12
4762.258145811174,1402.0265318834706,75,100,4414,4,16
2925.0048504141005,1323.435114752975,75,100,4417,3,6
4327.738525486983,1377.4840598292342,75,100,4418,4,14
3848.156057246918,1340.0768461506243,75,100,4419,3,11
4455.187069651058,1358.751031665363,75,100,4420,4,14
4627.498910792297,1453.845909297347,75,100,4422,5,15
3867.116632141656,1411.6907926599754,75,100,4423,4,11
5047.800336247806,1408.2974107276134,75,100,4430,4,17
5134.048319147944,1495.8845658483872,75,100,4431,5,18
3962.605064662824,1242.78049975808,75,100,4433,3,12
3589.7110711340547,1238.1101211060193,75,100,4434,2,10
3880.2830645579097,1234.1157546777283,75,100,4435,2,11
4868.118030058922,1351.2986188995674,75,100,4436,4,16
4055.668986425081,1354.532401975244,75,100,4437,4,12
4184.969638117905,1292.30207470839,75,100,4438,3,13
3619.516375670692,1271.939474262609,75,100,4439,3,10
4135.748508017771,1323.2689546210931,75,100,4440,3,13
3902.676600244341,1319.3681085070868,75,100,4441,3,11
4425.837386843249,1327.1976879556205,75,100,4442,3,14
3754.179483503727,1258.3192279055097,75,100,4446,3,10
3204.721403906004,1256.6646912992435,75,100,4448,3,8
3856.951719790589,1302.3362372287147,75,100,4452,3,11
3451.865623179919,1266.162299402484,75,100,4453,3,9
3748.590222501716,1305.942931207638,75,100,4454,3,10
3522.143299026597,1261.9288123555186,75,100,4459,3,9
4637.661040472312,1282.8457416766116,75,100,4460,3,15
4650.503061289912,1364.7035346796367,75,100,4464,4,15
3729.315260902888,1297.8886710048544,75,100,4466,3,10
3600.9623246230867,1265.1818561787811,75,100,4470,3,10
3876.793685383169,1287.784902362146,75,100,4474,3,11
4484.6193959308885,1340.7414158672154,75,100,4476,3,14
3865.35454003084,1281.4941731550336,75,100,4478,3,11
3975.643602396084,1340.1361349745307,75,100,4479,3,12
4480.865691652948,1342.8020881223858,75,100,4480,3,14
3503.800106805448,1295.4043561309504,75,100,4483,3,9
5197.957259867503,1381.5698581643112,75,100,4486,4,18
4427.597509986119,1332.733342602573,75,100,4487,3,14
4600.1153723129455,1375.3541983244245,75,100,4494,4,15
4010.51842931898,1311.9268376227558,75,100,4499,3,12
3479.299560698904,1320.157485744916,75,100,4504,3,9
3859.090619878506,1360.7430019292783,75,100,4505,4,11
5478.684840253302,1358.4766862829622,75,100,4507,4,20
4160.232776427692,1305.0004504886267,75,100,4508,3,13
4001.948645084535,1394.4269920187642,75,100,4509,4,12
4051.698818184471,1342.2479018913095,75,100,4510,3,12
3184.510443849024,1308.2161599439144,75,100,4511,3,7
4690.890952327311,1354.7497011316746,75,100,4514,4,15
4404.575291609171,1378.851888417489,75,100,4515,4,14
4519.324513470838,1330.5728811520137,75,100,4516,3,15
4426.074739538609,1323.5553433851026,75,100,4517,3,14
4566.088424234799,1459.443464157676,75,100,4518,5,15
4055.358308919304,1296.4716319480422,75,100,4519,3,12
3769.432255213502,1285.969460755246,75,100,4520,3,11
4144.494549582427,1304.540067123092,75,100,4521,3,13
4379.299514873733,1347.830168423695,75,100,4524,4,14
3565.4657142426645,1259.0055819099412,75,100,4526,3,9
4212.229018660918,1302.0921295373755,75,100,4527,3,13
3896.940461783624,1267.3692794258225,75,100,4528,3,11
3989.788605537538,1270.5314312720502,75,100,4529,3,12
3968.733427240356,1277.7090760733015,75,100,4530,3,12
3423.055242228457,1284.0007048886266,75,100,4531,3,9
4251.967609487141,1293.7029908057582,75,100,4532,3,13
3842.898351706565,1286.31534605109,75,100,4533,3,11
4398.323855104652,1282.6659216313503,75,100,4535,3,14
4904.244178794621,1398.8929426741283,75,100,4536,4,17
3746.875061147732,1283.5897294324202,75,100,4537,3,10
4925.311073915233,1333.6343303781991,75,100,4541,3,17
3708.9843060867374,1285.2595210311752,75,100,4543,3,10
3318.79594002272,1266.4374707783782,75,100,4545,3,8
4444.551620678136,1644.3913743479727,120,100,6270,6,14
4086.528789002101,1595.5922228873465,120,100,6273,6,12
4395.765787333664,1653.4025196982093,120,100,6274,6,14
3988.7145797635353,1559.3894075827295,120,100,6277,6,12
4040.4690785695807,1569.3550057433465,120,100,6278,6,12
4375.683575836766,1628.9237468705942,120,100,6279,6,14
4192.280811439002,1627.9475923217126,120,100,6280,6,13
4080.9181235038823,1574.7429691353675,120,100,6282,6,12
4041.086773062396,1601.9317941922286,120,100,6283,6,12
4224.384654681444,1570.812738817602,120,100,6285,6,13
4111.578737696942,1550.664895908435,120,100,6286,5,12
3050.696774634155,1510.5654298279514,120,100,6288,5,7
3102.5677125455823,1518.9320335844595,120,100,6290,5,7
3784.924982048397,1535.9866459518164,120,100,6292,5,11
3613.5744412315353,1530.2281368529998,120,100,6293,5,10
4051.7693502148913,1595.2097780954828,120,100,6294,6,12
4543.334019208286,1651.804753421333,120,100,6298,6,15
4381.93632231592,1612.9381104344568,120,100,6299,6,14
4428.671587619685,1616.1149514080157,120,100,6300,6,14
4470.998169894966,1632.102103305425,120,100,6301,6,14
4464.833573145153,1633.944086093793,120,100,6302,6,14
