Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
48,DUSP1_timesweep,D,0.0,0,,7445,7081.0,,,1312.65977,1308.17385,32.0,39.0,,,,
49,DUSP1_timesweep,D,0.0,0,,7722,2800.0,,,1294.95338,1286.10107,27.0,13.0,,,,
50,DUSP1_timesweep,D,0.0,0,,7512,11513.0,,,1381.44143,1364.75628,25.0,56.0,,,,
51,DUSP1_timesweep,D,0.0,0,,9433,19230.0,,,1400.64942,1408.77483,36.0,120.0,,,,
52,DUSP1_timesweep,D,0.0,0,,7637,9346.0,,,1271.28794,1216.66446,11.0,16.0,,,,
53,DUSP1_timesweep,D,0.0,0,,8165,12845.0,,,1370.37281,1368.1803,32.0,35.0,,,,
54,DUSP1_timesweep,D,0.0,0,,7841,12934.0,,,1454.26808,1423.58242,45.0,64.0,,,,
55,DUSP1_timesweep,D,0.0,0,,8006,9787.0,,,1259.65314,1218.85021,3.0,5.0,,,,
56,DUSP1_timesweep,D,0.0,0,,8092,17973.0,,,1429.39113,1426.22729,39.0,70.0,,,,
57,DUSP1_timesweep,D,0.0,0,,8581,11695.0,,,1403.14707,1380.50235,21.0,29.0,,,,
58,DUSP1_timesweep,D,0.0,0,,8391,13801.0,,,1329.87499,1292.73922,14.0,42.0,,,,
59,DUSP1_timesweep,D,0.0,0,,7263,9343.0,,,1242.33829,1216.96746,10.0,25.0,,,,
60,DUSP1_timesweep,D,0.0,0,,8771,14784.0,,,1267.88508,1250.25616,6.0,25.0,,,,
61,DUSP1_timesweep,D,0.0,0,,7265,6409.0,,,1119.26098,1089.90841,2.0,5.0,,,,
62,DUSP1_timesweep,D,0.0,0,,9411,16822.0,,,1229.56105,1208.36761,22.0,28.0,,,,
63,DUSP1_timesweep,D,0.0,0,,7452,4759.0,,,1174.8077,1159.94831,7.0,3.0,,,,
64,DUSP1_timesweep,D,0.0,0,,8109,6853.0,,,1276.49858,1247.72683,12.0,12.0,,,,
65,DUSP1_timesweep,D,0.0,0,,7528,17253.0,,,1162.73419,1163.35176,9.0,26.0,,,,
66,DUSP1_timesweep,D,0.0,0,,7898,9894.0,,,1448.03216,1367.96948,66.0,46.0,,,,
67,DUSP1_timesweep,D,0.0,0,,9407,16910.0,,,1407.50037,1411.48096,36.0,120.0,,,,
68,DUSP1_timesweep,D,0.0,0,,9381,15800.0,,,1273.1098,1259.86804,9.0,30.0,,,,
69,DUSP1_timesweep,D,0.0,0,,8427,12459.0,,,1461.84692,1443.09182,39.0,54.0,,,,
70,DUSP1_timesweep,D,0.0,0,,7372,16405.0,,,1436.10241,1351.42847,23.0,33.0,,,,
71,DUSP1_timesweep,D,0.0,0,,7780,9959.0,,,1176.86221,1167.23978,7.0,9.0,,,,
72,DUSP1_timesweep,D,0.0,0,,8861,14994.0,,,1332.9912,1326.3382,23.0,36.0,,,,
73,DUSP1_timesweep,D,0.0,0,,7308,9277.0,,,1444.44677,1403.74949,35.0,35.0,,,,
74,DUSP1_timesweep,D,0.0,0,,7625,15257.0,,,1431.30308,1391.56676,20.0,41.0,,,,
75,DUSP1_timesweep,D,0.0,0,,8867,18919.0,,,1232.97587,1238.11089,3.0,26.0,,,,
76,DUSP1_timesweep,D,0.0,0,,8216,16787.0,,,1206.16833,1246.75004,1.0,11.0,,,,
77,DUSP1_timesweep,D,0.0,0,,8358,8625.0,,,1356.18342,1297.82609,28.0,28.0,,,,
78,DUSP1_timesweep,D,0.0,0,,9218,5845.0,,,1303.09796,1321.00086,18.0,20.0,,,,
79,DUSP1_timesweep,D,0.0,0,,7323,13763.0,,,1182.76103,1229.40812,11.0,33.0,,,,
80,DUSP1_timesweep,D,0.0,0,,8727,13372.0,,,1264.4454,1215.04801,44.0,46.0,4.0,,,
81,DUSP1_timesweep,D,0.0,0,,7286,13016.0,,,1120.60939,1085.01951,2.0,6.0,,,,
82,DUSP1_timesweep,D,0.0,0,,8579,13940.0,,,1278.53316,1271.65014,15.0,33.0,,,,
83,DUSP1_timesweep,D,0.0,0,,7259,13720.0,,,1401.29591,1329.90044,31.0,46.0,,,,
84,DUSP1_timesweep,D,0.0,0,,9607,13291.0,,,1225.70896,1231.90821,21.0,38.0,,,,
85,DUSP1_timesweep,D,0.0,0,,7767,14335.0,,,1367.87988,1351.45839,25.0,33.0,,,,
86,DUSP1_timesweep,D,0.0,0,,7423,12469.0,,,1415.45278,1418.7833,13.0,41.0,,,,
87,DUSP1_timesweep,D,0.0,0,,7812,11833.0,,,1407.08397,1384.92183,28.0,54.0,,,,
88,DUSP1_timesweep,D,0.0,0,,8371,17403.0,,,1359.14909,1304.8783,21.0,23.0,,,,
89,DUSP1_timesweep,D,0.0,0,,7431,12765.0,,,1468.76114,1412.47505,25.0,32.0,,,,
90,DUSP1_timesweep,D,0.0,0,,7530,6615.0,,,1403.34741,1443.75903,19.0,22.0,,,,
91,DUSP1_timesweep,D,0.0,0,,7731,11368.0,,,1452.19933,1423.14242,33.0,59.0,,,,
92,DUSP1_timesweep,D,0.0,0,,7274,9709.0,,,1290.05554,1282.92049,7.0,15.0,,,,
93,DUSP1_timesweep,D,0.0,0,,8050,12520.0,,,1136.8236,1135.27013,1.0,2.0,,,,
94,DUSP1_timesweep,D,0.0,0,,8013,15586.0,,,1188.59291,1172.7816,12.0,15.0,,,,
95,DUSP1_timesweep,D,0.0,0,,8004,11448.0,,,1198.7084,1186.01424,0.0,14.0,,,,
96,DUSP1_timesweep,D,0.0,0,,8243,15375.0,,,1262.1918,1221.10816,9.0,25.0,,,,
97,DUSP1_timesweep,D,0.0,0,,8232,13964.0,,,1443.79337,1400.26568,34.0,69.0,,,,
98,DUSP1_timesweep,D,0.0,0,,9470,17604.0,,,1395.82788,1384.44535,15.0,46.0,,,,
99,DUSP1_timesweep,D,0.0,0,,8480,18428.0,,,1212.70861,1262.41041,19.0,56.0,,,,
100,DUSP1_timesweep,D,0.0,0,,7470,17762.0,,,1173.00535,1153.46183,18.0,25.0,,,,
101,DUSP1_timesweep,D,0.0,0,,8002,12389.0,,,1335.32417,1297.59819,23.0,33.0,,,,
102,DUSP1_timesweep,D,0.0,0,,7813,9690.0,,,1298.58492,1246.78865,19.0,22.0,,,,
103,DUSP1_timesweep,D,0.0,0,,9374,13793.0,,,1192.51205,1169.21627,22.0,28.0,,,,
104,DUSP1_timesweep,D,0.0,0,,8809,17706.0,,,1424.49404,1399.13272,37.0,74.0,,,,
105,DUSP1_timesweep,D,0.0,0,,8741,16314.0,,,1437.38703,1441.62799,30.0,96.0,,,,
106,DUSP1_timesweep,D,0.0,0,,8212,14821.0,,,1154.98831,1166.34566,2.0,7.0,,,,
107,DUSP1_timesweep,D,0.0,0,,8888,20495.0,,,1313.84023,1307.2162,21.0,29.0,,,,
108,DUSP1_timesweep,D,0.0,0,,9702,17001.0,,,1250.08514,1275.73802,6.0,28.0,,,,
109,DUSP1_timesweep,D,0.0,0,,7579,10957.0,,,1259.46734,1232.45779,10.0,10.0,,,,
110,DUSP1_timesweep,D,0.0,0,,7519,11645.0,,,1197.95345,1175.18042,3.0,15.0,,,,
111,DUSP1_timesweep,D,0.0,0,,9499,22702.0,,,1286.83493,1294.25592,23.0,75.0,,,,
112,DUSP1_timesweep,D,0.0,0,,8429,21869.0,,,1434.17653,1439.88779,55.0,154.0,5.0,4.0,,
113,DUSP1_timesweep,D,0.0,0,,8869,22632.0,,,1302.54448,1313.20555,26.0,58.0,,,,
114,DUSP1_timesweep,D,0.0,0,,8287,18842.0,,,1161.9346,1137.65492,9.0,16.0,,,,
115,DUSP1_timesweep,D,0.0,0,,9324,18689.0,,,1099.80212,1115.56477,7.0,14.0,,,,
116,DUSP1_timesweep,D,0.0,0,,9012,15815.0,,,1350.33921,1327.9233,32.0,82.0,,,,
117,DUSP1_timesweep,D,0.0,0,,8181,13939.0,,,1507.5096,1422.28309,106.0,119.0,,,,
118,DUSP1_timesweep,D,0.0,0,,8117,18059.0,,,1344.07392,1315.8387,18.0,28.0,,,,
119,DUSP1_timesweep,D,0.0,0,,8121,7678.0,,,1362.35735,1353.264,20.0,26.0,,,,
120,DUSP1_timesweep,D,0.0,0,,7683,25189.0,,,1373.11259,1324.13653,31.0,79.0,,,,
121,DUSP1_timesweep,D,0.0,0,,9459,21554.0,,,1429.42901,1383.78143,35.0,32.0,,,,
122,DUSP1_timesweep,D,0.0,0,,8150,18188.0,,,1207.68319,1192.77843,4.0,15.0,,,,
123,DUSP1_timesweep,D,0.0,0,,8564,11049.0,,,1123.71544,1138.13811,5.0,4.0,,,,
124,DUSP1_timesweep,D,0.0,0,,9150,17699.0,,,1191.93596,1160.88429,17.0,29.0,,,,
125,DUSP1_timesweep,D,0.0,0,,8577,20153.0,,,1324.62912,1307.90304,17.0,51.0,,,,
126,DUSP1_timesweep,D,0.0,0,,8818,20961.0,,,1438.49059,1395.75297,34.0,64.0,,,,
127,DUSP1_timesweep,D,0.0,0,,7826,11583.0,,,1370.93573,1335.04144,18.0,21.0,,,,
128,DUSP1_timesweep,D,0.0,0,,8984,15491.0,,,1338.0482,1350.55374,21.0,78.0,,,,
129,DUSP1_timesweep,D,0.0,0,,7269,12250.0,,,1198.70395,1210.53192,3.0,6.0,,,,
130,DUSP1_timesweep,D,0.0,0,,7434,12143.0,,,1270.30307,1315.99325,4.0,38.0,,,,
131,DUSP1_timesweep,D,0.0,0,,8198,16663.0,,,1208.7647,1220.99094,12.0,29.0,,,,
132,DUSP1_timesweep,D,0.0,0,,9612,19475.0,,,1193.4562,1203.34809,6.0,39.0,,,,
133,DUSP1_timesweep,D,0.0,0,,8250,17472.0,,,1320.94752,1328.06239,29.0,70.0,,,,
134,DUSP1_timesweep,D,0.0,0,,8769,17298.0,,,1419.17722,1386.39253,24.0,59.0,,,,
135,DUSP1_timesweep,D,0.0,0,,9523,23444.0,,,1390.82737,1350.49753,17.0,55.0,,,,
136,DUSP1_timesweep,D,0.0,0,,8185,20135.0,,,1268.10226,1220.46928,8.0,17.0,,,,
137,DUSP1_timesweep,D,0.0,0,,8525,21148.0,,,1337.37419,1349.13084,14.0,73.0,,,,
138,DUSP1_timesweep,D,0.0,0,,8994,19412.0,,,1395.6859,1396.60411,14.0,45.0,,,,
139,DUSP1_timesweep,D,0.0,0,,8495,13777.0,,,1273.2219,1216.7702,8.0,15.0,,,,
140,DUSP1_timesweep,D,0.0,0,,8198,17057.0,,,1272.68566,1218.84435,1.0,9.0,,,,
141,DUSP1_timesweep,D,0.0,0,,7895,13726.0,,,1410.04573,1397.54466,35.0,74.0,,,,
142,DUSP1_timesweep,D,0.0,0,,7411,12574.0,,,1296.81231,1254.76603,10.0,33.0,,,,
143,DUSP1_timesweep,D,0.0,0,,9317,5339.0,,,1409.69529,1427.25398,36.0,46.0,,,,
144,DUSP1_timesweep,D,0.0,0,,8078,19293.0,,,1324.60547,1309.83388,9.0,19.0,,,,
145,DUSP1_timesweep,D,0.0,0,,9074,19746.0,,,1210.78124,1147.82133,10.0,15.0,,,,
146,DUSP1_timesweep,D,0.0,0,,9264,17079.0,,,1319.45779,1327.40676,21.0,56.0,,,,
147,DUSP1_timesweep,D,0.0,0,,8311,12862.0,,,1057.34256,1074.86448,1.0,4.0,,,,
148,DUSP1_timesweep,D,0.0,0,,8098,13146.0,,,1215.92109,1189.49977,6.0,15.0,,,,
149,DUSP1_timesweep,D,0.0,0,,9553,22000.0,,,1391.62211,1341.0245,69.0,166.0,,,,
150,DUSP1_timesweep,D,0.0,0,,8663,23551.0,,,1232.17892,1237.77568,15.0,49.0,,,,
151,DUSP1_timesweep,D,0.0,0,,8301,12107.0,,,1375.11613,1379.32874,22.0,40.0,,,,
152,DUSP1_timesweep,D,0.0,0,,8043,18469.0,,,1434.36156,1397.28323,22.0,59.0,,,,
153,DUSP1_timesweep,D,0.0,0,,8743,14975.0,,,1366.63971,1349.0398,13.0,24.0,,,,
154,DUSP1_timesweep,D,0.0,0,,8490,6588.0,,,1389.20754,1395.33774,12.0,17.0,,,,
155,DUSP1_timesweep,D,0.0,0,,8277,22163.0,,,1310.49595,1287.22984,29.0,71.0,,,,
156,DUSP1_timesweep,D,0.0,0,,9525,20305.0,,,1325.55024,1310.21601,28.0,57.0,,,,
157,DUSP1_timesweep,D,0.0,0,,9258,14288.0,,,1383.86995,1345.05977,31.0,38.0,,,,
158,DUSP1_timesweep,D,0.0,0,,7765,15473.0,,,1376.41146,1359.74032,20.0,52.0,,,,
159,DUSP1_timesweep,D,0.0,0,,7589,17388.0,,,1422.6151,1385.1168,56.0,126.0,,,,
160,DUSP1_timesweep,D,0.0,0,,9448,19514.0,,,1329.91226,1324.61991,28.0,71.0,,,,
161,DUSP1_timesweep,D,0.0,0,,8702,17983.0,,,1077.45794,1079.07429,6.0,10.0,,,,
162,DUSP1_timesweep,D,0.0,0,,9062,15035.0,,,1279.64853,1284.36089,28.0,49.0,,,,
163,DUSP1_timesweep,D,0.0,0,,9488,24635.0,,,1430.39608,1374.32048,42.0,75.0,26.0,,,
164,DUSP1_timesweep,D,0.0,0,,8305,14902.0,,,1392.0879,1389.60334,9.0,26.0,,,,
165,DUSP1_timesweep,D,0.0,0,,8429,22574.0,,,1236.85645,1244.59786,26.0,61.0,,,,
166,DUSP1_timesweep,D,0.0,0,,9095,15557.0,,,1340.38549,1295.08491,9.0,30.0,,,,
167,DUSP1_timesweep,D,0.0,0,,9065,14448.0,,,1314.00794,1330.31181,4.0,19.0,,,,
168,DUSP1_timesweep,D,0.0,0,,8200,11410.0,,,1283.83817,1324.20114,5.0,13.0,,,,
169,DUSP1_timesweep,D,0.0,0,,8447,16304.0,,,1199.91145,1242.61108,5.0,19.0,,,,
170,DUSP1_timesweep,D,0.0,0,,9632,12999.0,,,1150.2854,1166.35926,8.0,20.0,,,,
171,DUSP1_timesweep,D,0.0,0,,7647,13478.0,,,1389.21119,1417.26347,18.0,49.0,,,,
172,DUSP1_timesweep,D,0.0,0,,8642,20547.0,,,1384.18549,1387.44683,10.0,72.0,,,,
173,DUSP1_timesweep,D,0.0,0,,9181,27096.0,,,1288.95022,1267.76517,39.0,111.0,,,,
174,DUSP1_timesweep,D,0.0,0,,8485,17425.0,,,1398.82062,1376.4307,22.0,47.0,,,,
175,DUSP1_timesweep,D,0.0,0,,9079,22613.0,,,1263.52241,1252.55561,25.0,91.0,,,,
176,DUSP1_timesweep,D,0.0,0,,9711,23066.0,,,1407.99475,1389.43519,26.0,66.0,,,,
177,DUSP1_timesweep,D,0.0,0,,9463,20334.0,,,1295.54063,1270.84671,12.0,17.0,,,,
178,DUSP1_timesweep,D,0.0,0,,7236,13227.0,,,1134.83167,1167.70606,4.0,6.0,,,,
179,DUSP1_timesweep,D,0.0,0,,8112,13362.0,,,1241.31398,1190.45382,20.0,24.0,,,,
180,DUSP1_timesweep,D,0.0,0,,8749,16635.0,,,1210.4029,1197.52005,2.0,6.0,,,,
181,DUSP1_timesweep,D,0.0,0,,8491,14351.0,,,1264.27111,1271.02174,8.0,20.0,,,,
182,DUSP1_timesweep,D,0.0,0,,8318,17470.0,,,1362.81173,1354.23452,18.0,39.0,,,,
183,DUSP1_timesweep,D,0.0,0,,7305,7073.0,,,1426.14839,1375.5743,16.0,26.0,,,,
184,DUSP1_timesweep,D,0.0,0,,9293,15614.0,,,1140.87119,1121.94082,0.0,4.0,,,,
185,DUSP1_timesweep,D,0.0,0,,8751,15726.0,,,1188.70895,1158.89247,8.0,8.0,,,,
186,DUSP1_timesweep,D,0.0,0,,8350,14691.0,,,1231.1503,1214.18311,17.0,40.0,,,,
187,DUSP1_timesweep,D,0.0,0,,8619,11906.0,,,1224.31036,1272.20401,13.0,26.0,,,,
188,DUSP1_timesweep,D,0.0,0,,9450,17120.0,,,1300.45915,1290.13154,6.0,32.0,,,,
189,DUSP1_timesweep,D,0.0,0,,8731,17456.0,,,1399.54255,1367.58301,23.0,45.0,,,,
190,DUSP1_timesweep,D,0.0,0,,8681,15477.0,,,1245.8279,1262.57653,9.0,14.0,,,,
191,DUSP1_timesweep,D,0.0,0,,9489,17029.0,,,1358.0372,1331.52281,12.0,14.0,,,,
192,DUSP1_timesweep,D,0.0,0,,8039,17164.0,,,1261.22092,1221.94588,5.0,16.0,28.0,,,
193,DUSP1_timesweep,D,0.0,0,,8199,15757.0,,,1212.19466,1202.63293,6.0,19.0,,,,
194,DUSP1_timesweep,D,0.0,0,,8404,13859.0,,,1280.59055,1266.12714,30.0,65.0,,,,
195,DUSP1_timesweep,D,0.0,0,,8606,16257.0,,,1290.89589,1303.30854,21.0,75.0,,,,
196,DUSP1_timesweep,D,0.0,0,,7754,28610.0,,,1229.31609,1191.70157,16.0,56.0,,,,
197,DUSP1_timesweep,D,0.0,0,,8105,18325.0,,,1317.60777,1310.58947,9.0,34.0,,,,
198,DUSP1_timesweep,D,0.0,0,,9574,20819.0,,,1432.77804,1427.05702,32.0,72.0,,,,
199,DUSP1_timesweep,D,0.0,0,,8089,10236.0,,,1183.05983,1188.60219,8.0,21.0,,,,
200,DUSP1_timesweep,D,0.0,0,,8969,12953.0,,,1296.27261,1293.66695,14.0,43.0,,,,
201,DUSP1_timesweep,D,0.0,0,,7288,14293.0,,,1405.05351,1339.25089,34.0,49.0,,,,
202,DUSP1_timesweep,D,0.0,0,,9348,14986.0,,,1388.58258,1345.57627,27.0,43.0,,,,
203,DUSP1_timesweep,D,0.0,0,,8406,21836.0,,,1349.29776,1335.15584,26.0,67.0,,,,
204,DUSP1_timesweep,D,0.0,0,,9686,17628.0,,,1387.49391,1365.12582,39.0,62.0,,,,
205,DUSP1_timesweep,D,0.0,0,,9340,19999.0,,,1217.14165,1193.9768,13.0,37.0,,,,
206,DUSP1_timesweep,D,0.0,0,,9608,24048.0,,,1359.7295,1317.20039,35.0,58.0,,,,
207,DUSP1_timesweep,D,0.0,0,,8559,16218.0,,,1281.42575,1228.76643,7.0,16.0,,,,
208,DUSP1_timesweep,D,0.0,0,,9147,19042.0,,,1357.54903,1331.62987,12.0,26.0,,,,
209,DUSP1_timesweep,D,0.0,0,,7912,13364.0,,,1283.92935,1267.42472,3.0,18.0,,,,
210,DUSP1_timesweep,D,0.0,0,,9069,21863.0,,,1360.16672,1321.64863,13.0,41.0,,,,
211,DUSP1_timesweep,D,0.0,0,,7434,12814.0,,,1111.26029,1156.51217,3.0,10.0,,,,
212,DUSP1_timesweep,D,0.0,0,,7628,21218.0,,,1266.93131,1255.38892,13.0,42.0,,,,
213,DUSP1_timesweep,D,0.0,0,,8575,24755.0,,,1391.73574,1342.71606,55.0,130.0,,,,
214,DUSP1_timesweep,D,0.0,0,,9618,10322.0,,,1385.27022,1427.63311,22.0,108.0,,,,
215,DUSP1_timesweep,D,0.0,0,,9364,20203.0,,,1245.24413,1210.73242,3.0,16.0,,,,
216,DUSP1_timesweep,D,0.0,0,,8971,17819.0,,,1389.31111,1355.4755,18.0,34.0,,,,
217,DUSP1_timesweep,D,0.0,0,,8817,14361.0,,,1257.31428,1224.49753,9.0,23.0,,,,
218,DUSP1_timesweep,D,0.0,0,,9164,5744.0,,,1041.1101,1019.36769,1.0,2.0,,,,
219,DUSP1_timesweep,D,0.0,0,,8791,18086.0,,,1273.64304,1283.05258,14.0,56.0,,,,
220,DUSP1_timesweep,D,0.0,0,,7651,18976.0,,,1321.23984,1165.62089,28.0,39.0,89.0,,,
221,DUSP1_timesweep,D,0.0,0,,8763,8701.0,,,1133.62604,1264.48512,4.0,75.0,,,,
222,DUSP1_timesweep,D,0.0,0,,9162,18317.0,,,1403.85363,1399.59529,40.0,99.0,,,,
223,DUSP1_timesweep,D,0.0,0,,7904,18486.0,,,1383.45053,1351.79541,23.0,46.0,,,,
224,DUSP1_timesweep,D,0.0,0,,8766,21614.0,,,1283.15708,1241.59716,10.0,34.0,9.0,,,
225,DUSP1_timesweep,D,0.0,0,,8387,18560.0,,,1177.60844,1136.34784,4.0,10.0,,,,
226,DUSP1_timesweep,D,0.0,0,,9039,20263.0,,,1349.08364,1304.89666,73.0,147.0,,,,
227,DUSP1_timesweep,D,0.0,0,,8071,15703.0,,,1273.64763,1246.05929,7.0,13.0,,,,
228,DUSP1_timesweep,D,0.0,0,,8173,14879.0,,,1359.88988,1353.82633,41.0,78.0,,,,
229,DUSP1_timesweep,D,0.0,0,,8295,20517.0,,,1392.91151,1387.80036,32.0,109.0,,,,
230,DUSP1_timesweep,D,0.0,0,,8986,18178.0,,,1281.14957,1264.29767,16.0,38.0,,,,
231,DUSP1_timesweep,D,0.0,0,,8174,16946.0,,,1406.69623,1392.43037,22.0,52.0,,,,
232,DUSP1_timesweep,D,0.0,0,,7914,23606.0,,,1319.76965,1302.83445,12.0,19.0,,,,
233,DUSP1_timesweep,D,0.0,0,,9469,18348.0,,,1397.81614,1310.37617,16.0,10.0,,,,
234,DUSP1_timesweep,D,0.0,0,,8317,9683.0,,,1292.74306,1278.84375,8.0,11.0,,,,
235,DUSP1_timesweep,D,0.0,0,,8445,16883.0,,,1287.2373,1227.60824,5.0,7.0,,,,
236,DUSP1_timesweep,D,0.0,0,,8787,14968.0,,,1133.43325,1150.40754,3.0,9.0,,,,
237,DUSP1_timesweep,D,100.0,10,,8161,14020.0,,,1280.50104,1265.93887,26.0,58.0,,,,
238,DUSP1_timesweep,D,100.0,10,,9406,19182.0,,,1255.5656,1237.53894,24.0,29.0,,,,
239,DUSP1_timesweep,D,100.0,10,,8410,16674.0,,,1405.09001,1356.71183,47.0,80.0,,,,
240,DUSP1_timesweep,D,100.0,10,,8624,18980.0,,,1359.17103,1348.49779,26.0,65.0,,,,
241,DUSP1_timesweep,D,100.0,10,,8702,19061.0,,,1406.68846,1478.84209,24.0,229.0,,,,
