Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
2328,DUSP1_timesweep,D,100,150,NaN,7690,13319,NaN,NaN,1276.93212,1273.07538,67,98,NaN,NaN,NaN,NaN
2329,DUSP1_timesweep,D,100,150,NaN,6776,17757,NaN,NaN,1328.81198,1332.19834,49,111,NaN,NaN,NaN,NaN
2330,DUSP1_timesweep,D,100,150,NaN,7909,14945,NaN,NaN,1362.50297,1339.94192,59,78,NaN,NaN,NaN,NaN
2331,DUSP1_timesweep,D,100,150,NaN,11345,16006,NaN,NaN,1308.0364,1298.0899,97,114,NaN,NaN,NaN,NaN
2332,DUSP1_timesweep,D,100,150,NaN,7860,16203,NaN,NaN,1175.93779,1155.58144,22,40,NaN,NaN,NaN,NaN
2333,DUSP1_timesweep,D,100,150,NaN,9341,13067,NaN,NaN,1437.68301,1386.85444,137,124,NaN,NaN,NaN,NaN
2334,DUSP1_timesweep,D,100,150,NaN,8564,13519,NaN,NaN,1302.63475,1277.99467,88,117,NaN,NaN,NaN,NaN
2335,DUSP1_timesweep,D,100,150,NaN,8143,18451,NaN,NaN,1394.57927,1372.4228,70,140,5,NaN,NaN,NaN
2336,DUSP1_timesweep,D,100,150,NaN,8919,15250,NaN,NaN,1348.66655,1344.88013,55,116,NaN,NaN,NaN,NaN
2337,DUSP1_timesweep,D,100,150,NaN,6849,17544,NaN,NaN,1284.78771,1236.13743,21,82,NaN,NaN,NaN,NaN
2338,DUSP1_timesweep,D,100,150,NaN,10157,18662,NaN,NaN,1296.74087,1281.45751,42,90,NaN,NaN,NaN,NaN
2339,DUSP1_timesweep,D,100,150,NaN,8066,12512,NaN,NaN,1200.04314,1195.45189,43,70,NaN,NaN,NaN,NaN
2340,DUSP1_timesweep,D,100,150,NaN,7237,17542,NaN,NaN,1116.41744,1124.21377,21,52,NaN,NaN,NaN,NaN
2341,DUSP1_timesweep,D,100,150,NaN,8254,20199,NaN,NaN,1202.68742,1211.71612,35,81,NaN,NaN,NaN,NaN
2342,DUSP1_timesweep,D,100,150,NaN,7483,15021,NaN,NaN,1379.35734,1365.96265,28,62,NaN,NaN,NaN,NaN
2343,DUSP1_timesweep,D,100,150,NaN,7914,15586,NaN,NaN,1181.58719,1158.32504,16,31,NaN,NaN,NaN,NaN
2344,DUSP1_timesweep,D,100,150,NaN,9056,14965,NaN,NaN,1350.71422,1333.20207,29,84,NaN,NaN,NaN,NaN
2345,DUSP1_timesweep,D,100,150,NaN,10464,20202,NaN,NaN,1174.33056,1176.79804,47,99,NaN,NaN,NaN,NaN
2346,DUSP1_timesweep,D,100,150,NaN,3609,14223,NaN,NaN,983.9008,1017.48274,0,4,NaN,NaN,NaN,NaN
2347,DUSP1_timesweep,D,100,150,NaN,5874,14595,NaN,NaN,1041.30712,1067.53121,18,87,NaN,NaN,NaN,NaN
2348,DUSP1_timesweep,D,100,150,NaN,6213,15077,NaN,NaN,1256.43795,1221.69596,52,98,NaN,NaN,NaN,NaN
2349,DUSP1_timesweep,D,100,150,NaN,8424,18997,NaN,NaN,1172.26852,1135.24504,26,40,NaN,NaN,NaN,NaN
2350,DUSP1_timesweep,D,100,150,NaN,6479,14698,NaN,NaN,1359.81849,1364.785,42,120,NaN,NaN,NaN,NaN
2351,DUSP1_timesweep,D,100,150,NaN,7542,15046,NaN,NaN,1211.36635,1206.89725,18,38,NaN,NaN,NaN,NaN
2352,DUSP1_timesweep,D,100,150,NaN,7253,13442,NaN,NaN,1332.83372,1320.01034,60,88,NaN,NaN,NaN,NaN
2353,DUSP1_timesweep,D,100,150,NaN,7114,15432,NaN,NaN,1175.47132,1179.6193,21,39,NaN,NaN,NaN,NaN
2354,DUSP1_timesweep,D,100,150,NaN,8803,19327,NaN,NaN,1296.52459,1266.49801,35,74,NaN,NaN,NaN,NaN
2355,DUSP1_timesweep,D,100,150,NaN,7711,14603,NaN,NaN,1192.55829,1240.10799,22,37,NaN,NaN,NaN,NaN
2356,DUSP1_timesweep,D,100,150,NaN,7586,20333,NaN,NaN,1155.38083,1162.0213,12,49,8,NaN,NaN,NaN
2357,DUSP1_timesweep,D,100,150,NaN,3156,12355,NaN,NaN,1165.76933,1171.72934,22,96,NaN,NaN,NaN,NaN
2358,DUSP1_timesweep,D,100,150,NaN,9470,16991,NaN,NaN,1258.6018,1188.886,49,79,NaN,NaN,NaN,NaN
2359,DUSP1_timesweep,D,100,150,NaN,8829,12711,NaN,NaN,1354.95005,1353.12729,75,113,NaN,NaN,NaN,NaN
2360,DUSP1_timesweep,D,100,150,NaN,8764,12848,NaN,NaN,1311.48425,1330.20696,71,101,NaN,NaN,NaN,NaN
2361,DUSP1_timesweep,D,100,150,NaN,8311,14744,NaN,NaN,1367.12658,1344.5801,47,62,NaN,NaN,NaN,NaN
2362,DUSP1_timesweep,D,100,150,NaN,7716,17848,NaN,NaN,1312.51115,1311.32833,47,97,NaN,NaN,NaN,NaN
2363,DUSP1_timesweep,D,100,150,NaN,7434,13569,NaN,NaN,1131.35997,1140.94627,21,34,NaN,NaN,NaN,NaN
2364,DUSP1_timesweep,D,100,150,NaN,3803,12284,NaN,NaN,1032.20089,1055.67657,5,16,NaN,NaN,NaN,NaN
2365,DUSP1_timesweep,D,100,150,NaN,9695,20781,NaN,NaN,1206.68468,1208.41071,57,123,NaN,NaN,NaN,NaN
2366,DUSP1_timesweep,D,100,150,NaN,9268,20801,NaN,NaN,1237.90926,1169.21835,43,77,NaN,NaN,NaN,NaN
2367,DUSP1_timesweep,D,100,150,NaN,9417,17638,NaN,NaN,1329.3327,1274.11407,81,74,NaN,NaN,NaN,NaN
2368,DUSP1_timesweep,D,100,150,NaN,7653,12800,NaN,NaN,1220.38024,1183.15812,22,41,NaN,NaN,NaN,NaN
2369,DUSP1_timesweep,D,100,150,NaN,8427,17487,NaN,NaN,1388.98374,1358.22497,57,98,NaN,NaN,NaN,NaN
2370,DUSP1_timesweep,D,100,150,NaN,6962,16350,NaN,NaN,1369.4256,1356.06398,39,72,NaN,NaN,NaN,NaN
2371,DUSP1_timesweep,D,100,150,NaN,8021,16488,NaN,NaN,1186.6089,1194.76547,26,48,NaN,NaN,NaN,NaN
2372,DUSP1_timesweep,D,100,150,NaN,9266,17737,NaN,NaN,1328.88377,1303.19101,61,99,20,NaN,NaN,NaN
2373,DUSP1_timesweep,D,100,150,NaN,8883,20130,NaN,NaN,1174.08285,1182.46175,33,91,NaN,NaN,NaN,NaN
2374,DUSP1_timesweep,D,100,150,NaN,8408,19304,NaN,NaN,1223.26237,1191.80351,47,61,NaN,NaN,NaN,NaN
2375,DUSP1_timesweep,D,100,150,NaN,8590,19598,NaN,NaN,1088.37753,1062.37412,10,29,NaN,NaN,NaN,NaN
2376,DUSP1_timesweep,D,100,150,NaN,6855,16675,NaN,NaN,1259.41721,1248.05469,61,130,NaN,NaN,NaN,NaN
2377,DUSP1_timesweep,D,100,150,NaN,5941,16909,NaN,NaN,1130.77849,1158.09533,16,41,NaN,NaN,NaN,NaN
2378,DUSP1_timesweep,D,100,150,NaN,10785,15025,NaN,NaN,1406.28178,1408.37058,106,163,NaN,NaN,NaN,NaN
2379,DUSP1_timesweep,D,100,150,NaN,11348,20047,NaN,NaN,1267.95021,1285.06141,41,98,NaN,NaN,NaN,NaN
2380,DUSP1_timesweep,D,100,150,NaN,5731,18005,NaN,NaN,1152.07259,1120.1123,10,14,NaN,NaN,NaN,NaN
2381,DUSP1_timesweep,D,100,150,NaN,5349,12371,NaN,NaN,1280.69639,1300.2345,26,51,NaN,NaN,NaN,NaN
2382,DUSP1_timesweep,D,100,150,NaN,7358,14097,NaN,NaN,1296.11729,1247.44804,38,40,NaN,NaN,NaN,NaN
2383,DUSP1_timesweep,D,100,150,NaN,7403,18987,NaN,NaN,1274.995,1251.71575,21,40,NaN,NaN,NaN,NaN
